user_id,condition,fit_type,n_trials,test_acc,test_ll,spearman,combined
0,inference_affirm,projected,10,0.525,-0.6839642733973605,0.050611798030122175,-0.17469410098493893
0,inference_affirm,partial,10,0.61,-0.6782670375418692,0.17995305966265665,-0.010023470168671653
0,inference_affirm,blend,10,0.625,-0.6812695330979267,0.17995305966265665,-0.010023470168671653
0,inference_affirm,standard,11,0.58,-0.6916261932210267,0.0819429110963883,-0.15902854445180586
0,inference_affirm,projected,11,0.535,-0.6866978466592033,0.10363368168072637,-0.1481831591596368
0,inference_affirm,partial,11,0.565,-0.679251096590043,0.280373293849407,0.1401866469247035
0,inference_affirm,blend,11,0.565,-0.6818750485218488,0.280373293849407,0.1401866469247035
0,inference_affirm,standard,12,0.56,-0.6918151020338601,-0.1333580710000045,-0.36667903550000225
0,inference_affirm,projected,12,0.55,-0.6924628513653025,-0.14219505160843854,-0.3710975258042193
0,inference_affirm,partial,12,0.565,-0.6816001675420017,0.19762702087952472,-0.001186489560237619
0,inference_affirm,blend,12,0.56,-0.6836792512010064,0.19762702087952472,-0.001186489560237619
0,inference_affirm,standard,13,0.55,-0.6916277649102048,-0.18316650715663269,-0.39158325357831636
0,inference_affirm,projected,13,0.57,-0.6916829595221179,-0.1662959078132586,-0.38314795390662926
0,inference_affirm,partial,13,0.575,-0.677834680675382,0.20967744898193474,0.004838724490967394
0,inference_affirm,blend,13,0.58,-0.6807663449579008,0.20967744898193474,0.004838724490967394
0,inference_affirm,standard,14,0.555,-0.6919562930366923,-0.23217158143976682,-0.4160857907198834
0,inference_affirm,projected,14,0.52,-0.6964801200647867,-0.1912001258915727,-0.29560006294578633
0,inference_affirm,partial,14,0.55,-0.6784420694248664,0.27715984635543095,-0.061420076822284536
0,inference_affirm,blend,14,0.55,-0.6811609755404766,0.27715984635543095,-0.061420076822284536
0,inference_affirm,standard,15,0.55,-0.6918558088928674,-0.13094798537952246,-0.26547399268976124
0,inference_affirm,projected,15,0.54,-0.6954870129905695,-0.15906565095181258,-0.3795328254759063
0,inference_affirm,partial,15,0.56,-0.6766759138922375,0.269126227620491,0.034563113810245516
0,inference_affirm,blend,15,0.555,-0.6798148743617801,0.269126227620491,0.034563113810245516
0,inference_affirm,standard,16,0.555,-0.6917810348047807,-0.16709926968675257,-0.3835496348433763
0,inference_affirm,projected,16,0.53,-0.6936837819940013,-0.15986901282530658,-0.37993450641265325
0,inference_affirm,partial,16,0.57,-0.6745046823544959,0.27715984635543095,0.0385799231777155
0,inference_affirm,blend,16,0.57,-0.678032892836304,0.27715984635543095,0.0385799231777155
0,inference_affirm,standard,17,0.525,-0.6923949853235538,-0.20405391586747676,-0.4020269579337384
0,inference_affirm,projected,17,0.515,-0.7008596983745222,-0.2546657138975989,-0.4273328569487994
0,inference_affirm,partial,17,0.56,-0.6745918071418663,0.265109418253021,0.03255470912651051
0,inference_affirm,blend,17,0.565,-0.6782197475836094,0.265109418253021,0.03255470912651051
0,inference_affirm,standard,18,0.52,-0.6919745672504201,-0.1695093553072346,-0.38475467765361726
0,inference_affirm,projected,18,0.505,-0.6960032462161868,-0.2562724376445869,-0.42813621882229347
0,inference_affirm,partial,18,0.57,-0.6706862541302625,0.3076875975482031,0.05384379877410156
0,inference_affirm,blend,18,0.57,-0.6749903634868315,0.3076875975482031,0.05384379877410156
0,inference_affirm,standard,19,0.53,-0.6919728639346246,-0.21851442959036876,-0.4092572147951844
0,inference_affirm,projected,19,0.505,-0.6974604764193484,-0.28760355071085303,-0.5438017753554265
