qualtrics_id,condition,domain,t,fit,test_acc,test_ll
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,6,random_projection,0.0,-0.6934023881802416
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,6,projection_only,0.5,-0.7094995427027375
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,6,projection_alpha,0.5,-0.6960805890499714
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,7,random_projection,0.0,-0.6934071002687664
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,7,projection_only,0.14285714285714285,-0.715078573329472
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,7,projection_alpha,0.14285714285714285,-0.6972813497901862
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,8,random_projection,0.375,-0.693341448640656
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,8,projection_only,0.125,-0.7178360247565481
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,8,projection_alpha,0.125,-0.6978633218096589
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,9,random_projection,0.5555555555555556,-0.6932011892526675
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,9,projection_only,0.1111111111111111,-0.7153909406864659
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,9,projection_alpha,0.1111111111111111,-0.6974552454775648
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,10,random_projection,0.6,-0.69321904603129
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,10,projection_only,0.5,-0.7110223512447988
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,10,projection_alpha,0.5,-0.6967580058687651
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,11,random_projection,0.6363636363636364,-0.6931449011739582
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,11,projection_only,0.45454545454545453,-0.7062770663700128
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,11,projection_alpha,0.45454545454545453,-0.6958538769917519
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,12,random_projection,0.5,-0.6931658620406683
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,12,projection_only,0.5,-0.7030240894493694
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,12,projection_alpha,0.5,-0.695143483064122
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,13,random_projection,0.5384615384615384,-0.6931221006235185
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,13,projection_only,0.5384615384615384,-0.6996049825764558
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,13,projection_alpha,0.5384615384615384,-0.6943808313083639
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,14,random_projection,0.7142857142857143,-0.6929896986751903
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,14,projection_only,0.5714285714285714,-0.6901891826988203
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,14,projection_alpha,0.5714285714285714,-0.6922644917475045
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,15,random_projection,0.7333333333333333,-0.6930967414410998
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,15,projection_only,0.5333333333333333,-0.6985371785465749
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,15,projection_alpha,0.5333333333333333,-0.6938308016223613
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,16,random_projection,0.6875,-0.6930582566516703
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,16,projection_only,0.5625,-0.6909919134986237
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,16,projection_alpha,0.5625,-0.6921248464470617
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,17,random_projection,0.7058823529411765,-0.6930508295633399
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,17,projection_only,0.5882352941176471,-0.6784707338978984
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,17,projection_alpha,0.5882352941176471,-0.6889812669803083
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,18,random_projection,0.6666666666666666,-0.6931085281592922
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,18,projection_only,0.6111111111111112,-0.6767419700329076
