user_id,condition,n_trials,rating_partial_vs_standard,test_acc_random_projection,test_ll_random_projection,spearman_random_projection,topn_sign_random_projection,topn_overlap_random_projection,combined_random_projection,test_acc_projection_only,test_ll_projection_only,spearman_projection_only,topn_sign_projection_only,topn_overlap_projection_only,combined_projection_only,test_acc_projection_alpha,test_ll_projection_alpha,spearman_projection_alpha,topn_sign_projection_alpha,topn_overlap_projection_alpha,combined_projection_alpha
0,choice_only,20,0.4399421782128885,0.6,-0.6748716651230644,0.27799851904915146,0.4,1.0,0.03899925952457575,0.75,-0.7976268280820398,0.3814398284627892,0.3,1.0,-0.009280085768605423,0.75,-0.7976268280820398,0.3814398284627892,0.3,1.0,-0.009280085768605423
0,inference_affirm,20,0.789722593153189,0.4,-0.7043815262307763,-0.058185736545171236,0.1,1.0,-0.42909286827258564,0.5,-0.8708226282865483,0.07111590022187594,0.3,1.0,-0.16444204988906203,0.5,-0.8708226282865483,0.07111590022187594,0.3,1.0,-0.16444204988906203
0,inference_categories,20,0.10918783723981448,0.55,-0.6618189651539628,0.21334770066562786,0.3,1.0,-0.09332614966718608,0.6,-0.7592461060739859,-0.2262778643423326,0.1,1.0,-0.5131389321711664,0.6,-0.7592461060739859,-0.2262778643423326,0.1,1.0,-0.5131389321711664
1,choice_only,20,0.5273298447072097,0.4,-0.7106722610543044,0.2376160518026745,0.5,1.0,0.11880802590133725,0.35,-1.2380682551409525,0.2813874297663251,0.5,1.0,0.14069371488316254,0.35,-1.2380682551409525,0.2813874297663251,0.5,1.0,0.14069371488316254
1,inference_affirm,20,0.6334155822325184,0.55,-0.6909401461556427,-0.09379580992210836,0.1,1.0,-0.4468979049610542,0.4,-0.8893551118405032,-0.07503664793768669,0.2,1.0,-0.33751832396884335,0.4,-0.8893551118405032,-0.07503664793768669,0.2,1.0,-0.33751832396884335
1,inference_categories,20,0.8857080117058023,0.45,-0.7024276577240153,-0.2626282677819034,0.2,1.0,-0.4313141338909517,0.4,-0.9568410397908444,0.3564240777040118,0.3,1.0,-0.02178796114799411,0.4,-0.9568410397908444,0.3564240777040118,0.3,1.0,-0.02178796114799411
2,choice_only,20,0.45968097249666845,0.5,-0.7047011810288601,-0.058185736545171236,0.2,1.0,-0.3290928682725856,0.25,-1.3726491008181716,-0.12283655492869483,0.2,1.0,-0.3614182774643474,0.25,-1.3726491008181716,-0.12283655492869483,0.2,1.0,-0.3614182774643474
2,inference_affirm,20,0.615327488706929,0.35,-0.7169222251638036,-0.3814398284627892,0.2,1.0,-0.4907199142313946,0.5,-1.1737600131872208,0.006465081838352358,0.1,1.0,-0.39676745908082384,0.5,-1.1737600131872208,0.006465081838352358,0.1,1.0,-0.39676745908082384
2,inference_categories,20,0.792565683146867,0.15,-0.7373178835668643,-0.1874873733122184,0.2,1.0,-0.3937436866561092,0.1,-1.546789590428522,0.14869688228210426,0.3,1.0,-0.12565155885894788,0.1,-1.546789590428522,0.14869688228210426,0.3,1.0,-0.12565155885894788
3,choice_only,20,0.975502945799737,0.2,-0.7373289185097538,-0.49959672366232943,0.1,1.0,-0.6497983618311647,0.4,-1.0129297898524015,0.5741633988358116,0.3,1.0,0.08708169941790578,0.4,-1.0129297898524015,0.5741633988358116,0.3,1.0,0.08708169941790578
3,inference_affirm,20,0.5831091706923587,0.45,-0.7125556152759072,0.32063670324597265,0.3,1.0,-0.039681648377013684,0.65,-0.8123870112610516,0.45485671855824034,0.3,1.0,0.027428359279120157,0.65,-0.8123870112610516,0.45485671855824034,0.3,1.0,0.027428359279120157
3,inference_categories,20,0.9286344675488316,0.65,-0.6872384135189793,-0.06711000765613381,0.1,1.0,-0.43355500382806694,0.65,-0.6977482162424988,0.5592500638011151,0.3,1.0,0.07962503190055753,0.65,-0.6977482162424988,0.5592500638011151,0.3,1.0,0.07962503190055753
4,choice_only,20,0.7090585117594257,0.4,-0.7189315260492526,0.17508551185460225,0.5,1.0,0.08754275592730112,0.5,-0.7997534731237688,0.3314118617247829,0.6,1.0,0.2657059308623914,0.5,-0.7997534731237688,0.3314118617247829,0.6,1.0,0.2657059308623914
4,inference_affirm,20,0.9416885471099997,0.55,-0.6894977238837694,-0.1875916198442167,0.3,1.0,-0.29379580992210835,0.65,-0.6367456002995668,0.32515880772997563,0.6,1.0,0.2625794038649878,0.65,-0.6367456002995668,0.32515880772997563,0.6,1.0,0.2625794038649878
4,inference_categories,20,0.6077141355724572,0.1,-0.7338291634819303,0.3501710237092045,0.3,1.0,-0.024914488145397762,0.3,-1.2337418700598284,0.5252565355638068,0.3,1.0,0.06262826778190339,0.3,-1.2337418700598284,0.5252565355638068,0.3,1.0,0.06262826778190339
5,choice_only,20,0.750084669911034,0.4,-0.7166706826939684,-0.4719509741997222,0.2,1.0,-0.5359754870998611,0.7,-0.8831748354395218,-0.03232540919176179,0.2,1.0,-0.31616270459588086,0.7,-0.8831748354395218,-0.03232540919176179,0.2,1.0,-0.31616270459588086
5,inference_affirm,20,0.8103914515200134,0.6,-0.6834598751858388,-0.1745572096355137,0.2,1.0,-0.38727860481775683,0.4,-0.9071319812765006,0.006465081838352358,0.4,1.0,-0.09676745908082379,0.4,-0.9071319812765006,0.006465081838352358,0.4,1.0,-0.09676745908082379
5,inference_categories,20,0.8893329014948778,0.4,-0.702069558696626,-0.20041753698892312,0.3,1.0,-0.30020876849446154,0.25,-1.2390110175228244,0.43316048316960803,0.4,1.0,0.11658024158480404,0.25,-1.2390110175228244,0.43316048316960803,0.4,1.0,0.11658024158480404
6,choice_only,20,0.4072045382613008,0.4,-0.7014670935817674,-0.10924619871982703,0.3,1.0,-0.2546230993599135,0.5,-1.3187398355478173,-0.25945972195958916,0.3,1.0,-0.3297298609797946,0.5,-1.3187398355478173,-0.25945972195958916,0.3,1.0,-0.3297298609797946
6,inference_affirm,20,0.6132234852613057,0.3,-0.7255991655356355,0.2526318345396,0.3,1.0,-0.07368408273020002,0.5,-0.8077701103640239,0.43698479487930814,0.3,1.0,0.018492397439654057,0.5,-0.8077701103640239,0.43698479487930814,0.3,1.0,0.018492397439654057
6,inference_categories,20,0.6567060221019252,0.5,-0.7055945392299205,0.3345664835794702,0.3,1.0,-0.0327167582102649,0.35,-1.1887647061604638,0.5940262055390594,0.3,1.0,0.09701310276952968,0.35,-1.1887647061604638,0.5940262055390594,0.3,1.0,0.09701310276952968
7,choice_only,20,0.20217009135394404,0.35,-0.7234523280027245,0.4719509741997222,0.4,1.0,0.13597548709986113,0.45,-1.078337169578394,0.12283655492869483,0.3,1.0,-0.1385817225356526,0.45,-1.078337169578394,0.12283655492869483,0.3,1.0,-0.1385817225356526
7,inference_affirm,20,0.11388882782086933,0.65,-0.6947644657167976,0.3814398284627892,0.4,1.0,0.09071991423139461,0.5,-1.0457438295666774,-0.2392080280190373,0.3,1.0,-0.31960401400951866,0.5,-1.0457438295666774,-0.2392080280190373,0.3,1.0,-0.31960401400951866
7,inference_categories,20,0.8029937469766594,0.4,-0.7188053748755657,-0.1745572096355137,0.2,1.0,-0.38727860481775683,0.25,-1.3365863765304973,0.1874873733122184,0.3,1.0,-0.10625631334389081,0.25,-1.3365863765304973,0.1874873733122184,0.3,1.0,-0.10625631334389081
8,choice_only,20,0.8946074417581956,0.45,-0.7131743156066314,-0.15704141065975133,0.2,1.0,-0.37852070532987564,0.55,-0.8605605560573043,0.49843578165921076,0.3,1.0,0.04921789082960537,0.55,-0.8605605560573043,0.49843578165921076,0.3,1.0,0.04921789082960537
8,inference_affirm,20,0.8665225572532571,0.4,-0.7133251677400866,0.35505014583943784,0.2,1.0,-0.12247492708028107,0.55,-0.9444688268426976,0.7032724042588865,0.4,1.0,0.25163620212944326,0.55,-0.9444688268426976,0.7032724042588865,0.4,1.0,0.25163620212944326
8,inference_categories,20,0.5939965779721553,0.45,-0.6944214795200747,0.4438126822992972,0.2,1.0,-0.07809365885035138,0.65,-0.9654583706901118,0.39601747035937296,0.3,1.0,-0.001991264820313532,0.65,-0.9654583706901118,0.39601747035937296,0.3,1.0,-0.001991264820313532
9,choice_only,20,0.20743431685313288,0.45,-0.7106227829741868,0.7176240840571119,0.4,1.0,0.25881204202855596,0.6,-0.9067631395506874,0.3814398284627892,0.3,1.0,-0.009280085768605423,0.6,-0.9067631395506874,0.3814398284627892,0.3,1.0,-0.009280085768605423
9,inference_affirm,20,0.8492032366758165,0.4,-0.6998375294467685,-0.5107414652298363,0.1,1.0,-0.6553707326149182,0.6,-0.8773993946595141,-0.019395245515057075,0.2,1.0,-0.30969762275752855,0.6,-0.8773993946595141,-0.019395245515057075,0.2,1.0,-0.30969762275752855
9,inference_categories,20,0.34037421300738946,0.6,-0.689682846426646,0.27799851904915146,0.4,1.0,0.03899925952457575,0.6,-0.9076949928661227,0.21334770066562786,0.3,1.0,-0.09332614966718608,0.6,-0.9076949928661227,0.21334770066562786,0.3,1.0,-0.09332614966718608
10,choice_only,20,0.4314115439792574,0.65,-0.6651969097773889,0.3619904402925108,0.4,1.0,0.08099522014625543,0.65,-0.8474644373983178,0.251552678847338,0.4,1.0,0.025776339423669026,0.65,-0.8474644373983178,0.251552678847338,0.4,1.0,0.025776339423669026
10,inference_affirm,20,0.6761756724558602,0.65,-0.6592454094812197,0.018406293574195463,0.3,1.0,-0.19079685321290227,0.75,-0.6142122520514854,0.3129069907613229,0.3,1.0,-0.043546504619338566,0.75,-0.6142122520514854,0.3129069907613229,0.3,1.0,-0.043546504619338566
10,inference_categories,20,0.8852407618188936,0.4,-0.7142287635947433,0.06748974310538336,0.4,1.0,-0.0662551284473083,0.5,-0.926577128161863,0.4846990641204805,0.6,1.0,0.3423495320602402,0.5,-0.926577128161863,0.4846990641204805,0.6,1.0,0.3423495320602402
11,choice_only,20,0.9460463837068087,0.2,-0.7251314889840925,-0.20133002296840144,0.1,1.0,-0.5006650114842007,0.45,-1.3304869443015193,0.5443367287664187,0.3,1.0,0.07216836438320934,0.45,-1.3304869443015193,0.5443367287664187,0.3,1.0,0.07216836438320934
11,inference_affirm,20,0.18143577667299782,0.55,-0.7070358084473942,-0.1267633477949194,0.1,1.0,-0.4633816738974597,0.25,-1.3143064801637314,-0.5294233937317223,0.0,1.0,-0.7647116968658612,0.25,-1.3143064801637314,-0.5294233937317223,0.0,1.0,-0.7647116968658612
11,inference_categories,20,0.4313611190564729,0.75,-0.6146567336397576,-0.007456667517348202,0.2,1.0,-0.3037283337586741,0.3,-1.1370978677074457,0.08202334269083021,0.1,1.0,-0.3589883286545849,0.3,-1.1370978677074457,0.08202334269083021,0.1,1.0,-0.3589883286545849
12,choice_only,20,0.989242985296227,0.65,-0.6516876985537521,-0.42023031949290335,0.1,1.0,-0.6101151597464517,0.55,-0.8936990859913388,0.5883224472900647,0.5,1.0,0.29416122364503233,0.55,-0.8936990859913388,0.5883224472900647,0.5,1.0,0.29416122364503233
12,inference_affirm,20,0.7150890325607901,0.4,-0.7066035155462214,-0.21334770066562786,0.2,1.0,-0.4066738503328139,0.4,-1.1626309185093135,-0.04525557286846651,0.3,1.0,-0.22262778643423325,0.4,-1.1626309185093135,-0.04525557286846651,0.3,1.0,-0.22262778643423325
12,inference_categories,20,0.6985622230268556,0.55,-0.670654551213874,-0.1099063912519901,0.2,1.0,-0.35495319562599503,0.6,-0.7588949240252025,0.2262778643423326,0.2,1.0,-0.1868610678288337,0.6,-0.7588949240252025,0.2262778643423326,0.2,1.0,-0.1868610678288337
13,choice_only,20,0.3775406687981454,0.6,-0.6515923569136198,0.1565900178643122,0.2,1.0,-0.2217049910678439,0.45,-1.0741292284752986,0.1565900178643122,0.1,1.0,-0.3217049910678439,0.45,-1.0741292284752986,0.1565900178643122,0.1,1.0,-0.3217049910678439
13,inference_affirm,20,0.081903045192556,0.35,-0.7140048445991678,0.21624335800309782,0.3,1.0,-0.0918783209984511,0.15,-1.3839929999070673,-0.3504633733153655,0.1,1.0,-0.5752316866576828,0.15,-1.3839929999070673,-0.3504633733153655,0.1,1.0,-0.5752316866576828
13,inference_categories,20,0.40785655589498215,0.65,-0.6717639967053212,0.3802900433847583,0.1,1.0,-0.20985497830762087,0.7,-0.5426738783337284,0.23115669303779424,0.1,1.0,-0.28442165348110293,0.7,-0.5426738783337284,0.23115669303779424,0.1,1.0,-0.28442165348110293
14,choice_only,20,0.8218835656003296,0.65,-0.6715357906137694,0.38918958293938377,0.2,1.0,-0.1054052085303081,0.6,-0.6811612221973339,0.6008540929590486,0.4,1.0,0.2004270464795243,0.6,-0.6811612221973339,0.6008540929590486,0.4,1.0,0.2004270464795243
14,inference_affirm,20,0.8584258591047008,0.5,-0.6991037966695164,0.15704141065975133,0.2,1.0,-0.22147929467012434,0.5,-1.0057456246603453,0.4779521193992432,0.4,1.0,0.13897605969962162,0.5,-1.0057456246603453,0.4779521193992432,0.4,1.0,0.13897605969962162
14,inference_categories,20,0.9561653250730364,0.45,-0.6948835451421199,-0.3482222584194486,0.1,1.0,-0.5741111292097243,0.5,-1.009435658511885,0.4847800068192324,0.3,1.0,0.042390003409616184,0.5,-1.009435658511885,0.4847800068192324,0.3,1.0,0.042390003409616184
15,choice_only,20,0.33451465207469216,0.35,-0.7150934501733226,0.48148515760015625,0.5,1.0,0.24074257880007813,0.65,-0.7221278955251565,0.2063507818286384,0.5,1.0,0.1031753909143192,0.65,-0.7221278955251565,0.2063507818286384,0.5,1.0,0.1031753909143192
15,inference_affirm,20,0.8199666082176705,0.65,-0.6740329337574253,-0.04377137796365056,0.3,1.0,-0.22188568898182529,0.75,-0.7051611705746648,0.362677131698819,0.4,1.0,0.08133856584940952,0.75,-0.7051611705746648,0.362677131698819,0.4,1.0,0.08133856584940952
15,inference_categories,20,0.7663538003219973,0.65,-0.6949489329840307,0.16257940386498781,0.3,1.0,-0.1187102980675061,0.4,-1.1585575158077122,0.43771377963650565,0.4,1.0,0.11885688981825285,0.4,-1.1585575158077122,0.43771377963650565,0.4,1.0,0.11885688981825285
16,choice_only,20,0.8830372266438251,0.55,-0.6734521580654743,0.19019836693335312,0.3,1.0,-0.10490081653332345,0.6,-0.9732427067916014,0.3988030274409017,0.6,1.0,0.2994015137204508,0.6,-0.9732427067916014,0.3988030274409017,0.6,1.0,0.2994015137204508
16,inference_affirm,20,0.6508343318457634,0.45,-0.7086658061108375,0.3865321650581048,0.4,1.0,0.09326608252905241,0.45,-1.0818218636655095,0.4356156145892926,0.5,1.0,0.2178078072946463,0.45,-1.0818218636655095,0.4356156145892926,0.5,1.0,0.2178078072946463
16,inference_categories,20,0.7352669462016838,0.75,-0.6422478952517219,0.4846990641204805,0.5,1.0,0.24234953206024026,0.9,-0.33363964479446484,0.6933037246280291,0.6,1.0,0.44665186231401455,0.9,-0.33363964479446484,0.6933037246280291,0.6,1.0,0.44665186231401455
17,choice_only,20,0.2719243335961611,0.85,-0.6409281179178251,0.5883224472900647,0.4,1.0,0.19416122364503235,0.6,-0.8711944715987929,0.3943699921394939,0.3,1.0,-0.0028150039302530516,0.6,-0.8711944715987929,0.3943699921394939,0.3,1.0,-0.0028150039302530516
17,inference_affirm,20,0.2470919127155162,0.5,-0.6914522672656465,0.6271129383201788,0.4,1.0,0.2135564691600894,0.45,-0.972068315362067,0.3814398284627892,0.3,1.0,-0.009280085768605423,0.45,-0.972068315362067,0.3814398284627892,0.3,1.0,-0.009280085768605423
17,inference_categories,20,0.3624720345060032,0.55,-0.6954908923549362,0.5236716289065411,0.4,1.0,0.16183581445327055,0.7,-0.7735997514002928,0.49781130155313164,0.3,1.0,0.04890565077656581,0.7,-0.7735997514002928,0.49781130155313164,0.3,1.0,0.04890565077656581
18,choice_only,20,0.9873266601257219,0.1,-0.7473870683857007,-0.5443367287664187,0.1,1.0,-0.6721683643832094,0.35,-1.091706057019773,0.7978634243562575,0.3,1.0,0.19893171217812872,0.35,-1.091706057019773,0.7978634243562575,0.3,1.0,0.19893171217812872
18,inference_affirm,20,0.829376776092497,0.5,-0.704838040816122,0.21624335800309782,0.2,1.0,-0.1918783209984511,0.75,-0.43597106379510536,0.6487300740092935,0.3,1.0,0.12436503700464674,0.75,-0.43597106379510536,0.6487300740092935,0.3,1.0,0.12436503700464674
18,inference_categories,20,0.45353032315283975,0.5,-0.6859681344250956,0.09693667772552661,0.1,1.0,-0.3515316611372367,0.4,-0.9885593840855117,0.022370002552044604,0.1,1.0,-0.38881499872397773,0.4,-0.9885593840855117,0.022370002552044604,0.1,1.0,-0.38881499872397773
19,choice_only,20,0.6904612939320928,0.6,-0.7062161942143543,0.1229019735598054,0.3,1.0,-0.13854901322009733,0.35,-1.3104533231496864,0.4438126822992972,0.3,1.0,0.021906341149648595,0.35,-1.3104533231496864,0.4438126822992972,0.3,1.0,0.021906341149648595
19,inference_affirm,20,0.7654488564587287,0.55,-0.7042029533853457,0.5394031061791459,0.3,1.0,0.06970155308957293,0.35,-1.42956708344298,0.8125186029787134,0.4,1.0,0.3062593014893567,0.35,-1.42956708344298,0.8125186029787134,0.4,1.0,0.3062593014893567
19,inference_categories,20,0.5762150806110499,0.75,-0.6534357827541697,0.3823616955193946,0.3,1.0,-0.008819152240302719,0.65,-0.6232946578319494,0.5052636690792,0.3,1.0,0.052631834539599964,0.65,-0.6232946578319494,0.5052636690792,0.3,1.0,0.052631834539599964
20,choice_only,20,0.2545355993122644,0.25,-0.7215356051726851,0.3802900433847583,0.3,1.0,-0.00985497830762086,0.5,-0.8428080321459503,0.3504633733153655,0.1,1.0,-0.22476831334231728,0.5,-0.8428080321459503,0.3504633733153655,0.1,1.0,-0.22476831334231728
20,inference_affirm,20,0.15739361050764208,0.55,-0.6811391053176948,0.3057233682112762,0.2,1.0,-0.14713831589436188,0.25,-1.2229849410346878,-0.36537670835006186,0.2,1.0,-0.4826883541750309,0.25,-1.2229849410346878,-0.36537670835006186,0.2,1.0,-0.4826883541750309
20,inference_categories,20,0.595837267172456,0.4,-0.7160393317472893,0.6636434090439899,0.2,1.0,0.031821704521994953,0.45,-1.244018635988192,0.6189034039399006,0.3,1.0,0.1094517019699503,0.45,-1.244018635988192,0.6189034039399006,0.3,1.0,0.1094517019699503
21,choice_only,20,0.0697257924366696,0.55,-0.6959399407209687,0.19999999999999998,0.7,1.0,0.29999999999999993,0.7,-0.585180412996123,-0.23636363636363633,0.4,1.0,-0.21818181818181814,0.7,-0.585180412996123,-0.23636363636363633,0.4,1.0,-0.21818181818181814
21,inference_affirm,20,0.1869886774505922,0.4,-0.7058513316970663,0.6484848484848483,0.6,1.0,0.42424242424242414,0.75,-0.5100038411346576,0.2606060606060606,0.5,1.0,0.1303030303030303,0.75,-0.5100038411346576,0.2606060606060606,0.5,1.0,0.1303030303030303
21,inference_categories,20,0.6808271732785296,0.7,-0.6534824128044667,0.406060606060606,0.6,1.0,0.303030303030303,0.7,-0.4481655889183564,0.709090909090909,0.6,1.0,0.4545454545454545,0.7,-0.4481655889183564,0.709090909090909,0.6,1.0,0.4545454545454545
22,choice_only,20,0.8029937469766594,0.65,-0.6724576409722648,-0.32971917375597026,0.2,1.0,-0.4648595868779851,0.45,-1.039222159533503,0.03232540919176179,0.3,1.0,-0.1838372954041191,0.45,-1.039222159533503,0.03232540919176179,0.3,1.0,-0.1838372954041191
22,inference_affirm,20,0.6777573306854575,0.35,-0.7316339214286259,-0.3943699921394939,0.4,1.0,-0.2971849960697469,0.6,-0.994472518289953,-0.09697622757528539,0.4,1.0,-0.14848811378764268,0.6,-0.994472518289953,-0.09697622757528539,0.4,1.0,-0.14848811378764268
22,inference_categories,20,0.28800122498696357,0.6,-0.689628752253019,0.7822749024406355,0.4,1.0,0.29113745122031776,0.7,-0.8540101119873359,0.42023031949290335,0.4,1.0,0.1101151597464517,0.7,-0.8540101119873359,0.42023031949290335,0.4,1.0,0.1101151597464517
23,choice_only,20,0.23726220972757578,0.6,-0.7082428824180994,-0.15569978883230462,0.0,1.0,-0.5778498944161523,0.4,-0.9807643783043337,-0.6227991553292185,0.0,1.0,-0.8113995776646092,0.4,-0.9807643783043337,-0.6227991553292185,0.0,1.0,-0.8113995776646092
23,inference_affirm,20,0.42424398399281676,0.35,-0.7176807447018649,-0.2335496832484569,0.1,1.0,-0.5167748416242285,0.5,-0.8503700052159566,-0.15569978883230462,0.0,1.0,-0.5778498944161523,0.5,-0.8503700052159566,-0.15569978883230462,0.0,1.0,-0.5778498944161523
23,inference_categories,20,0.7472264408667519,0.6,-0.7022032501126371,0.07784989441615231,0.1,1.0,-0.36107505279192387,0.35,-1.1439453016859915,0.31139957766460924,0.2,1.0,-0.14430021116769537,0.35,-1.1439453016859915,0.31139957766460924,0.2,1.0,-0.14430021116769537
24,choice_only,20,0.7588725446444565,0.4,-0.7085322478245768,-0.1099063912519901,0.3,1.0,-0.25495319562599505,0.2,-1.4052752224696672,0.14869688228210426,0.4,1.0,-0.025651558858947848,0.2,-1.4052752224696672,0.14869688228210426,0.4,1.0,-0.025651558858947848
24,inference_affirm,20,0.6224593312018547,0.65,-0.6572577129622846,0.3038588464025609,0.3,1.0,-0.048070576798719566,0.65,-0.7106424664815637,0.3038588464025609,0.4,1.0,0.05192942320128047,0.65,-0.7106424664815637,0.3038588464025609,0.4,1.0,0.05192942320128047
24,inference_categories,20,0.8204345291573399,0.4,-0.7114215873335318,-0.6141827746434741,0.3,1.0,-0.5070913873217371,0.5,-0.9874632368660168,-0.006465081838352358,0.3,1.0,-0.2032325409191762,0.5,-0.9874632368660168,-0.006465081838352358,0.3,1.0,-0.2032325409191762
