persona_id,condition,trial,accuracy,log_likelihood
3,slider,35,0.74,-0.6922794471901816
3,partial,35,0.74,-0.6915110084807765
3,standard,36,0.72,-0.6907045692999627
3,projected,36,0.7,-0.6925116317269753
3,slider,36,0.74,-0.6921924000877557
3,partial,36,0.76,-0.6914458545329716
3,standard,37,0.7,-0.6907296928250826
3,projected,37,0.72,-0.6925172743368496
3,slider,37,0.74,-0.692191892013405
3,partial,37,0.78,-0.6914582781534695
3,standard,38,0.72,-0.6907670105325354
3,projected,38,0.74,-0.6925576319767077
3,slider,38,0.76,-0.6922265268846911
3,partial,38,0.76,-0.691494227288301
3,standard,39,0.74,-0.690613804789073
3,projected,39,0.7,-0.6925332315084168
3,slider,39,0.76,-0.6921926467626534
3,partial,39,0.78,-0.69140037826077
3,standard,40,0.68,-0.6906733840723709
3,projected,40,0.72,-0.6925270827749257
3,slider,40,0.76,-0.6921777003000905
3,partial,40,0.76,-0.6914226241520653
3,standard,41,0.7,-0.6906781778757098
3,projected,41,0.72,-0.6925860741473661
3,slider,41,0.76,-0.6922219149719473
3,partial,41,0.78,-0.6914469485176343
3,standard,42,0.76,-0.690783497755726
3,projected,42,0.72,-0.6925789702500116
3,slider,42,0.74,-0.692215302778091
3,partial,42,0.8,-0.6914963552283442
3,standard,43,0.76,-0.6906620184398601
3,projected,43,0.72,-0.6925985640257256
3,slider,43,0.76,-0.692230479223082
3,partial,43,0.8,-0.6914431565640955
3,standard,44,0.78,-0.6905714125746744
3,projected,44,0.68,-0.6926024304691893
3,slider,44,0.74,-0.6921984366702405
3,partial,44,0.8,-0.6913816415215487
3,standard,45,0.76,-0.6904282399746353
3,projected,45,0.7,-0.6925189681128621
3,slider,45,0.76,-0.6921151663567378
3,partial,45,0.8,-0.6912681151350631
3,standard,46,0.78,-0.6903415493187822
3,projected,46,0.7,-0.6924502391115864
3,slider,46,0.74,-0.6920477044211636
3,partial,46,0.78,-0.6911911729463581
3,standard,47,0.74,-0.6903848039773868
3,projected,47,0.7,-0.6924211902745543
3,slider,47,0.74,-0.6920183876390023
3,partial,47,0.78,-0.6911981899962376
3,standard,48,0.72,-0.6902345393466695
3,projected,48,0.7,-0.6923634325912188
3,slider,48,0.78,-0.6919601430954029
3,partial,48,0.74,-0.6910935358803226
3,standard,49,0.72,-0.6900220592613658
3,projected,49,0.7,-0.6923005966054965
3,slider,49,0.76,-0.6918945764708049
3,partial,49,0.76,-0.6909546458341381
3,standard,50,0.72,-0.6899746531725454
3,projected,50,0.7,-0.692281278700148
3,slider,50,0.74,-0.6918692616245339
3,partial,50,0.78,-0.6909181397430126
4,standard,0,0.58,-0.6931471803599452
4,projected,0,0.58,-0.6931471803599452
4,slider,0,0.58,-0.6931471803599452
4,partial,0,0.58,-0.6931471803599452
4,standard,1,0.7,-0.6928624754125273
4,projected,1,0.6,-0.6931071798210653
4,slider,1,0.8,-0.6930897778565162
4,partial,1,0.74,-0.6929760585632282
4,standard,2,0.74,-0.6927367574293076
4,projected,2,0.58,-0.6931088208996734
4,slider,2,0.6,-0.6931031327868195
