user_id,condition,n_trials,rating_partial_vs_standard,test_acc_standard,test_ll_standard,spearman_standard,topn_sign_standard,topn_overlap_standard,combined_standard,test_acc_projected,test_ll_projected,spearman_projected,topn_sign_projected,topn_overlap_projected,combined_projected,test_acc_partial,test_ll_partial,spearman_partial,topn_sign_partial,topn_overlap_partial,combined_partial,test_acc_blend,test_ll_blend,spearman_blend,topn_sign_blend,topn_overlap_blend,combined_blend
52,choice_only,20,0.47810729747796743,0.56,-0.6916412382346556,0.34745945808653605,0.5,0.6,0.17372972904326803,0.575,-0.6868730425744798,0.3124087232795609,0.5,0.5,0.15620436163978044,0.575,-0.6868730425744798,0.3124087232795609,0.5,0.5,0.15620436163978044,0.575,-0.6868730425744798,0.3124087232795609,0.5,0.5,0.15620436163978044
52,inference_affirm,20,0.7826236605850945,0.585,-0.6909443451087135,0.3306960631788523,0.5,0.7,0.16534803158942615,0.59,-0.6643651117556282,0.403083450280214,0.5,0.6,0.201541725140107,0.65,-0.6428109903960747,0.6431047864584132,0.6,0.6,0.42155239322920657,0.65,-0.6428109903960747,0.6431047864584132,0.6,0.6,0.42155239322920657
52,inference_categories,20,0.6224593312018545,0.555,-0.6918917772986322,0.25602275859007917,0.5,0.4,0.12801137929503958,0.545,-0.6804121780129809,0.31469464076697234,0.5,0.3,0.15734732038348617,0.53,-0.7009033427552235,0.25602275859007917,0.6,0.5,0.22801137929503956,0.53,-0.7009033427552235,0.25602275859007917,0.6,0.5,0.22801137929503956
53,choice_only,20,0.46039568210255355,0.555,-0.6916380719851642,0.1746248109209392,0.1,0.6,-0.31268759453953043,0.575,-0.7017126629087324,0.1111248796769613,0.1,0.6,-0.3444375601615194,0.575,-0.7017126629087324,0.1111248796769613,0.1,0.6,-0.3444375601615194,0.575,-0.7017126629087324,0.1111248796769613,0.1,0.6,-0.3444375601615194
53,inference_affirm,20,0.5153289848771919,0.485,-0.6925269302334991,0.13421576376568053,0.1,0.5,-0.33289211811715974,0.48,-0.7645247951919694,0.07648855354388245,0.1,0.5,-0.3617557232280588,0.475,-0.7365862614181501,0.1587498281099447,0.1,0.4,-0.3206250859450277,0.475,-0.7365862614181501,0.1587498281099447,0.1,0.4,-0.3206250859450277
53,inference_categories,20,0.8335846932499967,0.495,-0.6937065340829963,-0.3694541454195077,0.0,0.9,-0.6847270727097539,0.415,-0.762056742434979,-0.3997609307859517,0.0,0.6,-0.6998804653929759,0.54,-0.7230324683956727,0.07504537328833749,0.1,0.5,-0.3624773133558313,0.54,-0.7230324683956727,0.07504537328833749,0.1,0.5,-0.3624773133558313
54,choice_only,20,0.49223251867325024,0.57,-0.690237065099308,0.15691574670344413,0.4,0.5,-0.021542126648277912,0.615,-0.6701443845690668,0.14448677666752774,0.4,0.5,-0.02775661166623611,0.615,-0.6701443845690668,0.14448677666752774,0.4,0.5,-0.02775661166623611,0.615,-0.6701443845690668,0.14448677666752774,0.4,0.5,-0.02775661166623611
54,inference_affirm,20,0.5570403841638456,0.545,-0.6916613209547074,0.12428970035916365,0.5,0.6,0.06214485017958182,0.565,-0.6738302855612264,0.10875348781426819,0.5,0.6,0.054376743907134095,0.515,-0.6862932574203099,0.21595335437404684,0.5,0.6,0.10797667718702342,0.515,-0.6862932574203099,0.21595335437404684,0.5,0.6,0.10797667718702342
54,inference_categories,20,0.3572336588030427,0.655,-0.6891358213534798,0.12972737474987706,0.4,0.4,-0.03513631262506145,0.68,-0.647397527939435,0.014759401917650685,0.3,0.4,-0.19262029904117467,0.605,-0.6551950362022257,0.09477089652386228,0.3,0.4,-0.15261455173806887,0.605,-0.6551950362022257,0.09477089652386228,0.3,0.4,-0.15261455173806887
55,choice_only,20,0.5914429106952004,0.46,-0.6930788479281216,0.3231955340953538,0.4,0.7,0.061597767047676916,0.445,-0.7703977196528987,0.2711689359239066,0.5,0.7,0.1355844679619533,0.445,-0.7703977196528987,0.2711689359239066,0.5,0.7,0.1355844679619533,0.445,-0.7703977196528987,0.2711689359239066,0.5,0.7,0.1355844679619533
