lambda,scale,alpha,user_id,condition,fit,test_acc,test_ll,spearman,topn_sign,combined,rating_partial_vs_standard
0.1,1.0,1.0,5,inference_categories,projected,0.79,-0.6403460720789859,0.27266053016291525,0.7,0.3363302650814576,0.2537475794168786
0.1,1.0,1.0,5,inference_categories,partial,0.74,-0.6424698934555289,0.02252750819009841,0.5,0.011263754095049205,0.2537475794168786
0.1,1.0,1.0,6,choice_only,standard,0.61,-0.692747942988328,0.24670930665339294,0.6,0.22335465332669646,0.3626377405041158
0.1,1.0,1.0,6,choice_only,projected,0.78,-0.6757725459182516,0.22113578096371195,0.5,0.11056789048185597,0.3626377405041158
0.1,1.0,1.0,6,choice_only,partial,0.78,-0.6757725459182516,0.22113578096371195,0.5,0.11056789048185597,0.3626377405041158
0.1,1.0,1.0,6,inference_affirm,standard,0.66,-0.6928735358290433,0.006769462682562611,0.7,0.20338473134128127,0.5719399824211899
0.1,1.0,1.0,6,inference_affirm,projected,0.67,-0.6770066480129122,0.02482136316939624,0.7,0.21241068158469809,0.5719399824211899
0.1,1.0,1.0,6,inference_affirm,partial,0.7,-0.6697861985565642,0.3226777212021511,0.6,0.26133886060107553,0.5719399824211899
0.1,1.0,1.0,6,inference_categories,standard,0.68,-0.6924098088342664,0.11357654056299492,0.6,0.15678827028149744,0.48918934883388343
0.1,1.0,1.0,6,inference_categories,projected,0.69,-0.6613002337638564,-0.006769462682562611,0.6,0.09661526865871867,0.48918934883388343
0.1,1.0,1.0,6,inference_categories,partial,0.77,-0.6572752739514869,0.09627680259644603,0.6,0.14813840129822298,0.48918934883388343
0.1,1.0,1.0,7,choice_only,standard,0.66,-0.6927272269106486,0.10755175492958084,0.3,-0.14622412253520958,0.4980794423931784
0.1,1.0,1.0,7,choice_only,projected,0.77,-0.6573855636371018,0.10447884764587853,0.3,-0.14776057617706073,0.4980794423931784
0.1,1.0,1.0,7,choice_only,partial,0.77,-0.6573855636371018,0.10447884764587853,0.3,-0.14776057617706073,0.4980794423931784
0.1,1.0,1.0,7,inference_affirm,standard,0.75,-0.6924809262497371,0.3288010793561471,0.5,0.16440053967807355,0.6931682061052208
0.1,1.0,1.0,7,inference_affirm,projected,0.72,-0.6517096285533265,0.3088271820120821,0.5,0.15441359100604105,0.6931682061052208
0.1,1.0,1.0,7,inference_affirm,partial,0.74,-0.6771293459735667,0.45479027798794186,0.6,0.3273951389939709,0.6931682061052208
0.1,1.0,1.0,7,inference_categories,standard,0.66,-0.6924674525815643,0.298072006519124,0.6,0.249036003259562,0.3327223563109838
0.1,1.0,1.0,7,inference_categories,projected,0.71,-0.6588160589335765,0.298072006519124,0.6,0.249036003259562,0.3327223563109838
0.1,1.0,1.0,7,inference_categories,partial,0.44,-0.7088316266009838,0.21971287078471516,0.5,0.10985643539235758,0.3327223563109838
0.1,1.0,1.0,8,choice_only,standard,0.78,-0.692255390241529,0.40310440109581214,0.4,0.10155220054790609,0.5
0.1,1.0,1.0,8,choice_only,projected,0.84,-0.6517656920796557,0.40310440109581214,0.4,0.10155220054790609,0.5
0.1,1.0,1.0,8,choice_only,partial,0.84,-0.6517656920796557,0.40310440109581214,0.4,0.10155220054790609,0.5
0.1,1.0,1.0,8,inference_affirm,standard,0.79,-0.6920190905623381,0.38698022505197965,0.3,-0.006509887474010184,0.7111514262391821
0.1,1.0,1.0,8,inference_affirm,projected,0.83,-0.634604842657428,0.4158340137619956,0.4,0.10791700688099781,0.7111514262391821
0.1,1.0,1.0,8,inference_affirm,partial,0.86,-0.6446576805037761,0.5473733446458922,0.4,0.1736866723229461,0.7111514262391821
0.1,1.0,1.0,8,inference_categories,standard,0.75,-0.6916110276736579,0.4879684855370357,0.4,0.14398424276851787,0.648981780591412
0.1,1.0,1.0,8,inference_categories,projected,0.75,-0.6287257985222865,0.4862712038482112,0.5,0.2431356019241056,0.648981780591412
0.1,1.0,1.0,8,inference_categories,partial,0.76,-0.653799936461352,0.5337950911352964,0.5,0.2668975455676482,0.648981780591412
0.1,1.0,1.0,9,choice_only,standard,0.64,-0.6923794537844143,0.1605672629122938,0.3,-0.1197163685438531,0.5
0.1,1.0,1.0,9,choice_only,projected,0.79,-0.6436156172242059,0.1605672629122938,0.3,-0.1197163685438531,0.5
0.1,1.0,1.0,9,choice_only,partial,0.79,-0.6436156172242059,0.1605672629122938,0.3,-0.1197163685438531,0.5
0.1,1.0,1.0,9,inference_affirm,standard,0.78,-0.6922444140306583,0.2505555091598431,0.3,-0.07472224542007846,0.6955991097530773
0.1,1.0,1.0,9,inference_affirm,projected,0.85,-0.6383137891370307,0.26820026332602925,0.3,-0.06589986833698538,0.6955991097530773
0.1,1.0,1.0,9,inference_affirm,partial,0.78,-0.6547562688759158,0.3811266899896205,0.4,0.09056334499481028,0.6955991097530773
0.1,1.0,1.0,9,inference_categories,standard,0.56,-0.6931076490695588,-0.13410013166301463,0.2,-0.3670500658315073,0.856336735401026
0.1,1.0,1.0,9,inference_categories,projected,0.54,-0.6891489332200975,-0.0652855904148887,0.2,-0.33264279520744433,0.856336735401026
0.1,1.0,1.0,9,inference_categories,partial,0.54,-0.6907034128097032,0.17997649249509856,0.4,-0.010011753752450697,0.856336735401026
0.1,1.0,1.0,10,choice_only,standard,0.71,-0.6918248041215922,0.2215481122871557,0.3,-0.08922594385642216,0.5266254522375892
0.1,1.0,1.0,10,choice_only,projected,0.77,-0.625148449467148,0.2641891715558133,0.3,-0.06790541422209337,0.5266254522375892
0.1,1.0,1.0,10,choice_only,partial,0.77,-0.625148449467148,0.2641891715558133,0.3,-0.06790541422209337,0.5266254522375892
0.1,1.0,1.0,10,inference_affirm,standard,0.77,-0.6918624017405457,0.28087480344354887,0.3,-0.059562598278225576,0.8134764647891861
0.1,1.0,1.0,10,inference_affirm,projected,0.78,-0.6247449313899569,0.3281507604587997,0.3,-0.03592461977060016,0.8134764647891861
0.1,1.0,1.0,10,inference_affirm,partial,0.87,-0.6407236378420673,0.4699786315045521,0.5,0.23498931575227605,0.8134764647891861
0.1,1.0,1.0,10,inference_categories,standard,0.72,-0.6923628715780633,0.4310454904331691,0.4,0.11552274521658457,0.6322110661977259
0.1,1.0,1.0,10,inference_categories,projected,0.8,-0.6418982224319539,0.4875912429416063,0.4,0.14379562147080316,0.6322110661977259
0.1,1.0,1.0,10,inference_categories,partial,0.79,-0.6532171370934541,0.44773112232090456,0.5,0.22386556116045228,0.6322110661977259
0.1,1.0,1.0,11,choice_only,standard,0.65,-0.6918817594111286,0.12612508647623563,0.4,-0.03693745676188216,0.49901464903749876
0.1,1.0,1.0,11,choice_only,projected,0.71,-0.6349164905631624,0.1245485228952827,0.4,-0.037725738552358626,0.49901464903749876
0.1,1.0,1.0,11,choice_only,partial,0.71,-0.6349164905631624,0.1245485228952827,0.4,-0.037725738552358626,0.49901464903749876
0.1,1.0,1.0,11,inference_affirm,standard,0.74,-0.6921056557641962,0.23806110072389475,0.4,0.019030550361947396,0.5265794312674188
0.1,1.0,1.0,11,inference_affirm,projected,0.76,-0.643340955539497,0.24436735504770654,0.5,0.12218367752385327,0.5265794312674188
0.1,1.0,1.0,11,inference_affirm,partial,0.74,-0.6622627050299148,0.2806283174096243,0.4,0.04031415870481217,0.5265794312674188
0.1,1.0,1.0,11,inference_categories,standard,0.7,-0.6925914461913846,0.260132990857236,0.4,0.03006649542861803,0.47538610590757757
0.1,1.0,1.0,11,inference_categories,projected,0.69,-0.6704455016010058,0.2585564272762831,0.4,0.029278213638141565,0.47538610590757757
0.1,1.0,1.0,11,inference_categories,partial,0.63,-0.6769199336729939,0.22071890133341238,0.4,0.01035945066670621,0.47538610590757757
0.1,1.0,1.0,12,choice_only,standard,0.51,-0.6931397741602179,0.004938146164623145,0.3,-0.19753092691768845,0.4917704996334354
0.1,1.0,1.0,12,choice_only,projected,0.51,-0.693977244198734,-0.008230243607705242,0.3,-0.20411512180385263,0.4917704996334354
0.1,1.0,1.0,12,choice_only,partial,0.51,-0.693977244198734,-0.008230243607705242,0.3,-0.20411512180385263,0.4917704996334354
0.1,1.0,1.0,12,inference_affirm,standard,0.52,-0.6928085674806345,0.1053471181786271,0.1,-0.3473264409106865,0.8400257241003268
0.1,1.0,1.0,12,inference_affirm,projected,0.54,-0.6907357360813713,0.0510275103677725,0.1,-0.37448624481611376,0.8400257241003268
0.1,1.0,1.0,12,inference_affirm,partial,0.55,-0.6836647389019163,0.3687149136251949,0.3,-0.015642543187402574,0.8400257241003268
0.1,1.0,1.0,12,inference_categories,standard,0.57,-0.6930331054684388,0.2139863338003363,0.3,-0.09300683309983186,0.4702007245223378
0.1,1.0,1.0,12,inference_categories,projected,0.53,-0.6916594626725088,0.25184545439578043,0.4,0.02592272719789024,0.4702007245223378
0.1,1.0,1.0,12,inference_categories,partial,0.55,-0.6896716734556715,0.16625092087564589,0.3,-0.11687453956217707,0.4702007245223378
0.1,1.0,1.0,13,choice_only,standard,0.74,-0.691133683351977,-0.01818233995066686,0.5,-0.00909116997533343,0.5714787690853874
0.1,1.0,1.0,13,choice_only,projected,0.78,-0.5934165860386486,0.09697247973688992,0.5,0.04848623986844496,0.5714787690853874
0.1,1.0,1.0,13,choice_only,partial,0.78,-0.5934165860386486,0.09697247973688992,0.5,0.04848623986844496,0.5714787690853874
0.1,1.0,1.0,13,inference_affirm,standard,0.74,-0.6910191313136231,-0.04394065488077825,0.5,-0.021970327440389126,0.8763554476593322
0.1,1.0,1.0,13,inference_affirm,projected,0.8,-0.5951612009178371,0.09848767473277885,0.5,0.049243837366389424,0.8763554476593322
0.1,1.0,1.0,13,inference_affirm,partial,0.85,-0.614161713564984,0.33940367907911473,0.7,0.3697018395395573,0.8763554476593322
0.1,1.0,1.0,13,inference_categories,standard,0.64,-0.6908486449171957,-0.15909547456833506,0.4,-0.1795477372841675,0.8500360618778409
0.1,1.0,1.0,13,inference_categories,projected,0.71,-0.6029101996616848,-0.1500043045930016,0.4,-0.1750021522965008,0.8500360618778409
0.1,1.0,1.0,13,inference_categories,partial,0.82,-0.6285177426164649,0.33485809409144807,0.5,0.16742904704572403,0.8500360618778409
0.1,1.0,1.0,14,choice_only,standard,0.79,-0.6917710864236392,0.46838950838931337,0.3,0.034194754194656674,0.4901196511465523
0.1,1.0,1.0,14,choice_only,projected,0.83,-0.6151250843815312,0.4525788920723745,0.3,0.026289446036187242,0.4901196511465523
0.1,1.0,1.0,14,choice_only,partial,0.83,-0.6151250843815312,0.4525788920723745,0.3,0.026289446036187242,0.4901196511465523
0.1,1.0,1.0,14,inference_affirm,standard,0.47,-0.6933311573310975,0.3043543641010728,0.2,-0.1478228179494636,0.5027147377471014
0.1,1.0,1.0,14,inference_affirm,projected,0.55,-0.698956210119471,0.3399282508141852,0.2,-0.13003587459290739,0.5027147377471014
0.1,1.0,1.0,14,inference_affirm,partial,0.51,-0.7046302583153228,0.10869798717895457,0.3,-0.14565100641052273,0.5027147377471014
0.1,1.0,1.0,14,inference_categories,standard,0.83,-0.6918313046085336,0.4644368543100787,0.3,0.032218427155039336,0.3334345174979577
0.1,1.0,1.0,14,inference_categories,projected,0.86,-0.6188445241122614,0.4090996972007927,0.3,0.004549848600396339,0.3334345174979577
0.1,1.0,1.0,14,inference_categories,partial,0.8,-0.634480688703798,0.3873600997650018,0.2,-0.10631995011749909,0.3334345174979577
0.1,1.0,1.0,15,choice_only,standard,0.64,-0.6925747152770889,0.27747519024771844,0.5,0.13873759512385922,0.3821829505039614
0.1,1.0,1.0,15,choice_only,projected,0.72,-0.6580985781451427,0.2853580081524831,0.4,0.04267900407624156,0.3821829505039614
0.1,1.0,1.0,15,choice_only,partial,0.72,-0.6580985781451427,0.2853580081524831,0.4,0.04267900407624156,0.3821829505039614
0.1,1.0,1.0,15,inference_affirm,standard,0.68,-0.6914672161225606,0.3153127161905891,0.5,0.15765635809529455,0.14621099625699396
0.1,1.0,1.0,15,inference_affirm,projected,0.71,-0.6142616191826239,0.3263486612572597,0.5,0.16317433062862985,0.14621099625699396
0.1,1.0,1.0,15,inference_affirm,partial,0.74,-0.6446559965561894,0.009459381485717672,0.3,-0.19527030925714117,0.14621099625699396
0.1,1.0,1.0,15,inference_categories,standard,0.68,-0.6924217560322886,0.19391732045721227,0.5,0.09695866022860614,0.3394964123892832
0.1,1.0,1.0,15,inference_categories,projected,0.68,-0.6484684128182672,0.20180013836197702,0.5,0.10090006918098851,0.3394964123892832
0.1,1.0,1.0,15,inference_categories,partial,0.46,-0.6970403116018455,0.12770165005718856,0.4,-0.0361491749714057,0.3394964123892832
0.1,1.0,1.0,16,choice_only,standard,0.73,-0.6901646078841424,0.199609031001353,0.3,-0.10019548449932351,0.5037055453555944
0.1,1.0,1.0,16,choice_only,projected,0.77,-0.5900619451869108,0.205538012120205,0.3,-0.09723099393989751,0.5037055453555944
0.1,1.0,1.0,16,choice_only,partial,0.77,-0.5900619451869108,0.205538012120205,0.3,-0.09723099393989751,0.5037055453555944
0.1,1.0,1.0,16,inference_affirm,standard,0.74,-0.6913877108417681,0.2114669932390571,0.3,-0.09426650338047146,0.16498906866647534
0.1,1.0,1.0,16,inference_affirm,projected,0.76,-0.6257752499952913,0.1936800498825009,0.3,-0.10315997505874956,0.16498906866647534
0.1,1.0,1.0,16,inference_affirm,partial,0.72,-0.6675258251627153,-0.23715924475408276,0.2,-0.4185796223770414,0.16498906866647534
0.1,1.0,1.0,16,inference_categories,standard,0.73,-0.690512496835797,0.2154196473182918,0.3,-0.09229017634085411,0.08368422391620682
0.1,1.0,1.0,16,inference_categories,projected,0.74,-0.5998173726622184,0.199609031001353,0.3,-0.10019548449932351,0.08368422391620682
0.1,1.0,1.0,16,inference_categories,partial,0.7,-0.6528882328436256,-0.34190457785380257,0.1,-0.5709522889269013,0.08368422391620682
0.1,1.0,1.0,17,choice_only,standard,0.68,-0.6919471467007895,0.40986613166372104,0.4,0.10493306583186054,0.45996346050673653
0.1,1.0,1.0,17,choice_only,projected,0.72,-0.6429541701007736,0.34567023152362014,0.4,0.07283511576181009,0.45996346050673653
0.1,1.0,1.0,17,choice_only,partial,0.72,-0.6429541701007736,0.34567023152362014,0.4,0.07283511576181009,0.45996346050673653
0.1,1.0,1.0,17,inference_affirm,standard,0.69,-0.6917663509096086,0.33908603663745596,0.4,0.069543018318728,0.5785598877628453
0.1,1.0,1.0,17,inference_affirm,projected,0.71,-0.634608639989208,0.3045190134850939,0.4,0.05225950674254698,0.5785598877628453
0.1,1.0,1.0,17,inference_affirm,partial,0.7,-0.6384693085288226,0.46583178819611665,0.4,0.13291589409805835,0.5785598877628453
0.1,1.0,1.0,17,inference_categories,standard,0.72,-0.6922697822537731,0.3226255494220455,0.3,-0.03868722528897725,0.395594042787952
0.1,1.0,1.0,17,inference_categories,projected,0.7,-0.6588235477336717,0.29464272115584766,0.3,-0.05267863942207618,0.395594042787952
0.1,1.0,1.0,17,inference_categories,partial,0.7,-0.6525930185053602,0.1530825311033175,0.3,-0.12345873444834127,0.395594042787952
0.1,1.0,1.0,18,choice_only,standard,0.75,-0.6920567179463498,0.37999016616266335,0.3,-0.010004916918668338,0.6406825384492778
0.1,1.0,1.0,18,choice_only,projected,0.77,-0.6408459258944393,0.4113212792289294,0.4,0.10566063961446473,0.6406825384492778
0.1,1.0,1.0,18,choice_only,partial,0.77,-0.6408459258944393,0.4113212792289294,0.4,0.10566063961446473,0.6406825384492778
0.1,1.0,1.0,18,inference_affirm,standard,0.68,-0.6921041040374786,0.1968236590060307,0.4,-0.0015881704969846339,0.42328699637392136
0.1,1.0,1.0,18,inference_affirm,projected,0.73,-0.6464393464663079,0.23056485769277885,0.4,0.015282428846389445,0.42328699637392136
0.1,1.0,1.0,18,inference_affirm,partial,0.61,-0.6838549789575075,0.07310593048795426,0.4,-0.06344703475602284,0.42328699637392136
0.1,1.0,1.0,18,inference_categories,standard,0.73,-0.6919065118559752,0.263502694506033,0.4,0.03175134725301651,0.19913144796470456
0.1,1.0,1.0,18,inference_categories,projected,0.81,-0.6320776123820885,0.27715984635543095,0.4,0.0385799231777155,0.19913144796470456
0.1,1.0,1.0,18,inference_categories,partial,0.7,-0.660933367492439,-0.09318997732530433,0.3,-0.24659498866265217,0.19913144796470456
0.1,1.0,1.0,19,choice_only,standard,0.73,-0.6906635581388365,0.07989558937626004,0.5,0.03994779468813002,0.5124810925030633
0.1,1.0,1.0,19,choice_only,projected,0.76,-0.5932958311778291,0.09986948672032507,0.5,0.049934743360162535,0.5124810925030633
0.1,1.0,1.0,19,choice_only,partial,0.76,-0.5932958311778291,0.09986948672032507,0.5,0.049934743360162535,0.5124810925030633
0.1,1.0,1.0,19,inference_affirm,standard,0.67,-0.6910936213360154,0.12598919863179472,0.5,0.06299459931589736,0.5892986047110027
0.1,1.0,1.0,19,inference_affirm,projected,0.75,-0.609259099503317,0.17208280788732935,0.5,0.08604140394366468,0.5892986047110027
0.1,1.0,1.0,19,inference_affirm,partial,0.73,-0.6230684329911707,0.2704158409658033,0.5,0.13520792048290164,0.5892986047110027
0.1,1.0,1.0,19,inference_categories,standard,0.73,-0.6909037092590478,0.13520792048290164,0.5,0.06760396024145082,0.7428444624487694
0.1,1.0,1.0,19,inference_categories,projected,0.77,-0.601451492107877,0.16747344696177588,0.5,0.08373672348088794,0.7428444624487694
0.1,1.0,1.0,19,inference_categories,partial,0.72,-0.6240478798573235,0.35953015219317025,0.6,0.2797650760965851,0.7428444624487694
0.1,1.0,1.0,20,choice_only,standard,0.76,-0.691172029216984,0.45632581870336475,0.5,0.22816290935168237,0.6330167727022934
0.1,1.0,1.0,20,choice_only,projected,0.79,-0.5836841716761564,0.4743981283549832,0.6,0.33719906417749157,0.6330167727022934
0.1,1.0,1.0,20,choice_only,partial,0.79,-0.5836841716761564,0.4743981283549832,0.6,0.33719906417749157,0.6330167727022934
0.1,1.0,1.0,20,inference_affirm,standard,0.82,-0.6915979319239525,0.4713860767463801,0.6,0.33569303837319003,0.6511838743977207
0.1,1.0,1.0,20,inference_affirm,projected,0.82,-0.6010751517800029,0.445783638073254,0.6,0.322891819036627,0.6511838743977207
0.1,1.0,1.0,20,inference_affirm,partial,0.8,-0.6116228344916128,0.5210849282883308,0.7,0.46054246414416533,0.6511838743977207
0.1,1.0,1.0,20,inference_categories,standard,0.72,-0.6915745940731394,0.5286150573098384,0.6,0.36430752865491917,0.6796707947558877
0.1,1.0,1.0,20,inference_categories,projected,0.78,-0.611005138805291,0.5376512121356476,0.6,0.3688256060678238,0.6796707947558877
0.1,1.0,1.0,20,inference_categories,partial,0.74,-0.611213857375515,0.6295187861980412,0.7,0.5147593930990206,0.6796707947558877
0.1,1.0,1.0,21,choice_only,standard,0.56,-0.692314421531253,-0.15174488582920076,0.2,-0.37587244291460037,0.6520186927182666
0.1,1.0,1.0,21,choice_only,projected,0.56,-0.6671493146753084,-0.10057509874726096,0.3,-0.2502875493736305,0.6520186927182666
0.1,1.0,1.0,21,choice_only,partial,0.56,-0.6671493146753084,-0.10057509874726096,0.3,-0.2502875493736305,0.6520186927182666
0.1,1.0,1.0,21,inference_affirm,standard,0.51,-0.6929154596459197,-0.01588027874956752,0.3,-0.20794013937478378,0.2224513571888093
0.1,1.0,1.0,21,inference_affirm,projected,0.55,-0.6835530566688094,0.08293034458107483,0.3,-0.1585348277094626,0.2224513571888093
0.1,1.0,1.0,21,inference_affirm,partial,0.61,-0.6896788987908066,-0.11645537749682848,0.1,-0.45822768874841424,0.2224513571888093
0.1,1.0,1.0,21,inference_categories,standard,0.37,-0.6936052417491909,0.33877927999077384,0.2,-0.13061036000461307,0.29089111147558766
0.1,1.0,1.0,21,inference_categories,projected,0.46,-0.7068591015526566,0.34583718165724825,0.3,-0.027081409171375886,0.29089111147558766
0.1,1.0,1.0,21,inference_categories,partial,0.43,-0.6995220322722598,-0.017644754166186136,0.2,-0.30882237708309307,0.29089111147558766
0.1,1.0,1.0,22,choice_only,standard,0.74,-0.6912395396959462,0.4271813556413058,0.2,-0.08640932217934708,0.45055283056044354
0.1,1.0,1.0,22,choice_only,projected,0.76,-0.6026075333912787,0.3478064415863335,0.2,-0.12609677920683324,0.45055283056044354
0.1,1.0,1.0,22,choice_only,partial,0.76,-0.6026075333912787,0.3478064415863335,0.2,-0.12609677920683324,0.45055283056044354
0.1,1.0,1.0,22,inference_affirm,standard,0.7,-0.6917404168382132,0.4603745015188397,0.2,-0.06981274924058015,0.5378111560629697
0.1,1.0,1.0,22,inference_affirm,projected,0.73,-0.6237652309698498,0.4358404371745755,0.2,-0.08207978141271224,0.5378111560629697
0.1,1.0,1.0,22,inference_affirm,partial,0.74,-0.6388947009573174,0.5209880722517277,0.2,-0.03950596387413613,0.5378111560629697
0.1,1.0,1.0,22,inference_categories,standard,0.76,-0.6905565652325615,0.45748814100774976,0.2,-0.07125592949612511,0.5396043178974466
0.1,1.0,1.0,22,inference_categories,projected,0.78,-0.5837699021940655,0.5181017117406378,0.2,-0.04094914412968109,0.5396043178974466
0.1,1.0,1.0,22,inference_categories,partial,0.78,-0.5968421210528053,0.5209880722517277,0.2,-0.03950596387413613,0.5396043178974466
0.1,1.0,1.0,23,choice_only,standard,0.59,-0.6927157537201423,-0.0576117052539367,0.2,-0.3288058526269683,0.6703727017434803
0.1,1.0,1.0,23,choice_only,projected,0.71,-0.6571613337916599,0.026336779544656776,0.3,-0.1868316102276716,0.6703727017434803
0.1,1.0,1.0,23,choice_only,partial,0.71,-0.6571613337916599,0.026336779544656776,0.3,-0.1868316102276716,0.6703727017434803
0.1,1.0,1.0,23,inference_affirm,standard,0.49,-0.6933115117146061,0.044443315481608306,0.2,-0.27777834225919584,0.7731758910141054
0.1,1.0,1.0,23,inference_affirm,projected,0.53,-0.6924419021973791,0.0987629232924629,0.3,-0.15061853835376857,0.7731758910141054
0.1,1.0,1.0,23,inference_affirm,partial,0.55,-0.6809037306590756,0.13497599516636596,0.4,-0.032512002416816996,0.7731758910141054
0.1,1.0,1.0,23,inference_categories,standard,0.7,-0.6922113392928315,0.4032819367775568,0.3,0.001640968388778391,0.7799608184438611
0.1,1.0,1.0,23,inference_categories,projected,0.72,-0.6498658816336842,0.475708080525363,0.5,0.2378540402626815,0.7799608184438611
0.1,1.0,1.0,23,inference_categories,partial,0.77,-0.6606803528861974,0.3094571596497171,0.6,0.2547285798248585,0.7799608184438611
0.1,1.0,1.0,24,choice_only,standard,0.64,-0.6926096830210723,0.6548513587673435,0.6,0.4274256793836717,0.6224593312018545
0.1,1.0,1.0,24,choice_only,projected,0.64,-0.6702238157427582,0.6548513587673435,0.7,0.5274256793836717,0.6224593312018545
0.1,1.0,1.0,24,choice_only,partial,0.64,-0.6702238157427582,0.6548513587673435,0.7,0.5274256793836717,0.6224593312018545
0.1,1.0,1.0,24,inference_affirm,standard,0.59,-0.6928352914509779,0.25790112824526457,0.6,0.22895056412263226,0.38487010363344193
0.1,1.0,1.0,24,inference_affirm,projected,0.57,-0.6835721705051553,0.27266053016291525,0.5,0.13633026508145762,0.38487010363344193
0.1,1.0,1.0,24,inference_affirm,partial,0.57,-0.6891099787052352,0.27033009828118093,0.5,0.13516504914059047,0.38487010363344193
0.1,1.0,1.0,24,inference_categories,standard,0.69,-0.6922935484397175,0.49560518018216504,0.5,0.24780259009108252,0.40503688849608227
0.1,1.0,1.0,24,inference_categories,projected,0.68,-0.6569719469494061,0.5158022564905291,0.6,0.35790112824526454,0.40503688849608227
0.1,1.0,1.0,24,inference_categories,partial,0.6,-0.6666806104560244,0.3417966759877,0.5,0.17089833799385,0.40503688849608227
0.1,1.0,1.0,25,choice_only,standard,0.75,-0.692242975165284,0.057313484148903325,0.2,-0.2713432579255483,0.5024703886974428
0.1,1.0,1.0,25,choice_only,projected,0.82,-0.643268836977603,0.061266138228138034,0.2,-0.269366930885931,0.5024703886974428
0.1,1.0,1.0,25,choice_only,partial,0.82,-0.643268836977603,0.061266138228138034,0.2,-0.269366930885931,0.5024703886974428
0.1,1.0,1.0,25,inference_affirm,standard,0.69,-0.6911088194304966,0.12450860349589343,0.2,-0.23774569825205327,0.754460115349944
0.1,1.0,1.0,25,inference_affirm,projected,0.71,-0.6142084623366835,0.08893471678278102,0.2,-0.2555326416086095,0.754460115349944
0.1,1.0,1.0,25,inference_affirm,partial,0.71,-0.6214527664294397,0.3735258104876803,0.3,-0.013237094756159862,0.754460115349944
0.1,1.0,1.0,25,inference_categories,standard,0.7,-0.6925506169671058,0.03359755967349505,0.1,-0.3832012201632525,0.693431731127737
0.1,1.0,1.0,25,inference_categories,projected,0.8,-0.6536193649889497,0.017786943356556204,0.1,-0.39110652832172194,0.693431731127737
0.1,1.0,1.0,25,inference_categories,partial,0.78,-0.6391322073213288,0.16008249020900583,0.2,-0.21995875489549707,0.693431731127737
0.1,1.0,1.0,26,choice_only,standard,0.72,-0.6917815779671218,0.28431268957158684,0.4,0.04215634478579344,0.3635005315473085
0.1,1.0,1.0,26,choice_only,projected,0.74,-0.6422176727731633,0.2602315601269989,0.3,-0.06988421993650057,0.3635005315473085
0.1,1.0,1.0,26,choice_only,partial,0.74,-0.6422176727731633,0.2602315601269989,0.3,-0.06988421993650057,0.3635005315473085
0.1,1.0,1.0,26,inference_affirm,standard,0.56,-0.6929635448109971,0.07845787335172207,0.3,-0.16077106332413899,0.8265320270301467
0.1,1.0,1.0,26,inference_affirm,projected,0.55,-0.6894077740529169,0.11496797283222637,0.4,-0.04251601358388679,0.8265320270301467
0.1,1.0,1.0,26,inference_affirm,partial,0.74,-0.670242257479826,0.3029561446254614,0.5,0.1514780723127307,0.8265320270301467
0.1,1.0,1.0,26,inference_categories,standard,0.68,-0.6921962787053575,0.33713581222423145,0.4,0.06856790611211575,0.8687951289949325
0.1,1.0,1.0,26,inference_categories,projected,0.68,-0.6544216270572519,0.3759763435864701,0.4,0.08798817179323506,0.8687951289949325
0.1,1.0,1.0,26,inference_categories,partial,0.7,-0.6642841367279864,0.4932747483004307,0.7,0.4466373741502153,0.8687951289949325
0.1,1.0,1.0,27,choice_only,standard,0.77,-0.6910434450082829,0.2551375518388625,0.5,0.12756877591943125,0.6694627336481902
0.1,1.0,1.0,27,choice_only,projected,0.79,-0.6052446776417792,0.3374399879159149,0.6,0.2687199939579574,0.6694627336481902
0.1,1.0,1.0,27,choice_only,partial,0.79,-0.6052446776417792,0.3374399879159149,0.6,0.2687199939579574,0.6694627336481902
0.1,1.0,1.0,27,inference_affirm,standard,0.77,-0.6909276675088197,0.2584296492819446,0.5,0.1292148246409723,0.22718738631800942
0.1,1.0,1.0,27,inference_affirm,projected,0.77,-0.6035055389754819,0.3357939391943739,0.6,0.2678969695971869,0.22718738631800942
0.1,1.0,1.0,27,inference_affirm,partial,0.72,-0.62643146548336,-0.03127492570927992,0.4,-0.11563746285463994,0.22718738631800942
0.1,1.0,1.0,27,inference_categories,standard,0.79,-0.6913729131032169,0.36213071873903063,0.6,0.28106535936951527,0.12404087739166278
0.1,1.0,1.0,27,inference_categories,projected,0.78,-0.6154629766324637,0.36706886490365376,0.5,0.18353443245182688,0.12404087739166278
0.1,1.0,1.0,27,inference_categories,partial,0.75,-0.6374212443105631,-0.01975258465849258,0.4,-0.10987629232924627,0.12404087739166278
0.1,1.0,1.0,28,choice_only,standard,0.76,-0.6922523048720568,0.0827462729698823,0.5,0.04137313648494115,0.5165632759763968
0.1,1.0,1.0,28,choice_only,projected,0.82,-0.6505974922349413,0.10925721479518438,0.5,0.05462860739759219,0.5165632759763968
0.1,1.0,1.0,28,choice_only,partial,0.82,-0.6505974922349413,0.10925721479518438,0.5,0.05462860739759219,0.5165632759763968
0.1,1.0,1.0,28,inference_affirm,standard,0.71,-0.690658314790402,0.013657151849398048,0.4,-0.09317142407530095,0.7795754092143463
