lambda,scale,alpha,condition,fit,spearman,topn_sign,test_ll,test_acc,combined,rating_partial_vs_standard
0.25,1.0,0.25,inference_categories,partial,0.25577311501716354,0.4,-0.6674033052024722,0.7170000000000001,0.027886557508581763,0.5085030920926575
0.25,1.0,0.25,inference_categories,projected,0.2600844867596343,0.41000000000000003,-0.6656399554187922,0.7136666666666667,0.04004224337981717,0.5085030920926575
0.25,1.0,0.25,inference_categories,standard,0.24972396356508003,0.39666666666666667,-0.6919585926478928,0.6836666666666666,0.02152864844920668,0.5085030920926575
0.25,1.0,0.5,choice_only,partial,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.0,0.5,choice_only,projected,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.0,0.5,choice_only,standard,0.19892455787410304,0.38666666666666666,-0.6919152820767185,0.682,-0.013871054396281815,0.4949232349378719
0.25,1.0,0.5,inference_affirm,partial,0.2107853083186498,0.38,-0.6722384162397593,0.6873333333333334,-0.014607345840675101,0.5240776500066752
0.25,1.0,0.5,inference_affirm,projected,0.18803382802849733,0.38333333333333336,-0.6691225896601586,0.6809999999999999,-0.022649752652418007,0.5240776500066752
0.25,1.0,0.5,inference_affirm,standard,0.1837669093243465,0.3766666666666667,-0.6921140644898764,0.6623333333333333,-0.03144987867116008,0.5240776500066752
0.25,1.0,0.5,inference_categories,partial,0.2482130629339001,0.41000000000000003,-0.6697972528952929,0.7093333333333334,0.03410653146695006,0.5162444367539961
0.25,1.0,0.5,inference_categories,projected,0.2600844867596343,0.41000000000000003,-0.6656399554187922,0.7136666666666667,0.04004224337981717,0.5162444367539961
0.25,1.0,0.5,inference_categories,standard,0.24972396356508003,0.39666666666666667,-0.6919585926478928,0.6836666666666666,0.02152864844920668,0.5162444367539961
0.25,1.0,0.75,choice_only,partial,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.0,0.75,choice_only,projected,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.0,0.75,choice_only,standard,0.19892455787410304,0.38666666666666666,-0.6919152820767185,0.682,-0.013871054396281815,0.4949232349378719
0.25,1.0,0.75,inference_affirm,partial,0.22521607905667254,0.38999999999999996,-0.6741143310889964,0.6753333333333333,0.0026080395283362813,0.545843369880091
0.25,1.0,0.75,inference_affirm,projected,0.18803382802849733,0.38333333333333336,-0.6691225896601586,0.6809999999999999,-0.022649752652418007,0.545843369880091
0.25,1.0,0.75,inference_affirm,standard,0.1837669093243465,0.3766666666666667,-0.6921140644898764,0.6623333333333333,-0.03144987867116008,0.545843369880091
0.25,1.0,0.75,inference_categories,partial,0.22262685103495153,0.4,-0.6721945760957134,0.6920000000000001,0.011313425517475773,0.4907248999279724
0.25,1.0,0.75,inference_categories,projected,0.2600844867596343,0.41000000000000003,-0.6656399554187922,0.7136666666666667,0.04004224337981717,0.4907248999279724
0.25,1.0,0.75,inference_categories,standard,0.24972396356508003,0.39666666666666667,-0.6919585926478928,0.6836666666666666,0.02152864844920668,0.4907248999279724
0.25,1.0,1.0,choice_only,partial,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.0,1.0,choice_only,projected,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.0,1.0,choice_only,standard,0.19892455787410304,0.38666666666666666,-0.6919152820767185,0.682,-0.013871054396281815,0.4949232349378719
0.25,1.0,1.0,inference_affirm,partial,0.23366259894012492,0.39333333333333337,-0.675977036274671,0.6743333333333333,0.010164632803395798,0.5551307268990967
0.25,1.0,1.0,inference_affirm,projected,0.18803382802849733,0.38333333333333336,-0.6691225896601586,0.6809999999999999,-0.022649752652418007,0.5551307268990967
0.25,1.0,1.0,inference_affirm,standard,0.1837669093243465,0.3766666666666667,-0.6921140644898764,0.6623333333333333,-0.03144987867116008,0.5551307268990967
0.25,1.0,1.0,inference_categories,partial,0.19945871971908372,0.4033333333333333,-0.6743646637228685,0.6786666666666666,0.0030626931928751794,0.4840595237009021
0.25,1.0,1.0,inference_categories,projected,0.2600844867596343,0.41000000000000003,-0.6656399554187922,0.7136666666666667,0.04004224337981717,0.4840595237009021
0.25,1.0,1.0,inference_categories,standard,0.24972396356508003,0.39666666666666667,-0.6919585926478928,0.6836666666666666,0.02152864844920668,0.4840595237009021
0.25,1.25,0.0,choice_only,partial,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.25,0.0,choice_only,projected,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.25,0.0,choice_only,standard,0.19892455787410304,0.38666666666666666,-0.6919152820767185,0.682,-0.013871054396281815,0.4949232349378719
0.25,1.25,0.0,inference_affirm,partial,0.18803382802849733,0.38333333333333336,-0.6691225896601586,0.6809999999999999,-0.022649752652418007,0.5107830755666393
0.25,1.25,0.0,inference_affirm,projected,0.18803382802849733,0.38333333333333336,-0.6691225896601586,0.6809999999999999,-0.022649752652418007,0.5107830755666393
0.25,1.25,0.0,inference_affirm,standard,0.1837669093243465,0.3766666666666667,-0.6921140644898764,0.6623333333333333,-0.03144987867116008,0.5107830755666393
0.25,1.25,0.0,inference_categories,partial,0.2600844867596343,0.41000000000000003,-0.6656399554187922,0.7136666666666667,0.04004224337981717,0.5227300087210984
0.25,1.25,0.0,inference_categories,projected,0.2600844867596343,0.41000000000000003,-0.6656399554187922,0.7136666666666667,0.04004224337981717,0.5227300087210984
0.25,1.25,0.0,inference_categories,standard,0.24972396356508003,0.39666666666666667,-0.6919585926478928,0.6836666666666666,0.02152864844920668,0.5227300087210984
0.25,1.25,0.25,choice_only,partial,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.25,0.25,choice_only,projected,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.25,0.25,choice_only,standard,0.19892455787410304,0.38666666666666666,-0.6919152820767185,0.682,-0.013871054396281815,0.4949232349378719
0.25,1.25,0.25,inference_affirm,partial,0.2065303777123653,0.38999999999999996,-0.6705165860481971,0.6846666666666666,-0.0067348111438173515,0.529299499005569
0.25,1.25,0.25,inference_affirm,projected,0.18803382802849733,0.38333333333333336,-0.6691225896601586,0.6809999999999999,-0.022649752652418007,0.529299499005569
0.25,1.25,0.25,inference_affirm,standard,0.1837669093243465,0.3766666666666667,-0.6921140644898764,0.6623333333333333,-0.03144987867116008,0.529299499005569
0.25,1.25,0.25,inference_categories,partial,0.2527000612923134,0.4033333333333333,-0.6675423537459145,0.7156666666666667,0.029683363979490052,0.5103076464691186
0.25,1.25,0.25,inference_categories,projected,0.2600844867596343,0.41000000000000003,-0.6656399554187922,0.7136666666666667,0.04004224337981717,0.5103076464691186
0.25,1.25,0.25,inference_categories,standard,0.24972396356508003,0.39666666666666667,-0.6919585926478928,0.6836666666666666,0.02152864844920668,0.5103076464691186
0.25,1.25,0.5,choice_only,partial,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.25,0.5,choice_only,projected,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.25,0.5,choice_only,standard,0.19892455787410304,0.38666666666666666,-0.6919152820767185,0.682,-0.013871054396281815,0.4949232349378719
0.25,1.25,0.5,inference_affirm,partial,0.21326988988594808,0.38333333333333336,-0.6723627482047821,0.6880000000000001,-0.010031721723692629,0.530909092101493
0.25,1.25,0.5,inference_affirm,projected,0.18803382802849733,0.38333333333333336,-0.6691225896601586,0.6809999999999999,-0.022649752652418007,0.530909092101493
0.25,1.25,0.5,inference_affirm,standard,0.1837669093243465,0.3766666666666667,-0.6921140644898764,0.6623333333333333,-0.03144987867116008,0.530909092101493
0.25,1.25,0.5,inference_categories,partial,0.2368644982458776,0.4066666666666666,-0.670139692056374,0.703,0.02509891578960547,0.5040815348317522
0.25,1.25,0.5,inference_categories,projected,0.2600844867596343,0.41000000000000003,-0.6656399554187922,0.7136666666666667,0.04004224337981717,0.5040815348317522
0.25,1.25,0.5,inference_categories,standard,0.24972396356508003,0.39666666666666667,-0.6919585926478928,0.6836666666666666,0.02152864844920668,0.5040815348317522
0.25,1.25,0.75,choice_only,partial,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.25,0.75,choice_only,projected,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.25,0.75,choice_only,standard,0.19892455787410304,0.38666666666666666,-0.6919152820767185,0.682,-0.013871054396281815,0.4949232349378719
0.25,1.25,0.75,inference_affirm,partial,0.22714323587104296,0.39333333333333337,-0.6743146018102698,0.6736666666666667,0.006904951268854803,0.5513350300763633
0.25,1.25,0.75,inference_affirm,projected,0.18803382802849733,0.38333333333333336,-0.6691225896601586,0.6809999999999999,-0.022649752652418007,0.5513350300763633
0.25,1.25,0.75,inference_affirm,standard,0.1837669093243465,0.3766666666666667,-0.6921140644898764,0.6623333333333333,-0.03144987867116008,0.5513350300763633
0.25,1.25,0.75,inference_categories,partial,0.2042227347195792,0.4066666666666666,-0.672628261655083,0.6846666666666666,0.008778034026456265,0.4898623555664034
0.25,1.25,0.75,inference_categories,projected,0.2600844867596343,0.41000000000000003,-0.6656399554187922,0.7136666666666667,0.04004224337981717,0.4898623555664034
0.25,1.25,0.75,inference_categories,standard,0.24972396356508003,0.39666666666666667,-0.6919585926478928,0.6836666666666666,0.02152864844920668,0.4898623555664034
0.25,1.25,1.0,choice_only,partial,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.25,1.0,choice_only,projected,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.25,1.0,choice_only,standard,0.19892455787410304,0.38666666666666666,-0.6919152820767185,0.682,-0.013871054396281815,0.4949232349378719
0.25,1.25,1.0,inference_affirm,partial,0.22621765734085653,0.39666666666666667,-0.6762073193319947,0.6656666666666666,0.009775495337094924,0.5561379441341189
0.25,1.25,1.0,inference_affirm,projected,0.18803382802849733,0.38333333333333336,-0.6691225896601586,0.6809999999999999,-0.022649752652418007,0.5561379441341189
0.25,1.25,1.0,inference_affirm,standard,0.1837669093243465,0.3766666666666667,-0.6921140644898764,0.6623333333333333,-0.03144987867116008,0.5561379441341189
0.25,1.25,1.0,inference_categories,partial,0.17944121122897982,0.4066666666666666,-0.6747942689984641,0.6783333333333333,-0.0036127277188434236,0.48126510444143356
0.25,1.25,1.0,inference_categories,projected,0.2600844867596343,0.41000000000000003,-0.6656399554187922,0.7136666666666667,0.04004224337981717,0.48126510444143356
0.25,1.25,1.0,inference_categories,standard,0.24972396356508003,0.39666666666666667,-0.6919585926478928,0.6836666666666666,0.02152864844920668,0.48126510444143356
0.25,1.5,0.0,choice_only,partial,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.5,0.0,choice_only,projected,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.5,0.0,choice_only,standard,0.19892455787410304,0.38666666666666666,-0.6919152820767185,0.682,-0.013871054396281815,0.4949232349378719
0.25,1.5,0.0,inference_affirm,partial,0.18803382802849733,0.38333333333333336,-0.6691225896601586,0.6809999999999999,-0.022649752652418007,0.5107830755666393
0.25,1.5,0.0,inference_affirm,projected,0.18803382802849733,0.38333333333333336,-0.6691225896601586,0.6809999999999999,-0.022649752652418007,0.5107830755666393
0.25,1.5,0.0,inference_affirm,standard,0.1837669093243465,0.3766666666666667,-0.6921140644898764,0.6623333333333333,-0.03144987867116008,0.5107830755666393
0.25,1.5,0.0,inference_categories,partial,0.2600844867596343,0.41000000000000003,-0.6656399554187922,0.7136666666666667,0.04004224337981717,0.5227300087210984
0.25,1.5,0.0,inference_categories,projected,0.2600844867596343,0.41000000000000003,-0.6656399554187922,0.7136666666666667,0.04004224337981717,0.5227300087210984
0.25,1.5,0.0,inference_categories,standard,0.24972396356508003,0.39666666666666667,-0.6919585926478928,0.6836666666666666,0.02152864844920668,0.5227300087210984
0.25,1.5,0.25,choice_only,partial,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.5,0.25,choice_only,projected,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.5,0.25,choice_only,standard,0.19892455787410304,0.38666666666666666,-0.6919152820767185,0.682,-0.013871054396281815,0.4949232349378719
0.25,1.5,0.25,inference_affirm,partial,0.21066258958786677,0.39333333333333337,-0.6705688796630048,0.6846666666666666,-0.001335371872733273,0.5355451160863567
0.25,1.5,0.25,inference_affirm,projected,0.18803382802849733,0.38333333333333336,-0.6691225896601586,0.6809999999999999,-0.022649752652418007,0.5355451160863567
0.25,1.5,0.25,inference_affirm,standard,0.1837669093243465,0.3766666666666667,-0.6921140644898764,0.6623333333333333,-0.03144987867116008,0.5355451160863567
0.25,1.5,0.25,inference_categories,partial,0.24641886682410458,0.39666666666666667,-0.6677091326226618,0.715,0.01987610007871895,0.5000687690290805
0.25,1.5,0.25,inference_categories,projected,0.2600844867596343,0.41000000000000003,-0.6656399554187922,0.7136666666666667,0.04004224337981717,0.5000687690290805
0.25,1.5,0.25,inference_categories,standard,0.24972396356508003,0.39666666666666667,-0.6919585926478928,0.6836666666666666,0.02152864844920668,0.5000687690290805
0.25,1.5,0.5,choice_only,partial,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.5,0.5,choice_only,projected,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.5,0.5,choice_only,standard,0.19892455787410304,0.38666666666666666,-0.6919152820767185,0.682,-0.013871054396281815,0.4949232349378719
0.25,1.5,0.5,inference_affirm,partial,0.21713795221722706,0.38666666666666666,-0.6725335865775066,0.6816666666666666,-0.00476435722471981,0.5371262685372218
0.25,1.5,0.5,inference_affirm,projected,0.18803382802849733,0.38333333333333336,-0.6691225896601586,0.6809999999999999,-0.022649752652418007,0.5371262685372218
0.25,1.5,0.5,inference_affirm,standard,0.1837669093243465,0.3766666666666667,-0.6921140644898764,0.6623333333333333,-0.03144987867116008,0.5371262685372218
0.25,1.5,0.5,inference_categories,partial,0.2241330790213346,0.4066666666666666,-0.6705225452547163,0.6966666666666667,0.018733206177333983,0.4981671315077358
0.25,1.5,0.5,inference_categories,projected,0.2600844867596343,0.41000000000000003,-0.6656399554187922,0.7136666666666667,0.04004224337981717,0.4981671315077358
0.25,1.5,0.5,inference_categories,standard,0.24972396356508003,0.39666666666666667,-0.6919585926478928,0.6836666666666666,0.02152864844920668,0.4981671315077358
0.25,1.5,0.75,choice_only,partial,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.5,0.75,choice_only,projected,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.5,0.75,choice_only,standard,0.19892455787410304,0.38666666666666666,-0.6919152820767185,0.682,-0.013871054396281815,0.4949232349378719
0.25,1.5,0.75,inference_affirm,partial,0.2214058902488454,0.39666666666666667,-0.67457649470621,0.6713333333333333,0.0073696117910893606,0.5514012452628155
0.25,1.5,0.75,inference_affirm,projected,0.18803382802849733,0.38333333333333336,-0.6691225896601586,0.6809999999999999,-0.022649752652418007,0.5514012452628155
0.25,1.5,0.75,inference_affirm,standard,0.1837669093243465,0.3766666666666667,-0.6921140644898764,0.6623333333333333,-0.03144987867116008,0.5514012452628155
0.25,1.5,0.75,inference_categories,partial,0.19394431632020817,0.4066666666666666,-0.6731068117394962,0.6803333333333333,0.0036388248267707458,0.48735503171489597
0.25,1.5,0.75,inference_categories,projected,0.2600844867596343,0.41000000000000003,-0.6656399554187922,0.7136666666666667,0.04004224337981717,0.48735503171489597
0.25,1.5,0.75,inference_categories,standard,0.24972396356508003,0.39666666666666667,-0.6919585926478928,0.6836666666666666,0.02152864844920668,0.48735503171489597
0.25,1.5,1.0,choice_only,partial,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.5,1.0,choice_only,projected,0.2038770113873167,0.38,-0.6636731921961144,0.724,-0.018061494306341654,0.4949232349378719
0.25,1.5,1.0,choice_only,standard,0.19892455787410304,0.38666666666666666,-0.6919152820767185,0.682,-0.013871054396281815,0.4949232349378719
0.25,1.5,1.0,inference_affirm,partial,0.21337973708024816,0.41000000000000003,-0.6765058482061048,0.6643333333333333,0.01668986854012407,0.5644214136935213
0.25,1.5,1.0,inference_affirm,projected,0.18803382802849733,0.38333333333333336,-0.6691225896601586,0.6809999999999999,-0.022649752652418007,0.5644214136935213
0.25,1.5,1.0,inference_affirm,standard,0.1837669093243465,0.3766666666666667,-0.6921140644898764,0.6623333333333333,-0.03144987867116008,0.5644214136935213
0.25,1.5,1.0,inference_categories,partial,0.16959963022765803,0.41333333333333333,-0.6752822133158217,0.6686666666666666,-0.0018668515528376636,0.48156107643093127
0.25,1.5,1.0,inference_categories,projected,0.2600844867596343,0.41000000000000003,-0.6656399554187922,0.7136666666666667,0.04004224337981717,0.48156107643093127
0.25,1.5,1.0,inference_categories,standard,0.24972396356508003,0.39666666666666667,-0.6919585926478928,0.6836666666666666,0.02152864844920668,0.48156107643093127
0.5,0.5,0.0,choice_only,partial,0.19882658757665142,0.38333333333333336,-0.6766811177564055,0.7216666666666666,-0.017253372878340945,0.4959260434478546
0.5,0.5,0.0,choice_only,projected,0.19882658757665142,0.38333333333333336,-0.6766811177564055,0.7216666666666666,-0.017253372878340945,0.4959260434478546
0.5,0.5,0.0,choice_only,standard,0.19892455787410304,0.38666666666666666,-0.6919152820767185,0.682,-0.013871054396281815,0.4959260434478546
0.5,0.5,0.0,inference_affirm,partial,0.1914441919591449,0.38,-0.6796767895890468,0.682,-0.024277904020427555,0.5088241577632167
0.5,0.5,0.0,inference_affirm,projected,0.1914441919591449,0.38,-0.6796767895890468,0.682,-0.024277904020427555,0.5088241577632167
0.5,0.5,0.0,inference_affirm,standard,0.1837669093243465,0.3766666666666667,-0.6921140644898764,0.6623333333333333,-0.03144987867116008,0.5088241577632167
0.5,0.5,0.0,inference_categories,partial,0.251709644283377,0.39666666666666667,-0.6777592001383914,0.7126666666666667,0.022521488808355163,0.5012879450405155
0.5,0.5,0.0,inference_categories,projected,0.251709644283377,0.39666666666666667,-0.6777592001383914,0.7126666666666667,0.022521488808355163,0.5012879450405155
0.5,0.5,0.0,inference_categories,standard,0.24972396356508003,0.39666666666666667,-0.6919585926478928,0.6836666666666666,0.02152864844920668,0.5012879450405155
0.5,0.5,0.25,choice_only,partial,0.19882658757665142,0.38333333333333336,-0.6766811177564055,0.7216666666666666,-0.017253372878340945,0.4959260434478546
0.5,0.5,0.25,choice_only,projected,0.19882658757665142,0.38333333333333336,-0.6766811177564055,0.7216666666666666,-0.017253372878340945,0.4959260434478546
0.5,0.5,0.25,choice_only,standard,0.19892455787410304,0.38666666666666666,-0.6919152820767185,0.682,-0.013871054396281815,0.4959260434478546
0.5,0.5,0.25,inference_affirm,partial,0.19495407197513184,0.39666666666666667,-0.6805960678449169,0.6799999999999999,-0.005856297345767401,0.5302298120713514
0.5,0.5,0.25,inference_affirm,projected,0.1914441919591449,0.38,-0.6796767895890468,0.682,-0.024277904020427555,0.5302298120713514
0.5,0.5,0.25,inference_affirm,standard,0.1837669093243465,0.3766666666666667,-0.6921140644898764,0.6623333333333333,-0.03144987867116008,0.5302298120713514
0.5,0.5,0.25,inference_categories,partial,0.25901454987158257,0.41000000000000003,-0.6788473430857276,0.7156666666666667,0.039507274935791294,0.5227575219013467
0.5,0.5,0.25,inference_categories,projected,0.251709644283377,0.39666666666666667,-0.6777592001383914,0.7126666666666667,0.022521488808355163,0.5227575219013467
0.5,0.5,0.25,inference_categories,standard,0.24972396356508003,0.39666666666666667,-0.6919585926478928,0.6836666666666666,0.02152864844920668,0.5227575219013467
0.5,0.5,0.5,choice_only,partial,0.19882658757665142,0.38333333333333336,-0.6766811177564055,0.7216666666666666,-0.017253372878340945,0.4959260434478546
0.5,0.5,0.5,choice_only,projected,0.19882658757665142,0.38333333333333336,-0.6766811177564055,0.7216666666666666,-0.017253372878340945,0.4959260434478546
0.5,0.5,0.5,choice_only,standard,0.19892455787410304,0.38666666666666666,-0.6919152820767185,0.682,-0.013871054396281815,0.4959260434478546
0.5,0.5,0.5,inference_affirm,partial,0.2029311434817689,0.3766666666666667,-0.6816247387071793,0.6813333333333333,-0.021867761592448885,0.5113636393876392
0.5,0.5,0.5,inference_affirm,projected,0.1914441919591449,0.38,-0.6796767895890468,0.682,-0.024277904020427555,0.5113636393876392
0.5,0.5,0.5,inference_affirm,standard,0.1837669093243465,0.3766666666666667,-0.6921140644898764,0.6623333333333333,-0.03144987867116008,0.5113636393876392
0.5,0.5,0.5,inference_categories,partial,0.2537264738119544,0.4033333333333333,-0.6801064209508314,0.7196666666666667,0.03019657023931054,0.5133904578734871
0.5,0.5,0.5,inference_categories,projected,0.251709644283377,0.39666666666666667,-0.6777592001383914,0.7126666666666667,0.022521488808355163,0.5133904578734871
0.5,0.5,0.5,inference_categories,standard,0.24972396356508003,0.39666666666666667,-0.6919585926478928,0.6836666666666666,0.02152864844920668,0.5133904578734871
0.5,0.5,0.75,choice_only,partial,0.19882658757665142,0.38333333333333336,-0.6766811177564055,0.7216666666666666,-0.017253372878340945,0.4959260434478546
0.5,0.5,0.75,choice_only,projected,0.19882658757665142,0.38333333333333336,-0.6766811177564055,0.7216666666666666,-0.017253372878340945,0.4959260434478546
0.5,0.5,0.75,choice_only,standard,0.19892455787410304,0.38666666666666666,-0.6919152820767185,0.682,-0.013871054396281815,0.4959260434478546
0.5,0.5,0.75,inference_affirm,partial,0.20245561096388132,0.38333333333333336,-0.6827083251642276,0.6806666666666668,-0.015438861184726009,0.5216164167329104
0.5,0.5,0.75,inference_affirm,projected,0.1914441919591449,0.38,-0.6796767895890468,0.682,-0.024277904020427555,0.5216164167329104
0.5,0.5,0.75,inference_affirm,standard,0.1837669093243465,0.3766666666666667,-0.6921140644898764,0.6623333333333333,-0.03144987867116008,0.5216164167329104
0.5,0.5,0.75,inference_categories,partial,0.23903117012068226,0.4066666666666666,-0.6814257561521153,0.7073333333333333,0.0261822517270078,0.5075097978663697
0.5,0.5,0.75,inference_categories,projected,0.251709644283377,0.39666666666666667,-0.6777592001383914,0.7126666666666667,0.022521488808355163,0.5075097978663697
0.5,0.5,0.75,inference_categories,standard,0.24972396356508003,0.39666666666666667,-0.6919585926478928,0.6836666666666666,0.02152864844920668,0.5075097978663697
0.5,0.5,1.0,choice_only,partial,0.19882658757665142,0.38333333333333336,-0.6766811177564055,0.7216666666666666,-0.017253372878340945,0.4959260434478546
0.5,0.5,1.0,choice_only,projected,0.19882658757665142,0.38333333333333336,-0.6766811177564055,0.7216666666666666,-0.017253372878340945,0.4959260434478546
0.5,0.5,1.0,choice_only,standard,0.19892455787410304,0.38666666666666666,-0.6919152820767185,0.682,-0.013871054396281815,0.4959260434478546
0.5,0.5,1.0,inference_affirm,partial,0.21277512304254767,0.38999999999999996,-0.683801547542109,0.6776666666666666,-0.003612438478726172,0.5385605025507837
0.5,0.5,1.0,inference_affirm,projected,0.1914441919591449,0.38,-0.6796767895890468,0.682,-0.024277904020427555,0.5385605025507837
0.5,0.5,1.0,inference_affirm,standard,0.1837669093243465,0.3766666666666667,-0.6921140644898764,0.6623333333333333,-0.03144987867116008,0.5385605025507837
0.5,0.5,1.0,inference_categories,partial,0.23395765114454198,0.41333333333333333,-0.6827231295578405,0.6906666666666667,0.030312158905604323,0.5119139870923536
0.5,0.5,1.0,inference_categories,projected,0.251709644283377,0.39666666666666667,-0.6777592001383914,0.7126666666666667,0.022521488808355163,0.5119139870923536
0.5,0.5,1.0,inference_categories,standard,0.24972396356508003,0.39666666666666667,-0.6919585926478928,0.6836666666666666,0.02152864844920668,0.5119139870923536
0.5,0.75,0.0,choice_only,partial,0.19882658757665142,0.38333333333333336,-0.6766811177564055,0.7216666666666666,-0.017253372878340945,0.4959260434478546
0.5,0.75,0.0,choice_only,projected,0.19882658757665142,0.38333333333333336,-0.6766811177564055,0.7216666666666666,-0.017253372878340945,0.4959260434478546
0.5,0.75,0.0,choice_only,standard,0.19892455787410304,0.38666666666666666,-0.6919152820767185,0.682,-0.013871054396281815,0.4959260434478546
0.5,0.75,0.0,inference_affirm,partial,0.1914441919591449,0.38,-0.6796767895890468,0.682,-0.024277904020427555,0.5088241577632167
0.5,0.75,0.0,inference_affirm,projected,0.1914441919591449,0.38,-0.6796767895890468,0.682,-0.024277904020427555,0.5088241577632167
0.5,0.75,0.0,inference_affirm,standard,0.1837669093243465,0.3766666666666667,-0.6921140644898764,0.6623333333333333,-0.03144987867116008,0.5088241577632167
0.5,0.75,0.0,inference_categories,partial,0.251709644283377,0.39666666666666667,-0.6777592001383914,0.7126666666666667,0.022521488808355163,0.5012879450405155
0.5,0.75,0.0,inference_categories,projected,0.251709644283377,0.39666666666666667,-0.6777592001383914,0.7126666666666667,0.022521488808355163,0.5012879450405155
0.5,0.75,0.0,inference_categories,standard,0.24972396356508003,0.39666666666666667,-0.6919585926478928,0.6836666666666666,0.02152864844920668,0.5012879450405155
0.5,0.75,0.25,choice_only,partial,0.19882658757665142,0.38333333333333336,-0.6766811177564055,0.7216666666666666,-0.017253372878340945,0.4959260434478546
0.5,0.75,0.25,choice_only,projected,0.19882658757665142,0.38333333333333336,-0.6766811177564055,0.7216666666666666,-0.017253372878340945,0.4959260434478546
0.5,0.75,0.25,choice_only,standard,0.19892455787410304,0.38666666666666666,-0.6919152820767185,0.682,-0.013871054396281815,0.4959260434478546
0.5,0.75,0.25,inference_affirm,partial,0.1985620575619487,0.39333333333333337,-0.6805671210154045,0.6803333333333333,-0.007385637885692319,0.5286090148781836
0.5,0.75,0.25,inference_affirm,projected,0.1914441919591449,0.38,-0.6796767895890468,0.682,-0.024277904020427555,0.5286090148781836
0.5,0.75,0.25,inference_affirm,standard,0.1837669093243465,0.3766666666666667,-0.6921140644898764,0.6623333333333333,-0.03144987867116008,0.5286090148781836
0.5,0.75,0.25,inference_categories,partial,0.2629986901064703,0.4033333333333333,-0.6788628034168028,0.7156666666666667,0.0348326783865685,0.5170714478842259
0.5,0.75,0.25,inference_categories,projected,0.251709644283377,0.39666666666666667,-0.6777592001383914,0.7126666666666667,0.022521488808355163,0.5170714478842259
0.5,0.75,0.25,inference_categories,standard,0.24972396356508003,0.39666666666666667,-0.6919585926478928,0.6836666666666666,0.02152864844920668,0.5170714478842259
0.5,0.75,0.5,choice_only,partial,0.19882658757665142,0.38333333333333336,-0.6766811177564055,0.7216666666666666,-0.017253372878340945,0.4959260434478546
0.5,0.75,0.5,choice_only,projected,0.19882658757665142,0.38333333333333336,-0.6766811177564055,0.7216666666666666,-0.017253372878340945,0.4959260434478546
0.5,0.75,0.5,choice_only,standard,0.19892455787410304,0.38666666666666666,-0.6919152820767185,0.682,-0.013871054396281815,0.4959260434478546
0.5,0.75,0.5,inference_affirm,partial,0.20541553885294736,0.38333333333333336,-0.6815790883582562,0.682,-0.013958897240192987,0.5217001936107295
0.5,0.75,0.5,inference_affirm,projected,0.1914441919591449,0.38,-0.6796767895890468,0.682,-0.024277904020427555,0.5217001936107295
