qualtrics_id,condition,domain,t,fit,test_acc,test_ll
R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,19,random_projection,0.5263157894736842,-0.6943723669473613
R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,19,projection_only,0.5263157894736842,-0.6571999254694094
R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,19,projection_alpha,0.5263157894736842,-0.6571999254694094
R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,20,random_projection,0.6,-0.6939441084047557
R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,20,projection_only,0.6,-0.6359455479530565
R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,20,projection_alpha,0.6,-0.6359455479530565
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,3,random_projection,0.3333333333333333,-0.6935001438435197
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,3,projection_only,0.0,-0.8252832630471346
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,3,projection_alpha,0.0,-0.8252832630471346
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,4,random_projection,0.5,-0.6933754341168238
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,4,projection_only,0.5,-0.5866862140740293
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,4,projection_alpha,0.5,-0.5866862140740293
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,5,random_projection,0.6,-0.6919810462115128
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,5,projection_only,0.6,-0.5005488316232123
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,5,projection_alpha,0.6,-0.5005488316232123
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,6,random_projection,0.3333333333333333,-0.6926836209786283
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,6,projection_only,0.5,-0.5670241338741361
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,6,projection_alpha,0.5,-0.5670241338741361
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,7,random_projection,0.42857142857142855,-0.6944935068965855
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,7,projection_only,0.42857142857142855,-0.7102883836546283
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,7,projection_alpha,0.42857142857142855,-0.7102883836546283
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,8,random_projection,0.5,-0.6946294137578556
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,8,projection_only,0.625,-0.6515158738037712
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,8,projection_alpha,0.625,-0.6515158738037712
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,9,random_projection,0.4444444444444444,-0.6942594350760186
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,9,projection_only,0.6666666666666666,-0.6584816448413257
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,9,projection_alpha,0.6666666666666666,-0.6584816448413257
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,10,random_projection,0.5,-0.6936365635276998
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,10,projection_only,0.7,-0.6362370277660324
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,10,projection_alpha,0.7,-0.6362370277660324
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,11,random_projection,0.6363636363636364,-0.6935142248740258
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,11,projection_only,0.5454545454545454,-0.6398880413683025
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,11,projection_alpha,0.5454545454545454,-0.6398880413683025
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,12,random_projection,0.5833333333333334,-0.6933562353645942
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,12,projection_only,0.5833333333333334,-0.6239936281879599
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,12,projection_alpha,0.5833333333333334,-0.6239936281879599
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,13,random_projection,0.5384615384615384,-0.6938860554967654
