user_id,condition,trial,accuracy,log_likelihood,utility_pearson,utility_spearman,weight_recovery_pearson,weight_recovery_spearman
0,standard,0,0.535,-0.6931471803599453,,,,
0,projected,0,0.535,-0.6931471803599453,,,,
0,slider,0,0.535,-0.6931471803599453,,,,
0,partial,0,0.535,-0.6931471803599453,,,,
0,standard,1,0.41,-0.8311749188104536,0.003837801704086933,0.01714285714285714,-0.19228143234257394,-0.3520821503974709
0,projected,1,0.42,-0.756803777414271,-0.11125555486748781,-0.10415366146458584,-0.19228143234257403,-0.3520821503974709
0,slider,1,0.56,-0.6860317771905803,0.11763644844975371,0.11548619447779111,0.18634052061109918,0.41950213664379504
0,partial,1,0.435,-0.7419616930416757,0.015592346060588923,0.06228091236494597,-0.19355875370817283,-0.3520821503974709
0,standard,2,0.625,-0.765167980871089,0.2877622173773967,0.42684273709483794,0.30688008763847946,0.14233108207557335
0,projected,2,0.61,-0.6434801636266438,0.48722416374040334,0.5161584633853541,0.35404756479009797,0.14233108207557335
0,slider,2,0.42,-0.7065795152293252,-0.44886840252270976,-0.44912364945978384,-0.2875583580079192,-0.20975106832189752
0,partial,2,0.615,-0.6938561628251577,0.2564808110753191,0.3749819927971188,0.25282904390074024,0.07491109582924912
0,standard,3,0.625,-0.7763027329571266,0.331488736159787,0.4813925570228091,0.23821003552780884,0.3071354928999214
0,projected,3,0.63,-0.6391691190428862,0.521759366487569,0.53046818727491,0.2773859437480548,0.2996443833169965
0,slider,3,0.36,-0.73014219823916,-0.5672270192728723,-0.5654261704681873,-0.3775865432414244,-0.4419754653925699
0,partial,3,0.62,-0.6913165413990728,0.28502351549072025,0.41022809123649456,0.1389633192270721,0.11236664374387367
0,standard,4,0.565,-0.8579877561652793,0.2193503059709147,0.24830732292917165,0.041259919425968024,0.0
0,projected,4,0.655,-0.6513747484238435,0.3322436921430225,0.3783433373349339,0.03339692482069618,0.0
0,slider,4,0.355,-0.7222091660396243,-0.5590195377671494,-0.5689795918367346,-0.38512554604428584,-0.4494665749754947
0,partial,4,0.555,-0.7233598060841159,0.19847180214673055,0.21286914765906362,-0.054312697590081324,0.0
0,standard,5,0.615,-0.7981055095041637,0.28823919511601326,0.3027611044417767,0.2430935137579584,0.18727773957312283
0,projected,5,0.62,-0.6191881974197604,0.39652336960231804,0.4766866746698679,0.23209210428596005,0.18727773957312283
0,slider,5,0.29,-0.7528977003873121,-0.5366351605823835,-0.607298919567827,-0.4302297358249726,-0.509395451638894
0,partial,5,0.585,-0.6801742455197787,0.26380873855953874,0.27260504201680674,0.20023203809859785,0.1273488629097235
0,standard,6,0.57,-0.9593062668782903,0.18120931395959072,0.19174069627851137,0.127942113223241,0.11236664374387367
0,projected,6,0.61,-0.648365577005361,0.27631598431081106,0.31476590636254503,0.15426545495471586,0.1797866299901979
0,slider,6,0.33,-0.7483306625454438,-0.43369764866289884,-0.5126050420168067,-0.3325529122794846,-0.37455547914624565
0,partial,6,0.565,-0.7346963197592029,0.18595409046092215,0.15870348139255702,0.12688894612647583,0.11236664374387367
0,standard,7,0.57,-0.9546637317497354,0.18868233918444668,0.21027611044417766,0.14136644602938067,0.11236664374387367
0,projected,7,0.68,-0.5874681214776486,0.4385746314773381,0.4671788715486195,0.297779368020092,0.43448435580964484
0,slider,7,0.24,-0.7881209329576572,-0.6058870388709168,-0.6947899159663866,-0.483806047217087,-0.5693243283022934
0,partial,7,0.6,-0.7213510082815994,0.22222428715792045,0.23457382953181274,0.205461710529487,0.3071354928999214
0,standard,8,0.57,-0.9548277474738337,0.18893527335269122,0.21027611044417766,0.14177208009883094,0.11236664374387367
0,projected,8,0.705,-0.5796988608791029,0.4626304609078783,0.5007923169267706,0.31632854552584877,0.5019043420559691
0,slider,8,0.28,-0.8205095351937075,-0.6076472867128105,-0.6731812725090036,-0.4913633997362221,-0.4419754653925699
0,partial,8,0.595,-0.7220199080567368,0.22456885433014356,0.24475390156062424,0.20994889554950738,0.3071354928999214
0,standard,9,0.62,-0.8694124527319994,0.2993829449548006,0.2993037214885954,0.2669202919172568,0.37455547914624565
0,projected,9,0.75,-0.5085505405766209,0.6319302901380551,0.645234093637455,0.3802986725910222,0.4419754653925699
0,slider,9,0.26,-0.8442390426159869,-0.6916370751567089,-0.7372388955582232,-0.5225569477723453,-0.509395451638894
0,partial,9,0.605,-0.6924266457740975,0.29406674471828415,0.25896758703481393,0.30444946246585985,0.37455547914624565
0,standard,10,0.655,-0.8144725939408022,0.3758912164624004,0.37142857142857133,0.4431954765374485,0.37455547914624565
0,projected,10,0.87,-0.39871023007761225,0.8326601622189727,0.8424969987995199,0.6666648032770399,0.5693243283022934
0,slider,10,0.315,-0.8023505912219782,-0.5058427018276835,-0.5048259303721488,-0.3469549748740067,-0.37455547914624565
0,partial,10,0.65,-0.6392104039584708,0.41081191720715116,0.40004801920768307,0.6038913597597272,0.5019043420559691
0,standard,11,0.655,-0.8149915493195994,0.4221913191180886,0.4211764705882352,0.5049896055678851,0.49441323247304425
0,projected,11,0.855,-0.38402678334587637,0.8529482929680832,0.865642256902761,0.7021425425936583,0.689182081629092
0,slider,11,0.285,-0.8262345214683188,-0.6033367503965812,-0.6080672268907562,-0.40711190074790876,-0.37455547914624565
0,partial,11,0.665,-0.6381551121746738,0.44752721694392406,0.4687154861944778,0.6497650245228938,0.6217620953827677
0,standard,12,0.65,-0.8157554103630186,0.4223166445015795,0.41906362545018006,0.5047965387163453,0.49441323247304425
0,projected,12,0.86,-0.3773279578266131,0.8563301599636343,0.8688115246098438,0.6956233739298016,0.689182081629092
0,slider,12,0.275,-0.8615957875630478,-0.6472290130222126,-0.6332292917166866,-0.4197437100041423,-0.509395451638894
0,partial,12,0.65,-0.6436403822574169,0.44609056016520904,0.46391356542617046,0.6432884169433477,0.6217620953827677
0,standard,13,0.65,-0.8331378778975784,0.43776538570896656,0.44288115246098436,0.5099186550165098,0.49441323247304425
0,projected,13,0.86,-0.3785352346821165,0.8524077164757102,0.8530612244897959,0.6890747837628866,0.6217620953827677
0,slider,13,0.31,-0.834797396996999,-0.585740800721974,-0.5617767106842737,-0.38235988718402447,-0.4419754653925699
0,partial,13,0.66,-0.6459771391635556,0.47119628790722146,0.4672749099639856,0.6175646290504967,0.5543421091364434
0,standard,14,0.695,-0.7552342913930593,0.4897930760912158,0.49262905162064824,0.5267399780936951,0.49441323247304425
0,projected,14,0.865,-0.37576977371176695,0.8588700292966345,0.8554621848739495,0.7077017677416655,0.681690972046167
0,slider,14,0.28,-0.8330381777726147,-0.58309166460608,-0.5633133253301321,-0.37711734407100694,-0.38204658872917047
0,partial,14,0.7,-0.6122166679910126,0.5209597538111719,0.5359423769507803,0.6150951994479303,0.6142709857998429
0,standard,15,0.71,-0.7750239906227534,0.5067756750953967,0.487250900360144,0.6436523220944328,0.681690972046167
0,projected,15,0.87,-0.36759971005114495,0.8634407759984293,0.8573829531812724,0.7376644233425853,0.7491109582924913
0,slider,15,0.27,-0.8437179156546728,-0.6376422688987532,-0.6462905162064825,-0.44528185764270417,-0.509395451638894
0,partial,15,0.705,-0.6070515982928911,0.5297962499222912,0.5236494597839135,0.6693211580139993,0.6741998624632421
0,standard,16,0.71,-0.7751575544717,0.5069327884466936,0.487250900360144,0.6440666447423987,0.681690972046167
0,projected,16,0.87,-0.3641709218229876,0.8647298700568322,0.8597839135654262,0.7526188486297715,0.7491109582924913
0,slider,16,0.31,-0.8252844402120707,-0.5700998861848037,-0.5923169267707082,-0.35470940584406363,-0.4494665749754947
0,partial,16,0.705,-0.6063726142320136,0.5323877932980112,0.521344537815126,0.6742020666792694,0.6741998624632421
0,standard,17,0.71,-0.7644422320462056,0.5137012931414658,0.5017527010804321,0.6492861966177443,0.681690972046167
0,projected,17,0.865,-0.3555222082631927,0.8715866061926014,0.8664105642256902,0.7602220165937034,0.8090398349558906
0,slider,17,0.23,-0.8632936086265182,-0.7292244857421124,-0.762689075630252,-0.43572535086503766,-0.509395451638894
0,partial,17,0.705,-0.5854519272865975,0.5542943987839277,0.5405522208883553,0.6921899184140432,0.6741998624632421
0,standard,18,0.71,-0.7663683055505262,0.5118154479854542,0.49810324129651856,0.6495956096472884,0.681690972046167
0,projected,18,0.855,-0.36697120773988373,0.8513724342356523,0.8330852340936375,0.7608923209768939,0.7491109582924913
0,slider,18,0.225,-0.8570798002909228,-0.6849797443899852,-0.711500600240096,-0.4553038434905755,-0.509395451638894
0,partial,18,0.705,-0.5905950786051541,0.5473684510309977,0.5321968787515006,0.6927807518652839,0.6741998624632421
0,standard,19,0.76,-0.5873583992612084,0.6274385781515828,0.636110444177671,0.7710096253540595,0.7416198487095663
0,projected,19,0.855,-0.3657545111371817,0.852139956333943,0.8373109243697479,0.7633941546899637,0.8090398349558906
0,slider,19,0.28,-0.8028470888057487,-0.4746028428756157,-0.4909003601440575,-0.2745760819737219,-0.4494665749754947
0,partial,19,0.76,-0.5150423998014433,0.6405258761215042,0.6445618247298919,0.7724592670208862,0.7416198487095663
0,standard,20,0.76,-0.5755962656244675,0.6263527558729136,0.6404321728691476,0.7480599008188326,0.7416198487095663
0,projected,20,0.86,-0.3683991024164628,0.8477840823097786,0.83750300120048,0.7539843605890133,0.7491109582924913
0,slider,20,0.335,-0.8390229423753556,-0.4169929695210359,-0.4363505402160864,-0.25213040670912196,-0.3146266024828463
0,partial,20,0.78,-0.5029505708371993,0.6339263521716413,0.6606962785114046,0.7435777465742195,0.7416198487095663
0,standard,21,0.78,-0.5435617372837637,0.6508439125575332,0.659639855942377,0.7619503673336809,0.7416198487095663
0,projected,21,0.875,-0.3432365092365823,0.8741216078793502,0.8716926770708282,0.771277296657889,0.7491109582924913
0,slider,21,0.405,-0.8012106311867992,-0.2602776905564265,-0.25262905162064825,-0.1654836824326386,-0.05243776708047438
0,partial,21,0.795,-0.47059216197430215,0.6729260425605155,0.6793277310924369,0.7721331526979041,0.7416198487095663
0,standard,22,0.78,-0.5435539199860727,0.650860055757421,0.659639855942377,0.7619403889439985,0.7416198487095663
0,projected,22,0.87,-0.34301449006409696,0.8738641455587068,0.8731332533013205,0.7706811592982249,0.7491109582924913
0,slider,22,0.37,-0.8814943317444874,-0.38144159587129156,-0.4230012004801921,-0.26661404727870663,-0.4419754653925699
0,partial,22,0.795,-0.4704607733609443,0.6727611855230963,0.6793277310924369,0.7719499487591517,0.7416198487095663
0,standard,23,0.79,-0.5211916519129167,0.6769093579640899,0.6724129651860744,0.7508302913981042,0.7416198487095663
0,projected,23,0.875,-0.33417329772748566,0.8838605971230045,0.8772629051620647,0.7760000878011768,0.8090398349558906
0,slider,23,0.355,-0.9036628449728289,-0.4614765436936114,-0.5269147659063625,-0.2940528465995817,-0.5019043420559691
0,partial,23,0.785,-0.459827306287423,0.6877395162045156,0.6969987995198079,0.7679726371356216,0.7416198487095663
0,standard,24,0.795,-0.5245639930355874,0.6699963437089901,0.6640576230492197,0.7611571026959238,0.7416198487095663
0,projected,24,0.9,-0.33801109392087914,0.8642177485601594,0.8637214885954382,0.8340298634760073,0.8090398349558906
0,slider,24,0.38,-0.8943607755103122,-0.4040767322662605,-0.44153661464585836,-0.3177927709787572,-0.37455547914624565
0,partial,24,0.77,-0.46505142316942155,0.6666499246520804,0.6670348139255702,0.7907933515454151,0.8090398349558906
0,standard,25,0.81,-0.5159981577624579,0.6781874903150795,0.6725090036014405,0.7666758233881374,0.7416198487095663
0,projected,25,0.9,-0.3347818859537217,0.8671709352423372,0.867563025210084,0.8363489567081803,0.8090398349558906
0,slider,25,0.43,-0.8314675247175005,-0.20529502314749554,-0.16312124849939974,-0.19155918651183862,-0.1797866299901979
0,partial,25,0.785,-0.44547301342435075,0.6925047208385278,0.6836494597839134,0.8055334852440055,0.8090398349558906
0,standard,26,0.805,-0.5180928473026489,0.6765381192872748,0.6712605042016807,0.7663228842478973,0.7416198487095663
0,projected,26,0.895,-0.34181535381767536,0.8578553967593434,0.8513325330132053,0.8344309635657733,0.8090398349558906
0,slider,26,0.43,-0.8309150851937597,-0.17345584354076965,-0.11779111644657862,-0.19699597600264865,-0.10487553416094876
0,partial,26,0.775,-0.4523331711410979,0.6853520508593418,0.6775990396158464,0.8040838377609181,0.8090398349558906
0,standard,27,0.805,-0.5173857641160378,0.6773577858237558,0.6712605042016807,0.7665021447215592,0.7416198487095663
0,projected,27,0.895,-0.3315645825606291,0.867696058555873,0.8569987995198078,0.8383419529921585,0.8090398349558906
0,slider,27,0.37,-0.891864466041122,-0.3645640695587093,-0.36432172869147655,-0.27804636654891424,-0.2996443833169965
0,partial,27,0.775,-0.4466490402488534,0.6932249209681763,0.6830732292917167,0.8076091776024533,0.8090398349558906
0,standard,28,0.795,-0.5171563274516644,0.6820948493797818,0.674141656662665,0.7610125586606997,0.7416198487095663
0,projected,28,0.9,-0.3164785354293695,0.8854653268783201,0.874765906362545,0.8230786115197317,0.8090398349558906
0,slider,28,0.325,-0.9271195682591363,-0.4794193174920246,-0.5085714285714286,-0.2912444700079116,-0.2996443833169965
0,partial,28,0.775,-0.44573776275880844,0.7011239841545158,0.6913325330132052,0.795935384255861,0.8090398349558906
0,standard,29,0.79,-0.5141854840931649,0.6671904636960275,0.6554141656662664,0.8257338747955361,0.8090398349558906
0,projected,29,0.895,-0.31433710260003667,0.8794932059285663,0.8670828331332533,0.8754779612141004,0.8090398349558906
0,slider,29,0.33,-0.9366140223286058,-0.4965031094826019,-0.5333493397358944,-0.2671409708637413,-0.2996443833169965
0,partial,29,0.78,-0.4455993878687879,0.6872512537749642,0.6730852340936374,0.8479653767904451,0.8090398349558906
0,standard,30,0.765,-0.5104109863558807,0.707288603698117,0.6850900360144057,0.7722839983654433,0.8090398349558906
0,projected,30,0.89,-0.3004985465740584,0.897774329753954,0.8782232893157261,0.8648850780602816,0.8090398349558906
0,slider,30,0.355,-0.9084824404207217,-0.4147252731381323,-0.4435534213685474,-0.23339346829848268,-0.2996443833169965
0,partial,30,0.79,-0.43367951155129264,0.7277424784359688,0.7085234093637454,0.8174617289529005,0.8090398349558906
0,standard,31,0.765,-0.5102971625380414,0.7074433667006103,0.6850900360144057,0.7724259863212142,0.8090398349558906
0,projected,31,0.89,-0.29911596528156803,0.8988056612456505,0.8778391356542616,0.866140876350463,0.8090398349558906
0,slider,31,0.31,-0.963985961779386,-0.5503471861832635,-0.5724369747899161,-0.3150091946429774,-0.3670643695633207
0,partial,31,0.79,-0.4328577685443568,0.728709643393231,0.7085234093637454,0.818427761050059,0.8090398349558906
0,standard,32,0.765,-0.5121824720463984,0.7071314424779158,0.6909483793517407,0.7698327787198864,0.8090398349558906
0,projected,32,0.86,-0.31634927386634426,0.891765136677287,0.8733253301320527,0.8100533136657333,0.8090398349558906
0,slider,32,0.325,-0.9606104860593381,-0.5266988351170696,-0.5484273709483793,-0.32293552036349726,-0.3670643695633207
0,partial,32,0.805,-0.4375860473498875,0.7272490114182496,0.7153421368547419,0.8030648720775978,0.8090398349558906
0,standard,33,0.765,-0.5122582306892284,0.7071728391214348,0.6909483793517407,0.7697953762562839,0.8090398349558906
0,projected,33,0.86,-0.3133357915545737,0.8930263503717935,0.8750540216086433,0.8084463864499878,0.8090398349558906
0,slider,33,0.35,-0.9199011037295536,-0.4361731578661091,-0.4748619447779111,-0.27324802073649557,-0.2921532737340716
0,partial,33,0.8,-0.4372326063762207,0.7280881589914252,0.7163025210084032,0.802592638156287,0.8090398349558906
0,standard,34,0.77,-0.5028739062738521,0.7092499296647047,0.6913325330132052,0.7724446683998836,0.8090398349558906
0,projected,34,0.885,-0.2998694229064089,0.8992385018404399,0.8844657863145257,0.82597821410768,0.8090398349558906
0,slider,34,0.325,-0.9489434839399535,-0.45184152209178574,-0.4829291716686674,-0.29877208747987893,-0.2921532737340716
0,partial,34,0.79,-0.4300062233910721,0.7304407917445931,0.7062184873949579,0.8081263304422488,0.8090398349558906
0,standard,35,0.775,-0.5034138747343436,0.7103077855844694,0.695174069627851,0.771460234843155,0.8090398349558906
0,projected,35,0.895,-0.2902104533884171,0.909495787846803,0.8933973589435774,0.8225270067710073,0.8090398349558906
0,slider,35,0.355,-0.9040141886737325,-0.3043657977795212,-0.3099639855942377,-0.25325477470450763,-0.22473328748774735
0,partial,35,0.78,-0.42814113594993214,0.7402880009994979,0.7227370948379351,0.8010715132682664,0.8090398349558906
0,standard,36,0.78,-0.5049458893633149,0.7107564776080753,0.6936374549819928,0.7708438892437421,0.8090398349558906
0,projected,36,0.88,-0.28371071013736654,0.9139481570700831,0.8967587034813925,0.8136592775198433,0.8090398349558906
0,slider,36,0.395,-0.8797138612137084,-0.21149792128243633,-0.20307322929171667,-0.21715227439972984,-0.22473328748774735
0,partial,36,0.79,-0.42950522988770423,0.7407407799383017,0.7244657863145257,0.799428604636304,0.8090398349558906
0,standard,37,0.8,-0.4892610913319499,0.6992034458361964,0.6872989195678271,0.7637773386274156,0.8090398349558906
0,projected,37,0.89,-0.2819530456087291,0.9126699901641246,0.8981032412965185,0.8116872953951217,0.8090398349558906
0,slider,37,0.415,-0.8700603135549168,-0.19036826440985438,-0.16715486194477788,-0.1999700196501839,-0.15731330124142315
0,partial,37,0.785,-0.4140793902046546,0.736480983600626,0.7127490996398559,0.7961271275583878,0.8090398349558906
0,standard,38,0.785,-0.5461846259564662,0.6876968150120921,0.6720288115246097,0.772360014646448,0.8090398349558906
0,projected,38,0.865,-0.2808350207222243,0.9102920090386253,0.8871548619447779,0.8072851549832789,0.8090398349558906
0,slider,38,0.415,-0.8573131162941963,-0.16169746343189856,-0.16292917166866747,-0.17108408960686997,-0.15731330124142315
0,partial,38,0.78,-0.4544449423486381,0.7168186390556561,0.6909483793517407,0.7920698896148426,0.8090398349558906
