persona_id,condition,fit_type,n_trials,test_acc,test_ll
1,inference_categories,partial,4,0.62,-0.6464852205330252
1,inference_categories,standard,5,0.58,-0.6914296281913238
1,inference_categories,projected,5,0.6,-0.6773325604132355
1,inference_categories,partial,5,0.62,-0.6526798633321553
1,inference_categories,standard,6,0.68,-0.690843186581448
1,inference_categories,projected,6,0.62,-0.6609537438555857
1,inference_categories,partial,6,0.64,-0.6403862915685642
1,inference_categories,standard,7,0.66,-0.6900166971580809
1,inference_categories,projected,7,0.66,-0.6511280049400571
1,inference_categories,partial,7,0.6,-0.6541532504744629
1,inference_categories,standard,8,0.7,-0.6890019425499109
1,inference_categories,projected,8,0.7,-0.5855820726683723
1,inference_categories,partial,8,0.66,-0.6026300269111055
1,inference_categories,standard,9,0.68,-0.6887377366406864
1,inference_categories,projected,9,0.7,-0.5789690945838314
1,inference_categories,partial,9,0.66,-0.5988879065859123
1,inference_categories,standard,10,0.68,-0.6887632138298584
1,inference_categories,projected,10,0.7,-0.5880901740708857
1,inference_categories,partial,10,0.66,-0.6063626105166264
1,inference_categories,standard,11,0.64,-0.6882827423988274
1,inference_categories,projected,11,0.64,-0.5696368936485849
1,inference_categories,partial,11,0.66,-0.578084707585154
1,inference_categories,standard,12,0.7,-0.6867709314274747
1,inference_categories,projected,12,0.72,-0.5275419471147201
1,inference_categories,partial,12,0.72,-0.5421934107442913
1,inference_categories,standard,13,0.7,-0.6866111277674166
1,inference_categories,projected,13,0.74,-0.5281319816555168
1,inference_categories,partial,13,0.7,-0.5281758555819692
1,inference_categories,standard,14,0.7,-0.6865829054838026
1,inference_categories,projected,14,0.68,-0.5354275149077824
1,inference_categories,partial,14,0.66,-0.5327675771340846
1,inference_categories,standard,15,0.72,-0.6864120793500906
1,inference_categories,projected,15,0.72,-0.5157230651043233
1,inference_categories,partial,15,0.68,-0.5191195465498434
1,inference_categories,standard,16,0.72,-0.6854470163353659
1,inference_categories,projected,16,0.74,-0.5322302997678408
1,inference_categories,partial,16,0.68,-0.5497269187005825
1,inference_categories,standard,17,0.74,-0.6844120688699938
1,inference_categories,projected,17,0.76,-0.5046261833122211
1,inference_categories,partial,17,0.7,-0.5252664925509958
1,inference_categories,standard,18,0.72,-0.6840652297338313
1,inference_categories,projected,18,0.78,-0.4937901061767747
1,inference_categories,partial,18,0.7,-0.5310712714603653
1,inference_categories,standard,19,0.76,-0.6825855367018202
1,inference_categories,projected,19,0.8,-0.48055281920896414
1,inference_categories,partial,19,0.7,-0.5108534285777047
1,inference_categories,standard,20,0.8,-0.681732118237727
1,inference_categories,projected,20,0.76,-0.48009954460580284
1,inference_categories,partial,20,0.76,-0.49612524314356327
3,choice_only,standard,1,0.6,-0.6923725689707568
3,choice_only,projected,1,0.7,-0.6253646975015806
3,choice_only,partial,1,0.7,-0.6253646975015806
3,choice_only,standard,2,0.62,-0.6920009472289488
3,choice_only,projected,2,0.66,-0.6381504050681461
3,choice_only,partial,2,0.66,-0.6381504050681461
3,choice_only,standard,3,0.6,-0.691555518364288
3,choice_only,projected,3,0.7,-0.6302904544313455
3,choice_only,partial,3,0.7,-0.6302904544313455
3,choice_only,standard,4,0.66,-0.6911826525443174
3,choice_only,projected,4,0.7,-0.6357188304621474
3,choice_only,partial,4,0.7,-0.6357188304621474
3,choice_only,standard,5,0.66,-0.6899387946172133
3,choice_only,projected,5,0.8,-0.578358167822778
3,choice_only,partial,5,0.8,-0.578358167822778
3,choice_only,standard,6,0.66,-0.6896344385647295
3,choice_only,projected,6,0.74,-0.5539673179417286
3,choice_only,partial,6,0.74,-0.5539673179417286
3,choice_only,standard,7,0.68,-0.6888984335072261
3,choice_only,projected,7,0.74,-0.5580156091617249
3,choice_only,partial,7,0.74,-0.5580156091617249
3,choice_only,standard,8,0.68,-0.689275703796638
3,choice_only,projected,8,0.72,-0.5771750232719427
3,choice_only,partial,8,0.72,-0.5771750232719427
3,choice_only,standard,9,0.68,-0.6887927099982205
3,choice_only,projected,9,0.72,-0.5768508026052657
3,choice_only,partial,9,0.72,-0.5768508026052657
3,choice_only,standard,10,0.68,-0.6882309879414384
3,choice_only,projected,10,0.7,-0.5772807923258383
3,choice_only,partial,10,0.7,-0.5772807923258383
3,choice_only,standard,11,0.7,-0.6861349760050153
3,choice_only,projected,11,0.74,-0.5506087899779368
3,choice_only,partial,11,0.74,-0.5506087899779368
3,choice_only,standard,12,0.68,-0.6857303557500765
3,choice_only,projected,12,0.76,-0.5408794652102347
3,choice_only,partial,12,0.76,-0.5408794652102347
3,choice_only,standard,13,0.68,-0.685544419550439
3,choice_only,projected,13,0.74,-0.5495342830954508
3,choice_only,partial,13,0.74,-0.5495342830954508
3,choice_only,standard,14,0.68,-0.6854314291065288
3,choice_only,projected,14,0.68,-0.5613015900716679
3,choice_only,partial,14,0.68,-0.5613015900716679
3,choice_only,standard,15,0.72,-0.6847255446388982
3,choice_only,projected,15,0.72,-0.5514712295864229
3,choice_only,partial,15,0.72,-0.5514712295864229
3,choice_only,standard,16,0.76,-0.6840200071899012
3,choice_only,projected,16,0.74,-0.5485984963302234
3,choice_only,partial,16,0.74,-0.5485984963302234
3,choice_only,standard,17,0.74,-0.6832956930401786
3,choice_only,projected,17,0.74,-0.5106315702447884
