user_id,condition,trial,accuracy,log_likelihood,utility_pearson,utility_spearman,weight_recovery_pearson,weight_recovery_spearman
0,standard,0,0.495,-0.6931471803599453,,,,
0,projected,0,0.495,-0.6931471803599453,,,,
0,slider,0,0.495,-0.6931471803599453,,,,
0,partial,0,0.495,-0.6931471803599453,,,,
0,standard,1,0.525,-0.69306282658008,0.04446072492108296,0.11251481287032176,-0.01764706634994957,0.06185895741317418
0,projected,1,0.685,-0.6930956663776425,0.42649159943667747,0.4816320408010201,-0.017646772097887762,0.06185895741317418
0,slider,1,0.695,-0.693136567670911,0.4579137035397113,0.5033510837770946,0.09834847728461399,0.12371791482634836
0,partial,1,0.55,-0.6930996308602657,0.06089919126555813,0.1535438385959649,0.001763064497282734,0.06185895741317418
0,standard,2,0.635,-0.6929082566690203,0.11880741383509841,0.3208475211880298,0.04484685776341499,0.12371791482634836
0,projected,2,0.735,-0.6930616979568316,0.49065235472878493,0.5745113627840697,0.044857437113824686,0.12371791482634836
0,slider,2,0.755,-0.6931291793491445,0.5512165710789221,0.6148593714842873,0.28888821465277864,0.3092947870658709
0,partial,2,0.63,-0.6930185780384241,0.13649697915144263,0.3544378609465237,0.08736918559443616,0.18557687223952252
0,standard,3,0.635,-0.6927049426563068,0.24597100209222522,0.4114107852696318,0.21705134269425724,0.24743582965269673
0,projected,3,0.755,-0.6929802687060299,0.6203672780520306,0.68475211880297,0.21728551931144321,0.24743582965269673
0,slider,3,0.785,-0.693109083961464,0.7415255082298734,0.7685217130428261,0.7532453461119807,0.43301270189221924
0,partial,3,0.65,-0.6929066507125101,0.27343459591594693,0.4522523063076577,0.35208191524241733,0.37115374447904503
0,standard,4,0.6,-0.6927958603695775,0.11838593040598759,0.21431635790894776,0.05472219711520753,0.12371791482634836
0,projected,4,0.685,-0.6930549032362401,0.3320102378812589,0.44406810170254263,0.05518379871992479,0.12371791482634836
0,slider,4,0.695,-0.6931266898005254,0.4179077274660817,0.4764944123603091,0.43213856675359835,0.37115374447904503
0,partial,4,0.605,-0.6929608776246067,0.1305181201716042,0.23246531163279086,0.1245769495843161,0.18557687223952252
0,standard,5,0.555,-0.6928488365697771,0.100396698020326,0.0459041476036901,0.0653660370720171,0.06185895741317418
0,projected,5,0.63,-0.6930861847245054,0.21237807931451366,0.31439885997149936,0.06579480699375248,0.06185895741317418
0,slider,5,0.65,-0.6931326184887056,0.3182593549362658,0.3640786019650492,0.46096885244605296,0.37115374447904503
0,partial,5,0.555,-0.6929902451638066,0.10791136303168396,0.05774694367359185,0.13979275305970715,0.24743582965269673
0,standard,6,0.495,-0.6930494280447442,-0.036420455925880335,-0.11430135753393834,-0.08394280904534973,-0.18557687223952252
0,projected,6,0.36,-0.6932039103275875,-0.40316075956062036,-0.43115427885697144,-0.08371793022923589,-0.18557687223952252
0,slider,6,0.34,-0.6931598487688807,-0.4495817665333592,-0.47800495012375316,-0.2959859646150033,-0.3092947870658709
0,partial,6,0.485,-0.69310409020521,-0.04684248840519494,-0.12992424810620268,-0.12093474720136003,-0.18557687223952252
0,standard,7,0.54,-0.6929611311354636,0.029005702102309662,-0.024800120003000078,0.03404991073081013,0.06185895741317418
0,projected,7,0.37,-0.6931916130279856,-0.3219370316918716,-0.3203675091877297,0.03438817239437804,0.06185895741317418
0,slider,7,0.425,-0.6931537860241264,-0.22502343474921832,-0.21887647191179782,0.42399922626465963,0.37115374447904503
0,partial,7,0.545,-0.6930568367639366,0.02378266036795944,-0.03372084302107553,0.10583032152090112,0.12371791482634836
0,standard,8,0.545,-0.6930069624716194,-0.008534827087787225,-0.031980799519988,0.1317143471176546,0.24743582965269673
0,projected,8,0.325,-0.6932270133001583,-0.48256302368687104,-0.48086252156303916,0.13212180385869315,0.24743582965269673
0,slider,8,0.36,-0.6931608778119641,-0.38887721508445294,-0.3923093077326934,0.5510194708538544,0.43301270189221924
0,partial,8,0.54,-0.6930832603927044,-0.0170072076474302,-0.04699767494187355,0.21559511549208077,0.3092947870658709
0,standard,9,0.56,-0.6928962165831268,0.0318895725034001,0.0024840621015525394,0.07247806579075419,0.12371791482634836
0,projected,9,0.38,-0.6931991107790594,-0.2944188792930433,-0.23949448736218407,0.07281434432177249,0.12371791482634836
0,slider,9,0.45,-0.6931540472376522,-0.16603383430347304,-0.11924698117452937,0.5779256519115198,0.43301270189221924
0,partial,9,0.565,-0.6930244203612361,0.027500413562141387,-0.004165604140103503,0.17582156679836167,0.24743582965269673
0,standard,10,0.53,-0.6931019639426674,-0.06843875733376531,-0.0680072001800045,-0.10073737065397571,-0.12371791482634836
0,projected,10,0.34,-0.6932575825732105,-0.4566624013289381,-0.40591764794119856,-0.10029026060949425,-0.12371791482634836
0,slider,10,0.345,-0.693169273320818,-0.457337804987689,-0.40614865371634296,-0.10554673688871412,-0.12371791482634836
0,partial,10,0.53,-0.693134866534541,-0.08115107886015988,-0.0831335783394585,-0.10152297680405664,-0.12371791482634836
0,standard,11,0.525,-0.6931048195038392,-0.05655534389247395,-0.028275706892672323,-0.06727870845646365,-0.18557687223952252
0,projected,11,0.265,-0.6932983314290246,-0.6614935974720187,-0.6657076426910674,-0.06645519524294881,-0.18557687223952252
0,slider,11,0.27,-0.6931777678351486,-0.6728940179100069,-0.6745983649591241,-0.1514062350472423,-0.3092947870658709
0,partial,11,0.515,-0.693140363221085,-0.07154634161247295,-0.04210455261381535,-0.08134147477510403,-0.18557687223952252
0,standard,12,0.53,-0.6929174554576055,0.051728900635862385,0.07104777619440486,0.27900530351946423,0.24743582965269673
0,projected,12,0.295,-0.693216104832633,-0.5336986662742508,-0.5511317782944575,0.2790378908907263,0.24743582965269673
0,slider,12,0.345,-0.6931577412674819,-0.27592719462330423,-0.3311497787444686,0.8013676384542138,0.43301270189221924
0,partial,12,0.53,-0.6930368844310955,0.04797024538753352,0.06699017475436887,0.42199341638182614,0.43301270189221924
0,standard,13,0.53,-0.6929573613938939,0.03681460653327751,0.04411610290257257,0.19133325481652377,0.18557687223952252
0,projected,13,0.33,-0.6932140227230948,-0.4392057343780288,-0.4120588014700368,0.1915013258658848,0.18557687223952252
0,slider,13,0.405,-0.6931571411720165,-0.2082076526733566,-0.2199024975624391,0.6972081996611319,0.43301270189221924
0,partial,13,0.53,-0.6930565552925149,0.03348445269486122,0.038273456836420916,0.30873365041664647,0.3092947870658709
0,standard,14,0.51,-0.6928010720611738,0.08934114821011574,0.08660616515412886,0.3229341759426718,0.3092947870658709
0,projected,14,0.455,-0.6931469356937473,0.037795083823871374,0.07926498162454061,0.32347668097806986,0.3092947870658709
0,slider,14,0.56,-0.693140124825924,0.3675712426121609,0.29423985599639996,0.8737190999639103,0.43301270189221924
0,partial,14,0.515,-0.6929696352064468,0.09517934454123768,0.08874371859296483,0.5041294736098751,0.43301270189221924
0,standard,15,0.505,-0.692931936358251,0.024180805403590227,0.049112727818195465,0.1868784463842147,0.12371791482634836
0,projected,15,0.405,-0.6931877947942313,-0.22604346652346136,-0.16526963174079357,0.1871502728599421,0.12371791482634836
0,slider,15,0.485,-0.6931492461889905,0.0264850527992529,0.017656941423535587,0.7705013355724145,0.43301270189221924
0,partial,15,0.51,-0.6930396876262094,0.02455339511687948,0.04516312907822696,0.33870104546835533,0.37115374447904503
0,standard,16,0.535,-0.6928465569929181,0.04999432744142905,0.06312607815195381,0.14232590282572152,0.18557687223952252
0,projected,16,0.49,-0.6931373561240612,-0.03309738886536259,0.06510012750318758,0.14246574097152134,0.18557687223952252
0,slider,16,0.555,-0.6931386616168556,0.16589866457780594,0.19479636990924773,0.7140639409292219,0.43301270189221924
0,partial,16,0.54,-0.6929915699812699,0.05357555831805004,0.06353258831470787,0.2783492286491993,0.3092947870658709
0,standard,17,0.57,-0.6926780917114382,0.11224741446791747,0.15164629115727896,0.18540900768742025,0.24743582965269673
0,projected,17,0.605,-0.6930541571344568,0.18302075442070417,0.30381459536488414,0.18541645268395818,0.24743582965269673
0,slider,17,0.655,-0.6931203542468216,0.3767484444234612,0.400673516837921,0.7803252706502269,0.43301270189221924
0,partial,17,0.58,-0.6928984297599033,0.12219977381133165,0.16772069301732545,0.3430148771640753,0.3092947870658709
0,standard,18,0.57,-0.6926664882861153,0.11679494861239141,0.19256881422035554,0.20422455950726012,0.24743582965269673
0,projected,18,0.54,-0.6930912610936013,0.09768483611801497,0.22248406210155255,0.2041597045767588,0.24743582965269673
0,slider,18,0.59,-0.6931273547109972,0.3036518921120347,0.3198709967749194,0.7863016011360472,0.43301270189221924
0,partial,18,0.57,-0.6928961764688572,0.12434465006754145,0.20088202205055128,0.36004871842471786,0.43301270189221924
0,standard,19,0.56,-0.6925758393036002,0.152615419521171,0.22636915922898074,0.17308446641734895,0.18557687223952252
0,projected,19,0.545,-0.693092262073326,0.07477802835817267,0.1933998349958749,0.17298553843474493,0.18557687223952252
0,slider,19,0.585,-0.6931263546445708,0.27805348304030225,0.3023940598514963,0.7747432567414252,0.43301270189221924
0,partial,19,0.565,-0.6928502079338204,0.15932242713766176,0.23296932423310587,0.33088479763628137,0.37115374447904503
0,standard,20,0.54,-0.6925903841460597,0.13563017931169977,0.20337658441461037,0.11234461549842242,0.12371791482634836
0,projected,20,0.54,-0.6930687119827701,0.13286735836985022,0.24526663166579166,0.11219573197078547,0.12371791482634836
0,slider,20,0.605,-0.6931232208935303,0.31160009309291614,0.3522898072451812,0.6874958294550845,0.43301270189221924
0,partial,20,0.545,-0.6928558161086191,0.14319603551172996,0.2102842571064277,0.2443347878159972,0.3092947870658709
0,standard,21,0.57,-0.6924200777101919,0.2225845023405562,0.2853266331658292,0.20307870199812608,0.24743582965269673
0,projected,21,0.605,-0.692992525450918,0.2965638821880928,0.38944723618090454,0.20290748297373282,0.24743582965269673
0,slider,21,0.68,-0.6931028443827555,0.518252785053369,0.5191239780994525,0.8276337325825299,0.43301270189221924
0,partial,21,0.58,-0.6927604427725353,0.23745440442533658,0.29692642316057904,0.38610822506193426,0.37115374447904503
0,standard,22,0.54,-0.6925650167737762,0.1570727316456307,0.1802865071626791,0.09857684132737858,0.12371791482634836
0,projected,22,0.56,-0.6930204486561493,0.16841096558060842,0.2691022275556889,0.09858430928093892,0.12371791482634836
0,slider,22,0.6,-0.69311073874685,0.3471938247409348,0.37411085277131934,0.6998029832848904,0.43301270189221924
0,partial,22,0.545,-0.6928368007943891,0.16736780289733438,0.18617415435385887,0.23870618640230096,0.18557687223952252
0,standard,23,0.59,-0.6924018525468777,0.20108213748556936,0.24221405535138382,0.15115133482581253,0.18557687223952252
0,projected,23,0.595,-0.6930009466049453,0.2006081682731664,0.3018165454136354,0.15099219361609081,0.18557687223952252
0,slider,23,0.64,-0.6931045450407503,0.4035989042817838,0.411238280957024,0.7717504878576426,0.43301270189221924
0,partial,23,0.585,-0.692752282194831,0.2130162931585728,0.2518052951323783,0.31308734215075074,0.3092947870658709
