user_id,condition,trial,accuracy,log_likelihood,utility_pearson,utility_spearman,weight_recovery_pearson,weight_recovery_spearman
0,standard,79,0.485,-0.6930255072256294,,,,
0,projected,79,0.525,-0.6930613433405288,,,,
0,slider,79,0.545,-0.693140387185095,,,,
0,partial,79,0.495,-0.6930824437419264,,,,
0,standard,80,0.5,-0.6930093274798115,,,,
0,projected,80,0.535,-0.6930528209881252,,,,
0,slider,80,0.52,-0.6931421189325707,,,,
0,partial,80,0.505,-0.6930751483058174,,,,
0,standard,81,0.495,-0.6930136681791064,,,,
0,projected,81,0.54,-0.6930553897062112,,,,
0,slider,81,0.505,-0.6931426302900769,,,,
0,partial,81,0.505,-0.6930775833411802,,,,
0,standard,82,0.495,-0.6929993993140445,,,,
0,projected,82,0.535,-0.6930427288158916,,,,
0,slider,82,0.475,-0.6931451887853864,,,,
0,partial,82,0.5,-0.693071680182468,,,,
0,standard,83,0.49,-0.6930200325051488,,,,
0,projected,83,0.545,-0.6930500813410947,,,,
0,slider,83,0.495,-0.693143705456881,,,,
0,partial,83,0.505,-0.6930812869134038,,,,
0,standard,84,0.515,-0.6930020486077443,,,,
0,projected,84,0.535,-0.6930383451106266,,,,
0,slider,84,0.465,-0.6931460954171209,,,,
0,partial,84,0.5,-0.693073409182444,,,,
0,standard,85,0.51,-0.6930009607264711,,,,
0,projected,85,0.535,-0.6930356643116456,,,,
0,slider,85,0.48,-0.6931455438876211,,,,
0,partial,85,0.505,-0.6930725647761341,,,,
0,standard,86,0.51,-0.6929987793452648,,,,
0,projected,86,0.545,-0.6930338423325506,,,,
0,slider,86,0.485,-0.6931459067335899,,,,
0,partial,86,0.51,-0.6930716563477688,,,,
0,standard,87,0.51,-0.6929967092492086,,,,
0,projected,87,0.55,-0.6930332681425297,,,,
0,slider,87,0.47,-0.6931457722458566,,,,
0,partial,87,0.51,-0.6930704859830163,,,,
0,standard,88,0.515,-0.6930125132062877,,,,
0,projected,88,0.535,-0.693041393887876,,,,
0,slider,88,0.48,-0.6931441414461226,,,,
0,partial,88,0.52,-0.6930775539485836,,,,
0,standard,89,0.52,-0.6930143408896038,,,,
0,projected,89,0.535,-0.6930422174376052,,,,
0,slider,89,0.48,-0.693143973486228,,,,
0,partial,89,0.52,-0.6930784014183777,,,,
0,standard,90,0.515,-0.6930170088636243,,,,
0,projected,90,0.54,-0.693040617891767,,,,
0,slider,90,0.485,-0.6931436507821803,,,,
0,partial,90,0.515,-0.6930795882383388,,,,
0,standard,91,0.515,-0.6930230012447436,,,,
0,projected,91,0.525,-0.6930459689796089,,,,
0,slider,91,0.48,-0.6931425810048764,,,,
0,partial,91,0.525,-0.6930820498864116,,,,
