user_id,condition,n_trials,rating_partial_vs_standard,test_acc_random_projection,test_ll_random_projection,spearman_random_projection,topn_sign_random_projection,topn_overlap_random_projection,combined_random_projection,test_acc_projection_only,test_ll_projection_only,spearman_projection_only,topn_sign_projection_only,topn_overlap_projection_only,combined_projection_only,test_acc_projection_alpha,test_ll_projection_alpha,spearman_projection_alpha,topn_sign_projection_alpha,topn_overlap_projection_alpha,combined_projection_alpha
3,inference_categories,20,0.5594612998690082,0.3,-0.6961577176777978,0.1229019735598054,0.2,1.0,-0.2385490132200973,0.5,-0.6857186835118714,0.11607408613981621,0.3,1.0,-0.14196295693009192,0.55,-0.6895029516797838,0.21849239743965407,0.2,1.0,-0.19075380128017294
4,choice_only,20,0.8655733185466227,0.5,-0.6935488115975746,-0.2335496832484569,0.1,1.0,-0.5167748416242285,0.5,-0.742237497282716,0.31139957766460924,0.2,1.0,-0.14430021116769537,0.5,-0.742237497282716,0.31139957766460924,0.2,1.0,-0.14430021116769537
4,inference_affirm,20,0.7627377902724243,0.6,-0.6916949153357781,0.07784989441615231,0.2,1.0,-0.26107505279192383,0.4,-0.7715106251385682,0.31139957766460924,0.2,1.0,-0.14430021116769537,0.6,-0.7043008481300888,0.5449492609130662,0.2,1.0,-0.027525369543466904
4,inference_categories,20,0.9585475465676876,0.5,-0.6934632621842163,-0.3892494720807615,0.0,1.0,-0.6946247360403808,0.6,-0.76898906563053,0.15569978883230462,0.1,1.0,-0.3221501055838477,0.6,-0.6904354082386118,0.4670993664969138,0.2,1.0,-0.06645031675154309
5,choice_only,20,0.5,0.7,-0.6875864281270349,0.6227991553292185,0.2,1.0,0.01139957766460925,0.85,-0.40545744262637073,0.6227991553292185,0.2,1.0,0.01139957766460925,0.85,-0.40545744262637073,0.6227991553292185,0.2,1.0,0.01139957766460925
5,inference_affirm,20,0.4038979880688865,0.8,-0.6862408443921713,0.5103493078392206,0.2,1.0,-0.04482534608038968,0.9,-0.4058930498319026,0.3373495424699933,0.2,1.0,-0.13132522876500333,0.85,-0.5601651914153183,0.35464951900691605,0.2,1.0,-0.12267524049654197
5,inference_categories,20,0.4622283996998992,0.45,-0.69475371033503,0.6833490732084478,0.2,1.0,0.04167453660422393,0.6,-0.6432533826345994,0.5276492843761433,0.2,1.0,-0.03617535781192832,0.6,-0.6411854232267056,0.6227991553292185,0.2,1.0,0.01139957766460925
6,choice_only,20,0.6448628032249785,0.75,-0.6898503375288891,0.24607002807249062,0.3,1.0,-0.0769649859637547,0.65,-0.46500516560143046,0.4846833886276331,0.3,1.0,0.04234169431381654,0.65,-0.46500516560143046,0.4846833886276331,0.3,1.0,0.04234169431381654
6,inference_affirm,20,0.5921434441050178,0.55,-0.6942535806687726,0.24607002807249062,0.3,1.0,-0.0769649859637547,0.9,-0.4774674533615217,0.39520337841945463,0.3,1.0,-0.0023983107902726952,0.75,-0.6320320194362236,0.39520337841945463,0.3,1.0,-0.0023983107902726952
6,inference_categories,20,0.5093197548467202,0.75,-0.6887292107246934,0.4399433835235439,0.3,1.0,0.019971691761771937,0.8,-0.393246858447483,0.5294233937317223,0.3,1.0,0.06471169686586115,0.75,-0.6090807443429924,0.45485671855824034,0.3,1.0,0.027428359279120157
7,choice_only,20,0.6188531772447186,0.75,-0.6898492825294495,-0.1565900178643122,0.1,1.0,-0.47829500893215615,0.6,-0.680229697651006,0.03728333758674101,0.1,1.0,-0.38135833120662954,0.6,-0.680229697651006,0.03728333758674101,0.1,1.0,-0.38135833120662954
7,inference_affirm,20,0.9817050709343883,0.25,-0.6946142910007903,-0.49959672366232943,0.1,1.0,-0.6497983618311647,0.25,-0.7836563311786533,0.7531234192521683,0.3,1.0,0.17656170962608414,0.35,-0.7045767705002457,0.6934700791133827,0.3,1.0,0.14673503955669132
