user_id,condition,n_trials,rating_partial_vs_standard,test_acc_random_projection,test_ll_random_projection,spearman_random_projection,topn_sign_random_projection,topn_overlap_random_projection,combined_random_projection,test_acc_projection_only,test_ll_projection_only,spearman_projection_only,topn_sign_projection_only,topn_overlap_projection_only,combined_projection_only,test_acc_projection_alpha,test_ll_projection_alpha,spearman_projection_alpha,topn_sign_projection_alpha,topn_overlap_projection_alpha,combined_projection_alpha
0,choice_only,20,0.4399421782128885,0.6,-0.6748716651230644,0.27799851904915146,0.4,1.0,0.03899925952457575,0.75,-0.7976268280820398,0.3814398284627892,0.3,1.0,-0.009280085768605423,0.75,-0.7976268280820398,0.3814398284627892,0.3,1.0,-0.009280085768605423
0,inference_affirm,20,0.8998933501327455,0.4,-0.7043815262307763,-0.058185736545171236,0.1,1.0,-0.42909286827258564,0.5,-0.8708226282865483,0.07111590022187594,0.3,1.0,-0.16444204988906203,0.5,-0.691252085054707,0.42023031949290335,0.3,1.0,0.010115159746451663
0,inference_categories,20,0.5563293246382395,0.55,-0.6618189651539628,0.21334770066562786,0.3,1.0,-0.09332614966718608,0.6,-0.7592461060739859,-0.2262778643423326,0.1,1.0,-0.5131389321711664,0.55,-0.682839924435666,0.3038588464025609,0.3,1.0,-0.048070576798719566
1,choice_only,20,0.5273298447072097,0.4,-0.7106722610543044,0.2376160518026745,0.5,1.0,0.11880802590133725,0.35,-1.2380682551409525,0.2813874297663251,0.5,1.0,0.14069371488316254,0.35,-1.2380682551409525,0.2813874297663251,0.5,1.0,0.14069371488316254
1,inference_affirm,20,0.6860316866840285,0.55,-0.6909401461556427,-0.09379580992210836,0.1,1.0,-0.4468979049610542,0.4,-0.8893551118405032,-0.07503664793768669,0.2,1.0,-0.33751832396884335,0.55,-0.6861767509483852,0.21885688981825283,0.1,1.0,-0.2905715550908736
1,inference_categories,20,0.946642966380783,0.45,-0.7024276577240153,-0.2626282677819034,0.2,1.0,-0.4313141338909517,0.4,-0.9568410397908444,0.3564240777040118,0.3,1.0,-0.02178796114799411,0.6,-0.690302980856907,0.4877382115949635,0.4,1.0,0.14386910579748177
2,choice_only,20,0.45968097249666845,0.5,-0.7047011810288601,-0.058185736545171236,0.2,1.0,-0.3290928682725856,0.25,-1.3726491008181716,-0.12283655492869483,0.2,1.0,-0.3614182774643474,0.25,-1.3726491008181716,-0.12283655492869483,0.2,1.0,-0.3614182774643474
2,inference_affirm,20,0.634026994469894,0.35,-0.7169222251638036,-0.3814398284627892,0.2,1.0,-0.4907199142313946,0.5,-1.1737600131872208,0.006465081838352358,0.1,1.0,-0.39676745908082384,0.5,-0.6974632606729638,-0.16162704595880897,0.2,1.0,-0.38081352297940446
2,inference_categories,20,0.9786981523984318,0.15,-0.7373178835668643,-0.1874873733122184,0.2,1.0,-0.3937436866561092,0.1,-1.546789590428522,0.14869688228210426,0.3,1.0,-0.12565155885894788,0.25,-0.7212430375396759,0.7434844114105212,0.5,1.0,0.3717422057052606
3,choice_only,20,0.975502945799737,0.2,-0.7373289185097538,-0.49959672366232943,0.1,1.0,-0.6497983618311647,0.4,-1.0129297898524015,0.5741633988358116,0.3,1.0,0.08708169941790578,0.4,-1.0129297898524015,0.5741633988358116,0.3,1.0,0.08708169941790578
3,inference_affirm,20,0.6863155771797673,0.45,-0.7125556152759072,0.32063670324597265,0.3,1.0,-0.039681648377013684,0.65,-0.8123870112610516,0.45485671855824034,0.3,1.0,0.027428359279120157,0.75,-0.653006784274613,0.6338167389745971,0.3,1.0,0.11690836948729855
3,inference_categories,20,0.9208571275710654,0.65,-0.6872384135189793,-0.06711000765613381,0.1,1.0,-0.43355500382806694,0.65,-0.6977482162424988,0.5592500638011151,0.3,1.0,0.07962503190055753,0.75,-0.6560298299529174,0.5145100586970258,0.3,1.0,0.0572550293485129
4,choice_only,20,0.7090585117594257,0.4,-0.7189315260492526,0.17508551185460225,0.5,1.0,0.08754275592730112,0.5,-0.7997534731237688,0.3314118617247829,0.6,1.0,0.2657059308623914,0.5,-0.7997534731237688,0.3314118617247829,0.6,1.0,0.2657059308623914
4,inference_affirm,20,0.9458478253949254,0.55,-0.6894977238837694,-0.1875916198442167,0.3,1.0,-0.29379580992210835,0.65,-0.6367456002995668,0.32515880772997563,0.6,1.0,0.2625794038649878,0.55,-0.6872672336739791,0.5565218055378429,0.5,1.0,0.27826090276892146
4,inference_categories,20,0.9086502229213376,0.1,-0.7338291634819303,0.3501710237092045,0.3,1.0,-0.024914488145397762,0.3,-1.2337418700598284,0.5252565355638068,0.3,1.0,0.06262826778190339,0.3,-0.7173561310987121,0.6690767774443729,0.6,1.0,0.4345383887221864
5,choice_only,20,0.750084669911034,0.4,-0.7166706826939684,-0.4719509741997222,0.2,1.0,-0.5359754870998611,0.7,-0.8831748354395218,-0.03232540919176179,0.2,1.0,-0.31616270459588086,0.7,-0.8831748354395218,-0.03232540919176179,0.2,1.0,-0.31616270459588086
5,inference_affirm,20,0.8103914515200134,0.6,-0.6834598751858388,-0.1745572096355137,0.2,1.0,-0.38727860481775683,0.4,-0.9071319812765006,0.006465081838352358,0.4,1.0,-0.09676745908082379,0.2,-0.7136558892874151,0.006465081838352358,0.4,1.0,-0.09676745908082379
5,inference_categories,20,0.9097201648199986,0.4,-0.702069558696626,-0.20041753698892312,0.3,1.0,-0.30020876849446154,0.25,-1.2390110175228244,0.43316048316960803,0.4,1.0,0.11658024158480404,0.2,-0.719578662564066,0.5236716289065411,0.4,1.0,0.16183581445327055
6,choice_only,20,0.4072045382613008,0.4,-0.7014670935817674,-0.10924619871982703,0.3,1.0,-0.2546230993599135,0.5,-1.3187398355478173,-0.25945972195958916,0.3,1.0,-0.3297298609797946,0.5,-1.3187398355478173,-0.25945972195958916,0.3,1.0,-0.3297298609797946
6,inference_affirm,20,0.7083998882096507,0.3,-0.7255991655356355,0.2526318345396,0.3,1.0,-0.07368408273020002,0.5,-0.8077701103640239,0.43698479487930814,0.3,1.0,0.018492397439654057,0.45,-0.6889164201557579,0.6076819803790378,0.3,1.0,0.10384099018951887
6,inference_categories,20,0.7232984416871061,0.5,-0.7055945392299205,0.3345664835794702,0.3,1.0,-0.0327167582102649,0.35,-1.1887647061604638,0.5940262055390594,0.3,1.0,0.09701310276952968,0.4,-0.7122744185308248,0.5189194439191783,0.4,1.0,0.15945972195958918
7,choice_only,20,0.20217009135394404,0.35,-0.7234523280027245,0.4719509741997222,0.4,1.0,0.13597548709986113,0.45,-1.078337169578394,0.12283655492869483,0.3,1.0,-0.1385817225356526,0.45,-1.078337169578394,0.12283655492869483,0.3,1.0,-0.1385817225356526
7,inference_affirm,20,0.11388882782086933,0.65,-0.6947644657167976,0.3814398284627892,0.4,1.0,0.09071991423139461,0.5,-1.0457438295666774,-0.2392080280190373,0.3,1.0,-0.31960401400951866,0.55,-0.7026051003997594,-0.2392080280190373,0.3,1.0,-0.31960401400951866
7,inference_categories,20,0.9396627908034616,0.4,-0.7188053748755657,-0.1745572096355137,0.2,1.0,-0.38727860481775683,0.25,-1.3365863765304973,0.1874873733122184,0.3,1.0,-0.10625631334389081,0.35,-0.7162456466947332,0.5236716289065411,0.4,1.0,0.16183581445327055
8,choice_only,20,0.8946074417581956,0.45,-0.7131743156066314,-0.15704141065975133,0.2,1.0,-0.37852070532987564,0.55,-0.8605605560573043,0.49843578165921076,0.3,1.0,0.04921789082960537,0.55,-0.8605605560573043,0.49843578165921076,0.3,1.0,0.04921789082960537
8,inference_affirm,20,0.8455162481466303,0.4,-0.7133251677400866,0.35505014583943784,0.2,1.0,-0.12247492708028107,0.55,-0.9444688268426976,0.7032724042588865,0.4,1.0,0.25163620212944326,0.7,-0.6859405814926891,0.6349935300589945,0.4,1.0,0.21749676502949727
8,inference_categories,20,0.7918999705235387,0.45,-0.6944214795200747,0.4438126822992972,0.2,1.0,-0.07809365885035138,0.65,-0.9654583706901118,0.39601747035937296,0.3,1.0,-0.001991264820313532,0.5,-0.6754366506803654,0.7783791658787675,0.3,1.0,0.18918958293938376
9,choice_only,20,0.20743431685313288,0.45,-0.7106227829741868,0.7176240840571119,0.4,1.0,0.25881204202855596,0.6,-0.9067631395506874,0.3814398284627892,0.3,1.0,-0.009280085768605423,0.6,-0.9067631395506874,0.3814398284627892,0.3,1.0,-0.009280085768605423
9,inference_affirm,20,0.9800050950129205,0.4,-0.6998375294467685,-0.5107414652298363,0.1,1.0,-0.6553707326149182,0.6,-0.8773993946595141,-0.019395245515057075,0.2,1.0,-0.30969762275752855,0.45,-0.7052090967410066,0.4460906468463127,0.4,1.0,0.12304532342315638
9,inference_categories,20,0.7560952023529969,0.6,-0.689682846426646,0.27799851904915146,0.4,1.0,0.03899925952457575,0.6,-0.9076949928661227,0.21334770066562786,0.3,1.0,-0.09332614966718608,0.65,-0.6897670666262223,0.7305542477338166,0.4,1.0,0.2652771238669083
10,choice_only,20,0.4314115439792574,0.65,-0.6651969097773889,0.3619904402925108,0.4,1.0,0.08099522014625543,0.65,-0.8474644373983178,0.251552678847338,0.4,1.0,0.025776339423669026,0.65,-0.8474644373983178,0.251552678847338,0.4,1.0,0.025776339423669026
10,inference_affirm,20,0.5534796703263107,0.65,-0.6592454094812197,0.018406293574195463,0.3,1.0,-0.19079685321290227,0.75,-0.6142122520514854,0.3129069907613229,0.3,1.0,-0.043546504619338566,0.5,-0.6974926520956402,0.10430233025377429,0.3,1.0,-0.14784883487311287
