lambda,scale,alpha,qualtrics_id,condition,domain,fold,n_test,test_acc_std,test_ll_std,test_acc_part,test_ll_part,delta_ll,delta_acc
0.1,1.0,0.5,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,0,4,1.0,-0.6913708595536875,0.75,-0.6481118857670856,0.04325897378660193,-0.25
0.1,1.0,0.5,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,1,4,0.75,-0.6912995160513344,0.75,-0.664828077968713,0.026471438082621424,0.0
0.1,1.0,0.5,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,2,4,0.5,-0.6926591280607736,0.25,-0.6964765143396331,-0.0038173862788595248,-0.25
0.1,1.0,0.5,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,3,4,0.75,-0.6920955861097676,0.75,-0.6584843840251335,0.033611202084634084,0.0
0.1,1.0,0.5,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,4,4,0.5,-0.6944162521312823,0.5,-0.7898053687592465,-0.09538911662796412,0.0
0.1,1.0,0.5,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,0,4,0.75,-0.6901793664806752,0.75,-0.5702050505181437,0.1199743159625315,0.0
0.1,1.0,0.5,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,1,4,0.5,-0.6905398035230048,0.5,-0.5712898260317849,0.1192499774912199,0.0
0.1,1.0,0.5,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,2,4,0.75,-0.6916850396000928,0.75,-0.6178683132724827,0.07381672632761005,0.0
0.1,1.0,0.5,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,3,4,0.75,-0.6917166981820564,0.75,-0.6345096213283845,0.05720707685367188,0.0
0.1,1.0,0.5,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,4,4,0.75,-0.6905830384527758,0.75,-0.5769682988155002,0.11361473963727564,0.0
0.1,1.0,0.5,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,0,4,1.0,-0.6920433577900249,1.0,-0.6231350755188524,0.06890828227117252,0.0
0.1,1.0,0.5,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,1,4,1.0,-0.6919164570325738,1.0,-0.5949040823766851,0.09701237465588863,0.0
0.1,1.0,0.5,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,2,4,0.75,-0.6928577825296892,0.75,-0.6232695236650772,0.06958825886461206,0.0
0.1,1.0,0.5,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,3,4,0.25,-0.6932254130917721,0.5,-0.6844011369309801,0.008824276160791955,0.25
0.1,1.0,0.5,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,4,4,1.0,-0.6913179800919581,1.0,-0.605097557231765,0.08622042286019316,0.0
0.1,1.0,0.5,R_7go085j249AymBb,inference_categories,dailydilemmas,0,4,0.5,-0.6920457681275483,0.5,-0.6370833077619033,0.054962460365645005,0.0
0.1,1.0,0.5,R_7go085j249AymBb,inference_categories,dailydilemmas,1,4,0.75,-0.6918687893093179,0.75,-0.6100499745978853,0.0818188147114326,0.0
0.1,1.0,0.5,R_7go085j249AymBb,inference_categories,dailydilemmas,2,4,0.75,-0.6916919699910548,1.0,-0.6092903990303029,0.08240157096075185,0.25
0.1,1.0,0.5,R_7go085j249AymBb,inference_categories,dailydilemmas,3,4,0.75,-0.6921476975615788,0.75,-0.6222719743932016,0.0698757231683772,0.0
0.1,1.0,0.5,R_7go085j249AymBb,inference_categories,dailydilemmas,4,4,0.5,-0.6933859969559947,0.5,-0.7023793944327315,-0.008993397476736775,0.0
0.1,1.0,0.5,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,0,4,0.25,-0.6927821561848767,0.25,-0.6694669786710412,0.023315177513835494,0.0
0.1,1.0,0.5,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,1,4,0.75,-0.6925641341245401,0.75,-0.6434429244416247,0.049121209682915445,0.0
0.1,1.0,0.5,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,2,4,0.75,-0.6928042560852457,0.75,-0.6543066604841653,0.03849759560108035,0.0
0.1,1.0,0.5,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,3,4,1.0,-0.6921312027011314,0.75,-0.6800280996903221,0.012103103010809302,-0.25
0.1,1.0,0.5,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,4,4,0.75,-0.6925934243944709,0.5,-0.6532821914299748,0.03931123296449612,-0.25
0.1,1.0,0.5,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,0,4,1.0,-0.6915691978027982,0.75,-0.6109446928824525,0.08062450492034579,-0.25
0.1,1.0,0.5,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,1,4,0.5,-0.6922579912654148,0.75,-0.6435626272967059,0.04869536396870888,0.25
0.1,1.0,0.5,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,2,4,1.0,-0.6920351292436367,1.0,-0.6261371020650958,0.06589802717854099,0.0
0.1,1.0,0.5,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,3,4,1.0,-0.6918581079995139,1.0,-0.6056656052008926,0.08619250279862123,0.0
0.1,1.0,0.5,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,4,4,0.25,-0.693113923592781,0.25,-0.7153031937059674,-0.022189270113186388,0.0
0.1,1.0,0.5,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,0,4,0.5,-0.6934585289871318,0.5,-0.7066607454776135,-0.0132022164904817,0.0
0.1,1.0,0.5,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,1,4,0.75,-0.6924249223884483,1.0,-0.6392822793285345,0.053142643059913786,0.25
0.1,1.0,0.5,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,2,4,0.75,-0.6921256744126439,1.0,-0.6379447107682436,0.05418096364440039,0.25
0.1,1.0,0.5,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,3,4,0.75,-0.6923140677501498,0.5,-0.6474816974218811,0.0448323703282687,-0.25
0.1,1.0,0.5,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,4,4,0.75,-0.6924660984930848,0.75,-0.6743489922800688,0.018117106213015988,0.0
0.1,1.0,0.5,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,0,4,0.5,-0.6925040934732599,0.75,-0.6424197687985578,0.05008432467470214,0.25
0.1,1.0,0.5,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,1,4,0.25,-0.693942222109138,0.5,-0.7374639330536794,-0.04352171094454138,0.25
0.1,1.0,0.5,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,2,4,0.75,-0.6912821629528922,1.0,-0.6398673756190122,0.05141478733388005,0.25
0.1,1.0,0.5,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,3,4,0.5,-0.6924616239598635,0.75,-0.6642709088764469,0.02819071508341664,0.25
0.1,1.0,0.5,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,4,4,1.0,-0.6911718043804796,1.0,-0.6372586671722466,0.0539131372082331,0.0
0.1,1.0,0.5,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,0,4,0.75,-0.6927384253042169,0.75,-0.6826720876922273,0.010066337611989606,0.0
0.1,1.0,0.5,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,1,4,0.5,-0.6927163458859349,0.25,-0.6876174155995818,0.005098930286353109,-0.25
0.1,1.0,0.5,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,2,4,0.5,-0.6932754640605925,0.75,-0.6694894957224196,0.023785968338172925,0.25
0.1,1.0,0.5,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,3,4,0.75,-0.6926125292192916,0.5,-0.7217506180179261,-0.029138088798634443,-0.25
0.1,1.0,0.5,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,4,4,0.75,-0.6926171705827615,0.5,-0.6786320086188813,0.013985161963880222,-0.25
0.1,1.0,0.5,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,0,4,1.0,-0.6916563926178843,1.0,-0.612007677392643,0.0796487152252413,0.0
0.1,1.0,0.5,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,1,4,0.75,-0.6913416045752215,0.75,-0.6162336167832176,0.0751079877920039,0.0
0.1,1.0,0.5,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,2,4,0.75,-0.6917451406050665,0.75,-0.6104082773302383,0.08133686327482825,0.0
0.1,1.0,0.5,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,3,4,0.75,-0.6915415809271314,0.75,-0.6560601729318268,0.035481407995304526,0.0
0.1,1.0,0.5,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,4,4,0.25,-0.6954732529707177,0.25,-0.7942318257707047,-0.09875857279998701,0.0
0.1,1.0,0.5,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,0,5,1.0,-0.6901900358599771,1.0,-0.5285423725638533,0.1616476632961238,0.0
0.1,1.0,0.5,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,1,5,0.6,-0.6912324351004475,0.8,-0.5947671471028921,0.09646528799755538,0.20000000000000007
0.1,1.0,0.5,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,2,5,0.8,-0.691829432035987,1.0,-0.6220403682823339,0.06978906375365312,0.19999999999999996
0.1,1.0,0.5,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,3,5,0.6,-0.6903303706504949,0.8,-0.5673533488041359,0.12297702184635895,0.20000000000000007
0.1,1.0,0.5,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,0,4,0.75,-0.6919509454770811,1.0,-0.6412763913970294,0.050674554080051726,0.25
0.1,1.0,0.5,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,1,4,0.5,-0.693423134032705,0.75,-0.7110691486523032,-0.01764601461959825,0.25
0.1,1.0,0.5,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,2,4,0.5,-0.692956189895669,0.75,-0.6609044708521462,0.032051719043522775,0.25
0.1,1.0,0.5,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,3,4,0.5,-0.6922843616630568,0.5,-0.6468134366465798,0.04547092501647709,0.0
0.1,1.0,0.5,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,4,4,1.0,-0.6918221546867992,1.0,-0.6492806890246887,0.04254146566211048,0.0
0.1,1.0,0.5,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,0,4,0.5,-0.6921819867098238,0.75,-0.6483729339282333,0.04380905278159053,0.25
0.1,1.0,0.5,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,1,4,0.75,-0.6927603848918005,0.5,-0.6962131581752642,-0.003452773283463717,-0.25
0.1,1.0,0.5,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,2,4,0.5,-0.6928712779217644,0.5,-0.7106438953713278,-0.017772617449563377,0.0
0.1,1.0,0.5,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,3,4,0.75,-0.6917737093762071,0.75,-0.6280139987392703,0.06375971063693675,0.0
0.1,1.0,0.5,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,4,4,1.0,-0.691789791299691,1.0,-0.6283948796955541,0.0633949116041369,0.0
0.1,1.0,0.5,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,0,4,0.75,-0.6911846470944386,0.75,-0.5895324951115821,0.10165215198285649,0.0
0.1,1.0,0.5,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,1,4,0.75,-0.69164818192401,0.5,-0.6319438363855566,0.059704345538453385,-0.25
0.1,1.0,0.5,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,2,4,1.0,-0.6907843678215682,1.0,-0.5936536483257586,0.09713071949580954,0.0
0.1,1.0,0.5,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,3,4,0.75,-0.6922579415528716,0.5,-0.683696237901379,0.008561703651492558,-0.25
0.1,1.0,0.5,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,4,4,0.75,-0.6916794143622071,1.0,-0.6173938121286754,0.07428560223353176,0.25
0.1,1.0,0.5,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,0,4,0.5,-0.6935653153634046,0.5,-0.7361963016791601,-0.04263098631575546,0.0
0.1,1.0,0.5,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,1,4,0.75,-0.6922413992091314,0.75,-0.6714523999672626,0.020788999241868833,0.0
0.1,1.0,0.5,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,2,4,0.5,-0.6929267303893999,0.5,-0.7292330669893192,-0.03630633659991933,0.0
0.1,1.0,0.5,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,3,4,1.0,-0.6920532080201354,0.5,-0.7111631714512993,-0.01910996343116389,-0.5
0.1,1.0,0.5,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,4,4,0.5,-0.692874388257928,0.5,-0.6948748219340317,-0.0020004336761036967,0.0
0.1,1.0,0.5,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,0,4,0.5,-0.693771785100323,0.5,-0.7274118489056313,-0.03364006380530826,0.0
0.1,1.0,0.5,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,1,4,1.0,-0.6920506137011905,1.0,-0.614695949419105,0.07735466428208548,0.0
0.1,1.0,0.5,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,2,4,0.75,-0.692272194395104,0.75,-0.6527395980301482,0.03953259636495576,0.0
0.1,1.0,0.5,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,3,4,0.25,-0.6935722697383494,0.25,-0.7113687825922227,-0.017796512853873292,0.0
0.1,1.0,0.5,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,4,4,0.5,-0.69288341392352,0.5,-0.6756300466348633,0.017253367288656785,0.0
0.1,1.0,0.5,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,0,4,0.5,-0.6919869228690966,0.5,-0.6564154165088506,0.035571506360245975,0.0
0.1,1.0,0.5,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,1,4,0.75,-0.6927850648558612,1.0,-0.6693962334622495,0.023388831393611698,0.25
0.1,1.0,0.5,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,2,4,0.5,-0.6932548429514276,0.5,-0.7110092643336857,-0.017754421382258134,0.0
0.1,1.0,0.5,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,3,4,0.75,-0.6925621208023383,1.0,-0.6616821499407008,0.030879970861637407,0.25
0.1,1.0,0.5,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,4,4,0.0,-0.694777709820397,0.0,-0.7716068910098043,-0.07682918118940729,0.0
0.1,1.0,0.5,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,0,4,1.0,-0.6923263146045625,1.0,-0.6391058125299414,0.053220502074621145,0.0
0.1,1.0,0.5,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,1,4,1.0,-0.691702529524409,0.75,-0.6390164404186038,0.05268608910580519,-0.25
0.1,1.0,0.5,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,2,4,0.75,-0.6924378717203983,0.5,-0.6587561722992084,0.033681699421189926,-0.25
0.1,1.0,0.5,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,3,4,1.0,-0.6922143155928429,0.5,-0.6710469498669379,0.02116736572590494,-0.5
0.1,1.0,0.5,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,4,4,0.5,-0.6935217086981267,0.5,-0.7324768900704575,-0.03895518137233078,0.0
0.1,1.0,0.5,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,0,5,0.4,-0.6933243109022651,0.4,-0.6984751549059223,-0.005150844003657173,0.0
0.1,1.0,0.5,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,1,5,0.4,-0.6935058840958112,0.4,-0.6846442090274186,0.008861675068392527,0.0
0.1,1.0,0.5,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,2,5,0.4,-0.693025151606699,1.0,-0.6653192941178732,0.027705857488825814,0.6
0.1,1.0,0.5,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,3,5,0.4,-0.693228696324342,0.4,-0.6868215769997332,0.006407119324608801,0.0
0.1,1.0,0.5,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,0,4,0.0,-0.6941318405634145,0.5,-0.7031411044700644,-0.009009263906649911,0.5
0.1,1.0,0.5,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,1,4,0.75,-0.6930678237544948,0.5,-0.6877393503638184,0.005328473390676436,-0.25
0.1,1.0,0.5,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,2,4,0.25,-0.6935068931572397,0.25,-0.7280052381087843,-0.03449834495154458,0.0
0.1,1.0,0.5,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,3,4,0.25,-0.6936224990050501,0.25,-0.708038927962432,-0.014416428957381822,0.0
0.1,1.0,0.5,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,4,4,0.75,-0.6930774068097307,0.5,-0.6902109329695929,0.0028664738401378287,-0.25
0.1,1.0,0.5,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,0,4,0.75,-0.691414093721901,0.75,-0.6254484925386479,0.06596560118325312,0.0
0.1,1.0,0.5,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,1,4,1.0,-0.6911231568843574,1.0,-0.6017972678013628,0.08932588908299466,0.0
0.1,1.0,0.5,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,2,4,0.5,-0.6937110318112766,0.5,-0.7114402238547666,-0.017729192043489994,0.0
0.1,1.0,0.5,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,3,4,0.5,-0.6933484607438867,0.5,-0.6764689313491548,0.016879529394731918,0.0
0.1,1.0,0.5,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,4,4,1.0,-0.691460935575063,1.0,-0.6096255385952356,0.08183539697982745,0.0
0.1,1.0,0.5,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,0,4,0.5,-0.6933461948959684,0.5,-0.6953634139800089,-0.0020172190840405113,0.0
0.1,1.0,0.5,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,1,4,0.5,-0.6933979723363053,0.5,-0.7112688058766488,-0.017870833540343467,0.0
0.1,1.0,0.5,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,2,4,0.5,-0.692723397096704,0.25,-0.6976560053201455,-0.004932608223441437,-0.25
0.1,1.0,0.5,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,3,4,0.75,-0.693106248193503,0.75,-0.6845484461931082,0.008557802000394799,0.0
0.1,1.0,0.5,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,4,4,0.25,-0.6938567634717323,0.25,-0.7175088185076044,-0.023652055035872088,0.0
0.1,1.0,0.5,R_6rBDZvDRiktj92h,choice_only,dailydilemmas,0,4,0.75,-0.6919508583886247,0.5,-0.6708304125297695,0.021120445858855197,-0.25
0.1,1.0,0.5,R_6rBDZvDRiktj92h,choice_only,dailydilemmas,1,4,0.5,-0.6920848654673555,0.5,-0.6579491705130264,0.03413569495432911,0.0
0.1,1.0,0.5,R_6rBDZvDRiktj92h,choice_only,dailydilemmas,2,4,0.75,-0.6926821806338346,0.75,-0.6887039473428567,0.003978233290977906,0.0
0.1,1.0,0.5,R_6rBDZvDRiktj92h,choice_only,dailydilemmas,3,4,0.5,-0.6925047484490472,0.5,-0.6871462455569656,0.005358502892081618,0.0
0.1,1.0,0.5,R_6rBDZvDRiktj92h,choice_only,dailydilemmas,4,4,0.5,-0.6936433799394314,0.5,-0.724979524048863,-0.03133614410943164,0.0
0.1,1.0,0.5,R_7DZXdu8GHiSZQbw,choice_only,dailydilemmas,0,5,0.8,-0.6915098669160649,0.8,-0.6171783566937751,0.07433151022228979,0.0
0.1,1.0,0.5,R_7DZXdu8GHiSZQbw,choice_only,dailydilemmas,1,5,0.6,-0.690806185488559,0.6,-0.5967954305454329,0.09401075494312605,0.0
0.1,1.0,0.5,R_7DZXdu8GHiSZQbw,choice_only,dailydilemmas,2,5,0.8,-0.6908536245536288,0.8,-0.5935205580909759,0.09733306646265283,0.0
0.1,1.0,0.5,R_7DZXdu8GHiSZQbw,choice_only,dailydilemmas,3,5,0.8,-0.6915137653328134,0.8,-0.6328539179702627,0.0586598473625507,0.0
0.1,1.0,0.5,R_3wNdGb7QZmozWdV,inference_affirm,dailydilemmas,0,4,0.75,-0.6925585495452946,0.75,-0.7143122728090592,-0.02175372326376457,0.0
0.1,1.0,0.5,R_3wNdGb7QZmozWdV,inference_affirm,dailydilemmas,1,4,0.5,-0.692981251064235,0.5,-0.6897149806420964,0.003266270422138673,0.0
0.1,1.0,0.5,R_3wNdGb7QZmozWdV,inference_affirm,dailydilemmas,2,4,0.25,-0.693020012554981,0.25,-0.7457626910714644,-0.0527426785164834,0.0
0.1,1.0,0.5,R_3wNdGb7QZmozWdV,inference_affirm,dailydilemmas,3,4,1.0,-0.6923061806371242,0.75,-0.6484640822525326,0.04384209838459163,-0.25
0.1,1.0,0.5,R_3wNdGb7QZmozWdV,inference_affirm,dailydilemmas,4,4,0.75,-0.6922461602262034,0.5,-0.6644499100895459,0.02779625013665754,-0.25
0.1,1.0,0.5,R_54BDOExpKqNLP7U,choice_only,dailydilemmas,0,5,1.0,-0.690222392201228,1.0,-0.5523534834937778,0.13786890870745028,0.0
0.1,1.0,0.5,R_54BDOExpKqNLP7U,choice_only,dailydilemmas,1,5,0.8,-0.6912457920133276,1.0,-0.5925460387660372,0.09869975324729041,0.19999999999999996
0.1,1.0,0.5,R_54BDOExpKqNLP7U,choice_only,dailydilemmas,2,5,0.6,-0.6923603456842805,0.4,-0.6645171508061228,0.027843194878157673,-0.19999999999999996
0.1,1.0,0.5,R_54BDOExpKqNLP7U,choice_only,dailydilemmas,3,5,0.8,-0.6900271794005838,1.0,-0.5340063189324176,0.1560208604681662,0.19999999999999996
0.1,1.0,0.5,R_7FP7x1oOPEhKFnt,choice_only,dailydilemmas,0,4,1.0,-0.6919280667454282,1.0,-0.6170634006493714,0.0748646660960568,0.0
0.1,1.0,0.5,R_7FP7x1oOPEhKFnt,choice_only,dailydilemmas,1,4,0.5,-0.6928210627175507,1.0,-0.6576156485635806,0.03520541415397016,0.5
0.1,1.0,0.5,R_7FP7x1oOPEhKFnt,choice_only,dailydilemmas,2,4,1.0,-0.6925045821357162,0.75,-0.6569549969769382,0.03554958515877804,-0.25
0.1,1.0,0.5,R_7FP7x1oOPEhKFnt,choice_only,dailydilemmas,3,4,0.75,-0.6929586161800017,0.75,-0.6949500103424788,-0.001991394162477178,0.0
0.1,1.0,0.5,R_7FP7x1oOPEhKFnt,choice_only,dailydilemmas,4,4,0.75,-0.6921518574026817,0.5,-0.6524537306812883,0.03969812672139339,-0.25
0.1,1.0,0.5,R_3RlcXTweCHzrYtz,choice_only,dailydilemmas,0,4,0.75,-0.692169622767719,0.75,-0.6420379333754953,0.05013168939222368,0.0
0.1,1.0,0.5,R_3RlcXTweCHzrYtz,choice_only,dailydilemmas,1,4,0.5,-0.6921245155651763,0.5,-0.6504027642256346,0.0417217513395417,0.0
0.1,1.0,0.5,R_3RlcXTweCHzrYtz,choice_only,dailydilemmas,2,4,0.25,-0.6934837659178836,0.5,-0.709284717580177,-0.01580095166229334,0.25
0.1,1.0,0.5,R_3RlcXTweCHzrYtz,choice_only,dailydilemmas,3,4,0.5,-0.6932357233524356,0.5,-0.6979945141797271,-0.004758790827291581,0.0
0.1,1.0,0.5,R_3RlcXTweCHzrYtz,choice_only,dailydilemmas,4,4,0.75,-0.6924225385240101,0.75,-0.637697080106771,0.05472545841723919,0.0
0.1,1.0,0.5,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,0,4,0.5,-0.6926941351033684,0.5,-0.6668215590535128,0.0258725760498556,0.0
0.1,1.0,0.5,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,1,4,0.25,-0.6940710556215365,0.25,-0.6794065140401875,0.014664541581349,0.0
0.1,1.0,0.5,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,2,4,0.25,-0.6938039134381895,0.25,-0.7469106982214706,-0.053106784783281125,0.0
0.1,1.0,0.5,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,3,4,0.75,-0.6920861844549647,0.75,-0.6268337805473843,0.06525240390758047,0.0
0.1,1.0,0.5,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,4,4,1.0,-0.6918386995488164,1.0,-0.6075819441180428,0.0842567554307736,0.0
0.1,1.0,0.5,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,0,4,1.0,-0.6924009679036246,0.75,-0.6727445842646385,0.01965638363898614,-0.25
0.1,1.0,0.5,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,1,4,1.0,-0.6914967585051052,0.75,-0.6221446345563464,0.06935212394875878,-0.25
0.1,1.0,0.5,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,2,4,0.5,-0.6916899171728221,0.75,-0.6334891378970072,0.05820077927581491,0.25
0.1,1.0,0.5,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,3,4,0.5,-0.6925555829975424,0.5,-0.6454853752853857,0.04707020771215664,0.0
0.1,1.0,0.5,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,4,4,0.5,-0.6934639971088424,0.25,-0.7052048792893711,-0.011740882180528711,-0.25
0.1,1.0,0.5,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,0,4,0.75,-0.6918140257887567,1.0,-0.6363319377971552,0.05548208799160148,0.25
0.1,1.0,0.5,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,1,4,0.75,-0.6912834457678454,1.0,-0.6147599101849198,0.07652353558292557,0.25
0.1,1.0,0.5,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,2,4,1.0,-0.6919592595083794,1.0,-0.6343346772824354,0.05762458222594402,0.0
0.1,1.0,0.5,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,3,4,0.5,-0.6923729489017025,0.5,-0.6660254160670982,0.026347532834604337,0.0
0.1,1.0,0.5,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,4,4,0.75,-0.6914575245591041,0.75,-0.6374035916828518,0.054053932876252375,0.0
0.1,1.0,0.5,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,0,4,0.75,-0.6916294137246326,0.75,-0.6394219787470014,0.05220743497763125,0.0
0.1,1.0,0.5,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,1,4,0.5,-0.6922729032778986,0.5,-0.6627378094327268,0.029535093845171834,0.0
0.1,1.0,0.5,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,2,4,1.0,-0.6913990748711327,0.75,-0.6110959871099251,0.08030308776120765,-0.25
0.1,1.0,0.5,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,3,4,0.75,-0.6917636640252386,1.0,-0.616775366689789,0.07498829733544954,0.25
0.1,1.0,0.5,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,4,4,0.75,-0.6918227014195795,1.0,-0.6299776582601859,0.06184504315939354,0.25
0.1,1.0,0.75,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,0,4,0.75,-0.6923275991814979,0.5,-0.7188351984004433,-0.02650759921894541,-0.25
