persona_id,condition,fit_type,n_trials,test_acc,test_ll
5,choice_only,projected,8,0.62,-0.6843488396128492
5,choice_only,partial,8,0.62,-0.6843488396128492
5,choice_only,standard,9,0.6,-0.6930284790047826
5,choice_only,projected,9,0.68,-0.6765395255000173
5,choice_only,partial,9,0.68,-0.6765395255000173
5,choice_only,standard,10,0.76,-0.6928771902792735
5,choice_only,projected,10,0.82,-0.660740028984905
5,choice_only,partial,10,0.82,-0.660740028984905
5,choice_only,standard,11,0.74,-0.6928876487245174
5,choice_only,projected,11,0.8,-0.6620146996655686
5,choice_only,partial,11,0.8,-0.6620146996655686
5,choice_only,standard,12,0.68,-0.6926263406495115
5,choice_only,projected,12,0.76,-0.6421224575602976
5,choice_only,partial,12,0.76,-0.6421224575602976
5,choice_only,standard,13,0.7,-0.6927217522642021
5,choice_only,projected,13,0.78,-0.6519236921416008
5,choice_only,partial,13,0.78,-0.6519236921416008
5,choice_only,standard,14,0.72,-0.6926462326781424
5,choice_only,projected,14,0.8,-0.64256829732125
5,choice_only,partial,14,0.8,-0.64256829732125
5,choice_only,standard,15,0.72,-0.6926360609703102
5,choice_only,projected,15,0.82,-0.6426815374965524
5,choice_only,partial,15,0.82,-0.6426815374965524
5,choice_only,standard,16,0.72,-0.6924197262605537
5,choice_only,projected,16,0.8,-0.6270895150063756
5,choice_only,partial,16,0.8,-0.6270895150063756
5,choice_only,standard,17,0.72,-0.6923066677199975
5,choice_only,projected,17,0.76,-0.6206628243227769
5,choice_only,partial,17,0.76,-0.6206628243227769
5,choice_only,standard,18,0.72,-0.692368351473216
5,choice_only,projected,18,0.74,-0.6235947657500935
5,choice_only,partial,18,0.74,-0.6235947657500935
5,choice_only,standard,19,0.7,-0.6921440965415444
5,choice_only,projected,19,0.76,-0.6145691160657312
5,choice_only,partial,19,0.76,-0.6145691160657312
5,choice_only,standard,20,0.7,-0.6919849705686001
5,choice_only,projected,20,0.78,-0.6045978285428559
5,choice_only,partial,20,0.78,-0.6045978285428559
5,inference_affirm,standard,1,0.34,-0.6932701480470778
5,inference_affirm,projected,1,0.28,-0.7089541815514656
5,inference_affirm,partial,1,0.42,-0.6916129553517096
5,inference_affirm,standard,2,0.56,-0.6931256423326415
5,inference_affirm,projected,2,0.5,-0.6900979475719915
5,inference_affirm,partial,2,0.54,-0.6750854344960616
5,inference_affirm,standard,3,0.56,-0.6930131446594296
5,inference_affirm,projected,3,0.7,-0.6759064431566659
5,inference_affirm,partial,3,0.66,-0.6606112281694407
5,inference_affirm,standard,4,0.44,-0.6932945674257907
5,inference_affirm,projected,4,0.44,-0.7078215736331321
5,inference_affirm,partial,4,0.66,-0.6798948791876194
5,inference_affirm,standard,5,0.48,-0.6934307567677936
5,inference_affirm,projected,5,0.38,-0.7271279609592223
5,inference_affirm,partial,5,0.48,-0.6978065553527109
5,inference_affirm,standard,6,0.44,-0.6933427743700271
5,inference_affirm,projected,6,0.4,-0.7175122790727824
5,inference_affirm,partial,6,0.54,-0.693073858754917
5,inference_affirm,standard,7,0.54,-0.6932031870861677
5,inference_affirm,projected,7,0.4,-0.695978551847157
5,inference_affirm,partial,7,0.64,-0.6760058952177996
5,inference_affirm,standard,8,0.54,-0.6930919217833429
5,inference_affirm,projected,8,0.62,-0.6843488396128492
5,inference_affirm,partial,8,0.68,-0.6685251499315801
5,inference_affirm,standard,9,0.6,-0.6930284790047826
5,inference_affirm,projected,9,0.68,-0.6765395255000173
5,inference_affirm,partial,9,0.76,-0.6608646273717639
5,inference_affirm,standard,10,0.76,-0.6928771902792735
5,inference_affirm,projected,10,0.82,-0.660740028984905
5,inference_affirm,partial,10,0.76,-0.648200063540383
5,inference_affirm,standard,11,0.74,-0.6928876487245174
5,inference_affirm,projected,11,0.8,-0.6620146996655686
5,inference_affirm,partial,11,0.78,-0.6472194298186128
5,inference_affirm,standard,12,0.68,-0.6926263406495115
5,inference_affirm,projected,12,0.76,-0.6421224575602976
5,inference_affirm,partial,12,0.72,-0.6308246852410759
5,inference_affirm,standard,13,0.7,-0.6927217522642021
5,inference_affirm,projected,13,0.78,-0.6519236921416008
5,inference_affirm,partial,13,0.74,-0.6315736006973112
5,inference_affirm,standard,14,0.72,-0.6926462326781424
5,inference_affirm,projected,14,0.8,-0.64256829732125
5,inference_affirm,partial,14,0.74,-0.6229437147157033
5,inference_affirm,standard,15,0.72,-0.6926360609703102
5,inference_affirm,projected,15,0.82,-0.6426815374965524
5,inference_affirm,partial,15,0.76,-0.6229559229171504
5,inference_affirm,standard,16,0.72,-0.6924197262605537
5,inference_affirm,projected,16,0.8,-0.6270895150063756
5,inference_affirm,partial,16,0.72,-0.6111279538237065
5,inference_affirm,standard,17,0.72,-0.6923066677199975
5,inference_affirm,projected,17,0.76,-0.6206628243227769
5,inference_affirm,partial,17,0.68,-0.6072704590838924
5,inference_affirm,standard,18,0.72,-0.692368351473216
5,inference_affirm,projected,18,0.74,-0.6235947657500935
5,inference_affirm,partial,18,0.68,-0.6120033732020436
5,inference_affirm,standard,19,0.7,-0.6921440965415444
5,inference_affirm,projected,19,0.76,-0.6145691160657312
5,inference_affirm,partial,19,0.68,-0.6053085937809441
5,inference_affirm,standard,20,0.7,-0.6919849705686001
5,inference_affirm,projected,20,0.78,-0.6045978285428559
5,inference_affirm,partial,20,0.7,-0.5985448430008296
5,inference_categories,standard,1,0.34,-0.6932701480470778
5,inference_categories,projected,1,0.28,-0.7089541815514656
5,inference_categories,partial,1,0.32,-0.7162542434943998
5,inference_categories,standard,2,0.56,-0.6931256423326415
5,inference_categories,projected,2,0.5,-0.6900979475719915
5,inference_categories,partial,2,0.46,-0.6966948648000849
5,inference_categories,standard,3,0.56,-0.6930131446594296
5,inference_categories,projected,3,0.7,-0.6759064431566659
5,inference_categories,partial,3,0.68,-0.6841737739030255
5,inference_categories,standard,4,0.44,-0.6932945674257907
5,inference_categories,projected,4,0.44,-0.7078215736331321
5,inference_categories,partial,4,0.42,-0.707308747957356
5,inference_categories,standard,5,0.48,-0.6934307567677936
5,inference_categories,projected,5,0.38,-0.7271279609592223
5,inference_categories,partial,5,0.4,-0.7270539749364526
5,inference_categories,standard,6,0.44,-0.6933427743700271
5,inference_categories,projected,6,0.4,-0.7175122790727824
5,inference_categories,partial,6,0.46,-0.715880444128958
5,inference_categories,standard,7,0.54,-0.6932031870861677
5,inference_categories,projected,7,0.4,-0.695978551847157
5,inference_categories,partial,7,0.46,-0.6926921056160334
5,inference_categories,standard,8,0.54,-0.6930919217833429
5,inference_categories,projected,8,0.62,-0.6843488396128492
5,inference_categories,partial,8,0.74,-0.6795972155077101
5,inference_categories,standard,9,0.6,-0.6930284790047826
5,inference_categories,projected,9,0.68,-0.6765395255000173
5,inference_categories,partial,9,0.74,-0.6681754444873998
5,inference_categories,standard,10,0.76,-0.6928771902792735
5,inference_categories,projected,10,0.82,-0.660740028984905
5,inference_categories,partial,10,0.8,-0.6510751816258876
5,inference_categories,standard,11,0.74,-0.6928876487245174
5,inference_categories,projected,11,0.8,-0.6620146996655686
5,inference_categories,partial,11,0.78,-0.6487781979929447
5,inference_categories,standard,12,0.68,-0.6926263406495115
5,inference_categories,projected,12,0.76,-0.6421224575602976
5,inference_categories,partial,12,0.8,-0.641763184848494
5,inference_categories,standard,13,0.7,-0.6927217522642021
5,inference_categories,projected,13,0.78,-0.6519236921416008
5,inference_categories,partial,13,0.8,-0.65260678498563
5,inference_categories,standard,14,0.72,-0.6926462326781424
5,inference_categories,projected,14,0.8,-0.64256829732125
5,inference_categories,partial,14,0.86,-0.6423072857180437
5,inference_categories,standard,15,0.72,-0.6926360609703102
5,inference_categories,projected,15,0.82,-0.6426815374965524
5,inference_categories,partial,15,0.84,-0.6432356992554565
5,inference_categories,standard,16,0.72,-0.6924197262605537
5,inference_categories,projected,16,0.8,-0.6270895150063756
5,inference_categories,partial,16,0.74,-0.6279972936461291
5,inference_categories,standard,17,0.72,-0.6923066677199975
5,inference_categories,projected,17,0.76,-0.6206628243227769
5,inference_categories,partial,17,0.74,-0.6211717953775144
5,inference_categories,standard,18,0.72,-0.692368351473216
5,inference_categories,projected,18,0.74,-0.6235947657500935
5,inference_categories,partial,18,0.68,-0.6242201436585154
5,inference_categories,standard,19,0.7,-0.6921440965415444
5,inference_categories,projected,19,0.76,-0.6145691160657312
5,inference_categories,partial,19,0.68,-0.6159456114461278
5,inference_categories,standard,20,0.7,-0.6919849705686001
5,inference_categories,projected,20,0.78,-0.6045978285428559
5,inference_categories,partial,20,0.68,-0.6048109127134298
7,choice_only,standard,1,0.64,-0.6930270908226405
7,choice_only,projected,1,0.6,-0.6795677076457598
7,choice_only,partial,1,0.6,-0.6795677076457598
7,choice_only,standard,2,0.64,-0.6929413704576105
7,choice_only,projected,2,0.66,-0.6700212700553793
7,choice_only,partial,2,0.66,-0.6700212700553793
7,choice_only,standard,3,0.6,-0.6928894281633053
7,choice_only,projected,3,0.64,-0.661223279559964
7,choice_only,partial,3,0.64,-0.661223279559964
7,choice_only,standard,4,0.62,-0.6929394270617175
7,choice_only,projected,4,0.62,-0.6723830179773427
7,choice_only,partial,4,0.62,-0.6723830179773427
7,choice_only,standard,5,0.64,-0.692872830607041
7,choice_only,projected,5,0.64,-0.6631436539304749
7,choice_only,partial,5,0.64,-0.6631436539304749
7,choice_only,standard,6,0.56,-0.6928304192937392
7,choice_only,projected,6,0.62,-0.6544326288994603
7,choice_only,partial,6,0.62,-0.6544326288994603
7,choice_only,standard,7,0.6,-0.692692111377623
7,choice_only,projected,7,0.64,-0.6453133833723375
7,choice_only,partial,7,0.64,-0.6453133833723375
7,choice_only,standard,8,0.6,-0.6926034614609675
7,choice_only,projected,8,0.66,-0.6364396708997331
7,choice_only,partial,8,0.66,-0.6364396708997331
7,choice_only,standard,9,0.6,-0.692513902841228
7,choice_only,projected,9,0.64,-0.6302614567660568
7,choice_only,partial,9,0.64,-0.6302614567660568
7,choice_only,standard,10,0.62,-0.692466648342578
7,choice_only,projected,10,0.64,-0.6286858677813172
7,choice_only,partial,10,0.64,-0.6286858677813172
7,choice_only,standard,11,0.58,-0.6925408399817412
7,choice_only,projected,11,0.64,-0.6349721667824038
7,choice_only,partial,11,0.64,-0.6349721667824038
7,choice_only,standard,12,0.62,-0.6924317555905898
7,choice_only,projected,12,0.64,-0.6281517325849603
7,choice_only,partial,12,0.64,-0.6281517325849603
7,choice_only,standard,13,0.62,-0.6923643139959167
7,choice_only,projected,13,0.66,-0.623361136741365
7,choice_only,partial,13,0.66,-0.623361136741365
7,choice_only,standard,14,0.6,-0.6925008096932176
7,choice_only,projected,14,0.62,-0.633147643577928
7,choice_only,partial,14,0.62,-0.633147643577928
7,choice_only,standard,15,0.62,-0.6924307446843813
7,choice_only,projected,15,0.64,-0.6281956284114599
7,choice_only,partial,15,0.64,-0.6281956284114599
7,choice_only,standard,16,0.6,-0.6925238733639353
7,choice_only,projected,16,0.6,-0.638382027852983
7,choice_only,partial,16,0.6,-0.638382027852983
7,choice_only,standard,17,0.58,-0.6924761573071588
7,choice_only,projected,17,0.62,-0.6344071723352497
7,choice_only,partial,17,0.62,-0.6344071723352497
7,choice_only,standard,18,0.6,-0.6922916987749946
7,choice_only,projected,18,0.64,-0.6285196670888968
7,choice_only,partial,18,0.64,-0.6285196670888968
7,choice_only,standard,19,0.64,-0.6921552381537661
7,choice_only,projected,19,0.64,-0.622309588952866
7,choice_only,partial,19,0.64,-0.622309588952866
7,choice_only,standard,20,0.64,-0.6920690049538735
7,choice_only,projected,20,0.64,-0.6200957087477202
7,choice_only,partial,20,0.64,-0.6200957087477202
7,inference_affirm,standard,1,0.64,-0.6930270908226405
7,inference_affirm,projected,1,0.6,-0.6795677076457598
7,inference_affirm,partial,1,0.6,-0.6820763600790808
7,inference_affirm,standard,2,0.64,-0.6929413704576105
7,inference_affirm,projected,2,0.66,-0.6700212700553793
7,inference_affirm,partial,2,0.58,-0.6726500737949742
7,inference_affirm,standard,3,0.6,-0.6928894281633053
7,inference_affirm,projected,3,0.64,-0.661223279559964
7,inference_affirm,partial,3,0.6,-0.664729902777501
7,inference_affirm,standard,4,0.62,-0.6929394270617175
7,inference_affirm,projected,4,0.62,-0.6723830179773427
7,inference_affirm,partial,4,0.62,-0.6699025760216629
7,inference_affirm,standard,5,0.64,-0.692872830607041
7,inference_affirm,projected,5,0.64,-0.6631436539304749
7,inference_affirm,partial,5,0.66,-0.6609568510868773
7,inference_affirm,standard,6,0.56,-0.6928304192937392
7,inference_affirm,projected,6,0.62,-0.6544326288994603
7,inference_affirm,partial,6,0.62,-0.6541924308700416
7,inference_affirm,standard,7,0.6,-0.692692111377623
7,inference_affirm,projected,7,0.64,-0.6453133833723375
7,inference_affirm,partial,7,0.62,-0.6439862666667061
7,inference_affirm,standard,8,0.6,-0.6926034614609675
7,inference_affirm,projected,8,0.66,-0.6364396708997331
7,inference_affirm,partial,8,0.62,-0.6356521498793802
7,inference_affirm,standard,9,0.6,-0.692513902841228
7,inference_affirm,projected,9,0.64,-0.6302614567660568
7,inference_affirm,partial,9,0.64,-0.6302137294007502
7,inference_affirm,standard,10,0.62,-0.692466648342578
7,inference_affirm,projected,10,0.64,-0.6286858677813172
7,inference_affirm,partial,10,0.66,-0.6273621915260521
7,inference_affirm,standard,11,0.58,-0.6925408399817412
7,inference_affirm,projected,11,0.64,-0.6349721667824038
7,inference_affirm,partial,11,0.64,-0.6329054630255926
7,inference_affirm,standard,12,0.62,-0.6924317555905898
7,inference_affirm,projected,12,0.64,-0.6281517325849603
7,inference_affirm,partial,12,0.66,-0.6267446518943858
7,inference_affirm,standard,13,0.62,-0.6923643139959167
7,inference_affirm,projected,13,0.66,-0.623361136741365
7,inference_affirm,partial,13,0.66,-0.622158670724907
7,inference_affirm,standard,14,0.6,-0.6925008096932176
7,inference_affirm,projected,14,0.62,-0.633147643577928
7,inference_affirm,partial,14,0.62,-0.6301177644390455
7,inference_affirm,standard,15,0.62,-0.6924307446843813
7,inference_affirm,projected,15,0.64,-0.6281956284114599
7,inference_affirm,partial,15,0.62,-0.6245253660302409
7,inference_affirm,standard,16,0.6,-0.6925238733639353
7,inference_affirm,projected,16,0.6,-0.638382027852983
7,inference_affirm,partial,16,0.64,-0.6242519549885819
7,inference_affirm,standard,17,0.58,-0.6924761573071588
7,inference_affirm,projected,17,0.62,-0.6344071723352497
7,inference_affirm,partial,17,0.64,-0.622840407196572
7,inference_affirm,standard,18,0.6,-0.6922916987749946
7,inference_affirm,projected,18,0.64,-0.6285196670888968
7,inference_affirm,partial,18,0.62,-0.6213245053331248
7,inference_affirm,standard,19,0.64,-0.6921552381537661
7,inference_affirm,projected,19,0.64,-0.622309588952866
7,inference_affirm,partial,19,0.6,-0.6138851990496745
7,inference_affirm,standard,20,0.64,-0.6920690049538735
7,inference_affirm,projected,20,0.64,-0.6200957087477202
7,inference_affirm,partial,20,0.62,-0.6108266703446109
7,inference_categories,standard,1,0.64,-0.6930270908226405
7,inference_categories,projected,1,0.6,-0.6795677076457598
7,inference_categories,partial,1,0.66,-0.6791872029336499
7,inference_categories,standard,2,0.64,-0.6929413704576105
7,inference_categories,projected,2,0.66,-0.6700212700553793
7,inference_categories,partial,2,0.68,-0.6691588366277814
7,inference_categories,standard,3,0.6,-0.6928894281633053
7,inference_categories,projected,3,0.64,-0.661223279559964
7,inference_categories,partial,3,0.66,-0.6603934796758698
7,inference_categories,standard,4,0.62,-0.6929394270617175
7,inference_categories,projected,4,0.62,-0.6723830179773427
7,inference_categories,partial,4,0.62,-0.6719273451314908
7,inference_categories,standard,5,0.64,-0.692872830607041
7,inference_categories,projected,5,0.64,-0.6631436539304749
7,inference_categories,partial,5,0.64,-0.6629121020252127
7,inference_categories,standard,6,0.56,-0.6928304192937392
7,inference_categories,projected,6,0.62,-0.6544326288994603
7,inference_categories,partial,6,0.66,-0.6579139988843772
7,inference_categories,standard,7,0.6,-0.692692111377623
7,inference_categories,projected,7,0.64,-0.6453133833723375
7,inference_categories,partial,7,0.66,-0.6465791395838986
7,inference_categories,standard,8,0.6,-0.6926034614609675
7,inference_categories,projected,8,0.66,-0.6364396708997331
7,inference_categories,partial,8,0.62,-0.6369391605968808
7,inference_categories,standard,9,0.6,-0.692513902841228
7,inference_categories,projected,9,0.64,-0.6302614567660568
7,inference_categories,partial,9,0.64,-0.6312260879981815
7,inference_categories,standard,10,0.62,-0.692466648342578
7,inference_categories,projected,10,0.64,-0.6286858677813172
7,inference_categories,partial,10,0.64,-0.6297121261428436
7,inference_categories,standard,11,0.58,-0.6925408399817412
7,inference_categories,projected,11,0.64,-0.6349721667824038
7,inference_categories,partial,11,0.66,-0.6357291522647278
7,inference_categories,standard,12,0.62,-0.6924317555905898
7,inference_categories,projected,12,0.64,-0.6281517325849603
7,inference_categories,partial,12,0.66,-0.6302068937442877
7,inference_categories,standard,13,0.62,-0.6923643139959167
7,inference_categories,projected,13,0.66,-0.623361136741365
7,inference_categories,partial,13,0.66,-0.6252076961529363
7,inference_categories,standard,14,0.6,-0.6925008096932176
7,inference_categories,projected,14,0.62,-0.633147643577928
7,inference_categories,partial,14,0.66,-0.6293877061243286
7,inference_categories,standard,15,0.62,-0.6924307446843813
7,inference_categories,projected,15,0.64,-0.6281956284114599
7,inference_categories,partial,15,0.66,-0.6243172302781888
7,inference_categories,standard,16,0.6,-0.6925238733639353
7,inference_categories,projected,16,0.6,-0.638382027852983
7,inference_categories,partial,16,0.66,-0.635449162301615
7,inference_categories,standard,17,0.58,-0.6924761573071588
7,inference_categories,projected,17,0.62,-0.6344071723352497
7,inference_categories,partial,17,0.66,-0.631074400145917
7,inference_categories,standard,18,0.6,-0.6922916987749946
7,inference_categories,projected,18,0.64,-0.6285196670888968
7,inference_categories,partial,18,0.68,-0.6259159983629714
7,inference_categories,standard,19,0.64,-0.6921552381537661
7,inference_categories,projected,19,0.64,-0.622309588952866
7,inference_categories,partial,19,0.68,-0.6234978842106089
7,inference_categories,standard,20,0.64,-0.6920690049538735
7,inference_categories,projected,20,0.64,-0.6200957087477202
7,inference_categories,partial,20,0.68,-0.6207422063544589
6,choice_only,standard,1,0.56,-0.6931229390676205
6,choice_only,projected,1,0.56,-0.6901347963054155
6,choice_only,partial,1,0.56,-0.6901347963054155
6,choice_only,standard,2,0.62,-0.6930369401217825
6,choice_only,projected,2,0.6,-0.6821269454575909
6,choice_only,partial,2,0.6,-0.6821269454575909
6,choice_only,standard,3,0.64,-0.693001471934992
6,choice_only,projected,3,0.68,-0.6797430387619167
6,choice_only,partial,3,0.68,-0.6797430387619167
6,choice_only,standard,4,0.62,-0.6929157154301012
6,choice_only,projected,4,0.62,-0.6721974809365777
6,choice_only,partial,4,0.62,-0.6721974809365777
6,choice_only,standard,5,0.62,-0.6928994943145949
6,choice_only,projected,5,0.66,-0.6718675024300818
6,choice_only,partial,5,0.66,-0.6718675024300818
6,choice_only,standard,6,0.54,-0.6928886967962019
6,choice_only,projected,6,0.58,-0.6710798129224997
6,choice_only,partial,6,0.58,-0.6710798129224997
6,choice_only,standard,7,0.56,-0.6928779323859295
6,choice_only,projected,7,0.62,-0.6698670853290467
6,choice_only,partial,7,0.62,-0.6698670853290467
6,choice_only,standard,8,0.54,-0.6928819428219668
6,choice_only,projected,8,0.62,-0.668636895450679
6,choice_only,partial,8,0.62,-0.668636895450679
6,choice_only,standard,9,0.5,-0.6928862769363606
6,choice_only,projected,9,0.56,-0.6689785000932866
6,choice_only,partial,9,0.56,-0.6689785000932866
6,choice_only,standard,10,0.52,-0.6929191348508026
6,choice_only,projected,10,0.58,-0.6718330513297007
6,choice_only,partial,10,0.58,-0.6718330513297007
6,choice_only,standard,11,0.54,-0.6928966708254037
6,choice_only,projected,11,0.6,-0.6692554415203023
6,choice_only,partial,11,0.6,-0.6692554415203023
6,choice_only,standard,12,0.54,-0.6928787124333324
6,choice_only,projected,12,0.58,-0.6685403154095948
6,choice_only,partial,12,0.58,-0.6685403154095948
6,choice_only,standard,13,0.48,-0.6929305396987496
6,choice_only,projected,13,0.54,-0.6715633821064718
6,choice_only,partial,13,0.54,-0.6715633821064718
6,choice_only,standard,14,0.5,-0.6928644018364557
6,choice_only,projected,14,0.56,-0.670536854629843
6,choice_only,partial,14,0.56,-0.670536854629843
6,choice_only,standard,15,0.54,-0.6928456358882759
6,choice_only,projected,15,0.58,-0.670457812477097
6,choice_only,partial,15,0.58,-0.670457812477097
6,choice_only,standard,16,0.5,-0.6929123570652126
6,choice_only,projected,16,0.54,-0.6762916680596645
6,choice_only,partial,16,0.54,-0.6762916680596645
6,choice_only,standard,17,0.52,-0.6928024887995139
6,choice_only,projected,17,0.6,-0.6723484191644298
6,choice_only,partial,17,0.6,-0.6723484191644298
6,choice_only,standard,18,0.52,-0.6927314955050883
6,choice_only,projected,18,0.6,-0.6722941160207615
6,choice_only,partial,18,0.6,-0.6722941160207615
6,choice_only,standard,19,0.5,-0.6926753853992725
6,choice_only,projected,19,0.58,-0.6739393169026502
6,choice_only,partial,19,0.58,-0.6739393169026502
6,choice_only,standard,20,0.52,-0.6926179079282474
6,choice_only,projected,20,0.6,-0.6702509362145663
6,choice_only,partial,20,0.6,-0.6702509362145663
6,inference_affirm,standard,1,0.56,-0.6931229390676205
6,inference_affirm,projected,1,0.56,-0.6901347963054155
6,inference_affirm,partial,1,0.54,-0.689840613749207
6,inference_affirm,standard,2,0.62,-0.6930369401217825
6,inference_affirm,projected,2,0.6,-0.6821269454575909
6,inference_affirm,partial,2,0.56,-0.6813269679108994
6,inference_affirm,standard,3,0.64,-0.693001471934992
6,inference_affirm,projected,3,0.68,-0.6797430387619167
6,inference_affirm,partial,3,0.68,-0.6793828695735674
6,inference_affirm,standard,4,0.62,-0.6929157154301012
6,inference_affirm,projected,4,0.62,-0.6721974809365777
6,inference_affirm,partial,4,0.54,-0.6726055185318757
6,inference_affirm,standard,5,0.62,-0.6928994943145949
6,inference_affirm,projected,5,0.66,-0.6718675024300818
6,inference_affirm,partial,5,0.6,-0.671192136700959
6,inference_affirm,standard,6,0.54,-0.6928886967962019
6,inference_affirm,projected,6,0.58,-0.6710798129224997
6,inference_affirm,partial,6,0.58,-0.6711793070976425
6,inference_affirm,standard,7,0.56,-0.6928779323859295
6,inference_affirm,projected,7,0.62,-0.6698670853290467
6,inference_affirm,partial,7,0.6,-0.670494713231905
6,inference_affirm,standard,8,0.54,-0.6928819428219668
6,inference_affirm,projected,8,0.62,-0.668636895450679
6,inference_affirm,partial,8,0.58,-0.667914084587163
6,inference_affirm,standard,9,0.5,-0.6928862769363606
6,inference_affirm,projected,9,0.56,-0.6689785000932866
6,inference_affirm,partial,9,0.54,-0.6712065664603759
6,inference_affirm,standard,10,0.52,-0.6929191348508026
6,inference_affirm,projected,10,0.58,-0.6718330513297007
6,inference_affirm,partial,10,0.58,-0.675347855092377
6,inference_affirm,standard,11,0.54,-0.6928966708254037
6,inference_affirm,projected,11,0.6,-0.6692554415203023
6,inference_affirm,partial,11,0.54,-0.6706257230403746
6,inference_affirm,standard,12,0.54,-0.6928787124333324
6,inference_affirm,projected,12,0.58,-0.6685403154095948
6,inference_affirm,partial,12,0.56,-0.6707288810314158
6,inference_affirm,standard,13,0.48,-0.6929305396987496
6,inference_affirm,projected,13,0.54,-0.6715633821064718
6,inference_affirm,partial,13,0.56,-0.676144100477064
6,inference_affirm,standard,14,0.5,-0.6928644018364557
6,inference_affirm,projected,14,0.56,-0.670536854629843
6,inference_affirm,partial,14,0.54,-0.6740598113222522
6,inference_affirm,standard,15,0.54,-0.6928456358882759
6,inference_affirm,projected,15,0.58,-0.670457812477097
6,inference_affirm,partial,15,0.56,-0.673534876971582
6,inference_affirm,standard,16,0.5,-0.6929123570652126
6,inference_affirm,projected,16,0.54,-0.6762916680596645
6,inference_affirm,partial,16,0.58,-0.6774157147515024
6,inference_affirm,standard,17,0.52,-0.6928024887995139
6,inference_affirm,projected,17,0.6,-0.6723484191644298
6,inference_affirm,partial,17,0.6,-0.6722168453069736
6,inference_affirm,standard,18,0.52,-0.6927314955050883
6,inference_affirm,projected,18,0.6,-0.6722941160207615
6,inference_affirm,partial,18,0.58,-0.6725355881584275
6,inference_affirm,standard,19,0.5,-0.6926753853992725
6,inference_affirm,projected,19,0.58,-0.6739393169026502
6,inference_affirm,partial,19,0.56,-0.676559187803048
6,inference_affirm,standard,20,0.52,-0.6926179079282474
6,inference_affirm,projected,20,0.6,-0.6702509362145663
6,inference_affirm,partial,20,0.6,-0.6723215611761527
6,inference_categories,standard,1,0.56,-0.6931229390676205
6,inference_categories,projected,1,0.56,-0.6901347963054155
6,inference_categories,partial,1,0.54,-0.6896097627679352
6,inference_categories,standard,2,0.62,-0.6930369401217825
6,inference_categories,projected,2,0.6,-0.6821269454575909
6,inference_categories,partial,2,0.56,-0.6826540050823033
6,inference_categories,standard,3,0.64,-0.693001471934992
6,inference_categories,projected,3,0.68,-0.6797430387619167
6,inference_categories,partial,3,0.68,-0.6792943551238072
6,inference_categories,standard,4,0.62,-0.6929157154301012
6,inference_categories,projected,4,0.62,-0.6721974809365777
6,inference_categories,partial,4,0.62,-0.6718838392728652
6,inference_categories,standard,5,0.62,-0.6928994943145949
6,inference_categories,projected,5,0.66,-0.6718675024300818
6,inference_categories,partial,5,0.64,-0.6704972377383989
6,inference_categories,standard,6,0.54,-0.6928886967962019
6,inference_categories,projected,6,0.58,-0.6710798129224997
6,inference_categories,partial,6,0.62,-0.6694676407580158
6,inference_categories,standard,7,0.56,-0.6928779323859295
6,inference_categories,projected,7,0.62,-0.6698670853290467
6,inference_categories,partial,7,0.62,-0.6685847868300239
6,inference_categories,standard,8,0.54,-0.6928819428219668
6,inference_categories,projected,8,0.62,-0.668636895450679
6,inference_categories,partial,8,0.62,-0.6680877829580341
6,inference_categories,standard,9,0.5,-0.6928862769363606
6,inference_categories,projected,9,0.56,-0.6689785000932866
6,inference_categories,partial,9,0.58,-0.6682105396915027
6,inference_categories,standard,10,0.52,-0.6929191348508026
6,inference_categories,projected,10,0.58,-0.6718330513297007
6,inference_categories,partial,10,0.58,-0.6729900357742972
6,inference_categories,standard,11,0.54,-0.6928966708254037
6,inference_categories,projected,11,0.6,-0.6692554415203023
6,inference_categories,partial,11,0.6,-0.6731930430185671
6,inference_categories,standard,12,0.54,-0.6928787124333324
6,inference_categories,projected,12,0.58,-0.6685403154095948
6,inference_categories,partial,12,0.6,-0.6725624233293611
6,inference_categories,standard,13,0.48,-0.6929305396987496
6,inference_categories,projected,13,0.54,-0.6715633821064718
6,inference_categories,partial,13,0.58,-0.6756833472602197
6,inference_categories,standard,14,0.5,-0.6928644018364557
6,inference_categories,projected,14,0.56,-0.670536854629843
6,inference_categories,partial,14,0.52,-0.6737743829016763
6,inference_categories,standard,15,0.54,-0.6928456358882759
6,inference_categories,projected,15,0.58,-0.670457812477097
6,inference_categories,partial,15,0.54,-0.6717425321362593
6,inference_categories,standard,16,0.5,-0.6929123570652126
6,inference_categories,projected,16,0.54,-0.6762916680596645
6,inference_categories,partial,16,0.56,-0.6779642959462913
6,inference_categories,standard,17,0.52,-0.6928024887995139
6,inference_categories,projected,17,0.6,-0.6723484191644298
6,inference_categories,partial,17,0.58,-0.6729886712123597
6,inference_categories,standard,18,0.52,-0.6927314955050883
6,inference_categories,projected,18,0.6,-0.6722941160207615
6,inference_categories,partial,18,0.54,-0.6712695703215599
6,inference_categories,standard,19,0.5,-0.6926753853992725
6,inference_categories,projected,19,0.58,-0.6739393169026502
6,inference_categories,partial,19,0.56,-0.6753182060468097
6,inference_categories,standard,20,0.52,-0.6926179079282474
6,inference_categories,projected,20,0.6,-0.6702509362145663
6,inference_categories,partial,20,0.56,-0.6700945526089563
8,choice_only,standard,1,0.4,-0.6932350260832
